feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_pval,no_feeding_fdr_pval,no_cross_fdr_pval,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params,full_model_aic,no_gluc_tol_aic,no_feeding_aic,no_cross_aic,delta_aic_full_no_gluc,delta_aic_full_no_feeding,delta_aic_full_no_cross
m_397,0.020815731931380938,1.2532115240171332e-06,0.01728905194955413,0.07285506175983329,3.7102786387425054e-06,0.0701708235229556,True,True,True,True,-62.86023247892412,-68.6472972796792,-77.95975380054414,-66.91791429201318,"{'Intercept': 21.127807292031452, 'glucose_tolerance[T.impaired]': -0.22628705071608518, 'glucose_tolerance[T.normal]': 0.2033794510649168, 'bg_type[T.RBG]': 1.520617589607038, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5147640140745292, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.454864532526193, 'Group Var': 0.12123955669637337}","{'Intercept': 21.055339656886385, 'bg_type[T.RBG]': 0.972262676064535, 'Group Var': 0.17936097336316187}","{'Intercept': 21.888116086834945, 'glucose_tolerance[T.impaired]': -0.48366905775332486, 'glucose_tolerance[T.normal]': -0.5240528151981491, 'Group Var': 1.0650730775108566e-10}","{'Intercept': 21.401984748802658, 'glucose_tolerance[T.impaired]': -0.48366905775331925, 'glucose_tolerance[T.normal]': -0.5240528151981405, 'bg_type[T.RBG]': 0.9722626760645544, 'Group Var': 0.08410140268985551}",141.72046495784824,145.2945945593584,165.91950760108827,145.83582858402636,-3.574129601510151,-24.199042643240034,-4.115363626178123
m_398,0.0007789649442667329,2.9902420704590384e-10,0.0004813408433429721,0.00836540614060361,1.3935656441573254e-09,0.005661485157414958,True,True,True,True,-19.46986486227574,-28.97972306993752,-43.123405776802414,-27.108799787063973,"{'Intercept': 22.150850564693123, 'glucose_tolerance[T.impaired]': -0.09356807572057871, 'glucose_tolerance[T.normal]': 0.29842806868609334, 'bg_type[T.RBG]': 0.9614086798475313, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.24034590092187605, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.0130871965546544, 'Group Var': 0.0018729708458489686}","{'Intercept': 22.163752140570065, 'bg_type[T.RBG]': 0.6386182900756538, 'Group Var': 0.020973324670400254}","{'Intercept': 22.631554904616905, 'glucose_tolerance[T.impaired]': -0.21374102618153393, 'glucose_tolerance[T.normal]': -0.20811552959124963, 'Group Var': 2.445476574210937e-10}","{'Intercept': 22.312245759579042, 'glucose_tolerance[T.impaired]': -0.21374102618149834, 'glucose_tolerance[T.normal]': -0.20811552959121152, 'bg_type[T.RBG]': 0.6386182900756622, 'Group Var': 5.477856821461039e-10}",54.93972972455148,65.95944613987504,96.24681155360483,66.21759957412795,-11.019716415323558,-41.307081829053345,-11.277869849576462
m_399,0.8083814947515428,0.03236630625562993,0.45433231524676276,0.8667645114143095,0.052251487876735905,0.6581747345418547,True,True,True,True,-68.12003963053523,-68.92118183982048,-72.50994479411521,-68.90896600732763,"{'Intercept': 21.776214559680156, 'glucose_tolerance[T.impaired]': 0.1381052467504878, 'glucose_tolerance[T.normal]': 0.3639407372870654, 'bg_type[T.RBG]': 0.7812980887472238, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.20154220648208865, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.6922274524898819, 'Group Var': 0.03071027652377595}","{'Intercept': 21.91805533051283, 'bg_type[T.RBG]': 0.5420814950081951, 'Group Var': 0.025048503135066045}","{'Intercept': 22.16686360405379, 'glucose_tolerance[T.impaired]': 0.037334143509426064, 'glucose_tolerance[T.normal]': 0.01782701104210716, 'Group Var': 2.9309723417349812e-08}","{'Intercept': 21.89582285654966, 'glucose_tolerance[T.impaired]': 0.03733414350945082, 'glucose_tolerance[T.normal]': 0.017827011042132142, 'bg_type[T.RBG]': 0.5420814950082102, 'Group Var': 0.024581054334340855}",152.24007926107046,145.84236367964095,155.01988958823043,149.81793201465527,6.397715581429509,-2.7798103271599643,2.422147246415193
m_400,0.5546508798045601,0.13751461023962047,0.22637863291265412,0.6739222566283094,0.19112762146648216,0.43141543383853537,True,True,True,True,-21.9962808847158,-23.505780782769435,-24.75571351240727,-23.48182719941704,"{'Intercept': 22.612300725237315, 'glucose_tolerance[T.impaired]': -0.13051156270798936, 'glucose_tolerance[T.normal]': 0.07931580952708632, 'bg_type[T.RBG]': -0.25925127422917527, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.2630889403209851, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.10681782019153378, 'Group Var': 2.32872705809824e-10}","{'Intercept': 22.56290810578876, 'bg_type[T.RBG]': -0.14907036810700453, 'Group Var': 2.7233196886827844e-10}","{'Intercept': 22.482675088122722, 'glucose_tolerance[T.impaired]': 0.0010329074525160587, 'glucose_tolerance[T.normal]': 0.0259068994313303, 'Group Var': 2.845757470695971e-10}","{'Intercept': 22.557210272176217, 'glucose_tolerance[T.impaired]': 0.0010329074525105846, 'glucose_tolerance[T.normal]': 0.02590689943132299, 'bg_type[T.RBG]': -0.14907036810698934, 'Group Var': 2.7798704889905226e-10}",59.9925617694316,55.01156156553887,59.51142702481454,58.96365439883408,4.981000203892734,0.48113474461706573,1.0289073705975227
m_401,0.8086125835230082,3.605566594841349e-14,0.4539941971417558,0.8667645114143095,3.3436151475248845e-13,0.6581747345418547,True,True,True,True,20.141030652274296,19.340531183332416,-12.694107678131346,19.351359789625732,"{'Intercept': 23.06151283963634, 'glucose_tolerance[T.impaired]': -0.032070345207070285, 'glucose_tolerance[T.normal]': -0.08925908507283017, 'bg_type[T.RBG]': -0.5422365992194117, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.05083029417209324, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.16185513696486425, 'Group Var': 7.195681906825328e-09}","{'Intercept': 23.027625850018232, 'bg_type[T.RBG]': -0.4844504247403922, 'Group Var': 5.764012570303363e-09}","{'Intercept': 22.79039454002664, 'glucose_tolerance[T.impaired]': -0.006655198121026826, 'glucose_tolerance[T.normal]': -0.00833151659039626, 'Group Var': 1.3020036196846768e-10}","{'Intercept': 23.032619752396823, 'glucose_tolerance[T.impaired]': -0.006655198121021488, 'glucose_tolerance[T.normal]': -0.008331516590385925, 'bg_type[T.RBG]': -0.48445042474038474, 'Group Var': 8.490326905524071e-09}",-24.28206130454859,-30.681062366664833,35.38821535626269,-26.702719579251465,6.399001062116241,-59.67027666081128,2.4206582747028733
m_402,0.6731939540622351,0.0012801733391747767,0.6348274536311,0.7617489179146626,0.002702588160480084,0.7765698109745116,True,True,True,True,-51.542556668642376,-52.713389228221516,-59.41406916416712,-51.99695871222137,"{'Intercept': 20.845079487176555, 'glucose_tolerance[T.impaired]': -0.19065898590810365, 'glucose_tolerance[T.normal]': 0.10621725221840175, 'bg_type[T.RBG]': 0.6937488542725893, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.021821384023828265, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.3657181716404571, 'Group Var': 6.927817996851968e-09}","{'Intercept': 20.770993444666193, 'bg_type[T.RBG]': 0.6096945279325837, 'Group Var': 1.5238400697202109e-05}","{'Intercept': 21.19195391431285, 'glucose_tolerance[T.impaired]': -0.20156967792001526, 'glucose_tolerance[T.normal]': -0.0766418336018227, 'Group Var': 8.188371674043543e-10}","{'Intercept': 20.887106650346574, 'glucose_tolerance[T.impaired]': -0.20156967792002728, 'glucose_tolerance[T.normal]': -0.0766418336018324, 'bg_type[T.RBG]': 0.6096945279325758, 'Group Var': 1.0034751582504192e-09}",119.08511333728475,113.42677845644303,128.82813832833423,115.99391742444274,5.658334880841721,-9.74302499104948,3.091195912842011
m_403,0.33467266196298157,0.260343957347141,0.22533908333991617,0.48748865419881643,0.3317131188306609,0.4300345199720917,True,True,True,True,-123.15453596164353,-125.43805361929775,-125.15973293155558,-124.6446849357957,"{'Intercept': 18.570905285399782, 'glucose_tolerance[T.impaired]': 1.0737574373568464, 'glucose_tolerance[T.normal]': 0.5204050147795151, 'bg_type[T.RBG]': 1.7658264395433247, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.6345165588378716, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.2006915154850546, 'Group Var': 2.6172879669079123e-10}","{'Intercept': 19.21186500703409, 'bg_type[T.RBG]': 0.5084298570273862, 'Group Var': 1.5777350171891142e-10}","{'Intercept': 19.45381850517143, 'glucose_tolerance[T.impaired]': 0.2564991579379125, 'glucose_tolerance[T.normal]': -0.5799407429630065, 'Group Var': 2.0315873904828003e-10}","{'Intercept': 19.199603576657754, 'glucose_tolerance[T.impaired]': 0.2564991579379033, 'glucose_tolerance[T.normal]': -0.5799407429630175, 'bg_type[T.RBG]': 0.5084298570273708, 'Group Var': 2.1997887820196515e-10}",262.3090719232871,258.8761072385955,260.3194658631112,261.28936987159136,3.4329646846915693,1.9896060601759018,1.019702051695731
m_404,0.31154322213752744,0.31132094714667313,0.24117317532307,0.4696345756967175,0.3839328941630512,0.449243787023229,True,True,True,True,-0.37586471014306255,-2.7616752270707394,-2.1627446977746416,-1.798104743876948,"{'Intercept': 22.404026586336993, 'glucose_tolerance[T.impaired]': -0.08159102503405301, 'glucose_tolerance[T.normal]': -0.17300416072906863, 'bg_type[T.RBG]': -0.1056676766472403, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.24541761464802844, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.1905157325844741, 'Group Var': 2.229492509147526e-10}","{'Intercept': 22.328630241674173, 'bg_type[T.RBG]': 0.055144277193645966, 'Group Var': 2.1262728527030383e-10}","{'Intercept': 22.351192748013407, 'glucose_tolerance[T.impaired]': 0.04111778228991866, 'glucose_tolerance[T.normal]': -0.07774629443687438, 'Group Var': 1.6333123377021858e-10}","{'Intercept': 22.32362060941656, 'glucose_tolerance[T.impaired]': 0.04111778228993354, 'glucose_tolerance[T.normal]': -0.0777462944368558, 'bg_type[T.RBG]': 0.05514427719365358, 'Group Var': 1.7568012059472776e-10}",16.751729420286125,13.523350454141479,14.325489395549283,15.596209487753896,3.2283789661446463,2.426240024736842,1.1555199325322292
m_405,0.6582426646239161,0.6212804526630007,0.661140610643925,0.749326258753237,0.6798695586419798,0.7894420689249629,True,True,True,True,-54.06232683332719,-55.27447047822268,-54.94779361163718,-54.476115570959294,"{'Intercept': 22.54753609011199, 'glucose_tolerance[T.impaired]': 0.22412949922205444, 'glucose_tolerance[T.normal]': 0.46919281705529897, 'bg_type[T.RBG]': 0.05344062285489491, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2600362759858162, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.3722839321435619, 'Group Var': 1.5032826160301457e-10}","{'Intercept': 22.753439403134045, 'bg_type[T.RBG]': -0.15103430156670283, 'Group Var': 1.7963079357383307e-10}","{'Intercept': 22.574256401539383, 'glucose_tolerance[T.impaired]': 0.09411136122918379, 'glucose_tolerance[T.normal]': 0.2830508509835574, 'Group Var': 1.1007897346145907e-10}","{'Intercept': 22.649773552322742, 'glucose_tolerance[T.impaired]': 0.09411136122918574, 'glucose_tolerance[T.normal]': 0.2830508509835501, 'bg_type[T.RBG]': -0.1510343015667028, 'Group Var': 1.1420088250528856e-10}",124.12465366665438,118.54894095644536,119.89558722327436,120.95223114191859,5.575712710209018,4.22906644338002,3.1724225247357936
m_406,0.003044492168004821,2.5689740961953933e-12,0.0011040595125153616,0.020145614795901632,1.6888806890957548e-11,0.010046941563889791,True,True,True,True,-12.467575992428337,-20.458176841357144,-40.96793473157153,-19.276337418744546,"{'Intercept': 21.719967080689607, 'glucose_tolerance[T.impaired]': 0.19625272796548993, 'glucose_tolerance[T.normal]': 0.6045350400792544, 'bg_type[T.RBG]': 1.0502666660658773, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.37932577319985017, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8667348054076616, 'Group Var': 3.3433092665148435e-10}","{'Intercept': 21.939000452688205, 'bg_type[T.RBG]': 0.6872568183844122, 'Group Var': 1.455493469210882e-10}","{'Intercept': 22.24510041372258, 'glucose_tolerance[T.impaired]': 0.006589841365520811, 'glucose_tolerance[T.normal]': 0.17116763737538487, 'Group Var': 1.2959048250174733e-10}","{'Intercept': 21.901472004530333, 'glucose_tolerance[T.impaired]': 0.006589841365561033, 'glucose_tolerance[T.normal]': 0.17116763737542606, 'bg_type[T.RBG]': 0.6872568183844275, 'Group Var': 2.809603334338252e-10}",40.935151984856674,48.91635368271429,91.93586946314306,50.55267483748909,-7.981201697857614,-51.00071747828639,-9.617522852632419
m_407,0.0016707118877702968,0.0016769994832338815,,0.013977305453089438,0.003451823936323073,,True,True,True,False,-35.77967092051888,-44.44245856659457,-43.36466297521018,-42.68026195101761,"{'Intercept': 21.738221278267005, 'glucose_tolerance[T.impaired]': -0.025870315889694115, 'glucose_tolerance[T.normal]': 0.14202446092027876, 'bg_type[T.RBG]': 0.3246696627872819, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.47982824632817955, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.212713356715824, 'Group Var': 0.17376534494652357}","{'Intercept': 21.753691012506202, 'bg_type[T.RBG]': -0.15778713171997272, 'Group Var': 0.21589670107277042}","{'Intercept': 21.900556109660627, 'glucose_tolerance[T.impaired]': -0.26578443905376953, 'glucose_tolerance[T.normal]': -0.46433221743761527, 'Group Var': 0.055526022534829356}","{'Intercept': 21.979449675520605, 'glucose_tolerance[T.impaired]': -0.2657844390537671, 'glucose_tolerance[T.normal]': -0.46433221743761743, 'bg_type[T.RBG]': -0.1577871317199575, 'Group Var': 0.030770057458690433}",87.55934184103776,96.88491713318913,96.72932595042036,97.36052390203523,-9.32557529215137,-9.169984109382597,-9.801182060997462
m_408,0.6739347544407439,0.06855040186378347,0.31492792794090035,0.7620884175461389,0.10351410028164335,0.5269215497825187,True,True,True,True,-72.2430072645224,-73.41179983377053,-75.79673715236994,-73.39841873104528,"{'Intercept': 21.58626805837557, 'glucose_tolerance[T.impaired]': 0.052954844026478154, 'glucose_tolerance[T.normal]': 0.4344751483990211, 'bg_type[T.RBG]': 0.7422242524478844, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1815801386214221, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8852385512643992, 'Group Var': 0.011257262805139275}","{'Intercept': 21.69964051006861, 'bg_type[T.RBG]': 0.47438647288429364, 'Group Var': 0.0036720847261560415}","{'Intercept': 21.957380184599522, 'glucose_tolerance[T.impaired]': -0.037835225284242886, 'glucose_tolerance[T.normal]': -0.008144127233195573, 'Group Var': 3.431508183553432e-09}","{'Intercept': 21.720186948157366, 'glucose_tolerance[T.impaired]': -0.03783522528422644, 'glucose_tolerance[T.normal]': -0.008144127233177688, 'bg_type[T.RBG]': 0.4743864728842858, 'Group Var': 0.0032191916204171557}",160.4860145290448,154.82359966754106,161.59347430473989,158.79683746209056,5.662414861503748,-1.1074597756950766,1.6891770669542439
m_409,0.0981182676351071,,0.7997266105925471,0.21946505141151382,,0.8865198658701161,True,True,False,True,-31.87838074718651,-35.7919664167173,-38.29299626870956,-32.10186609366535,"{'Intercept': 21.895429601287184, 'glucose_tolerance[T.impaired]': 0.07272750857857743, 'glucose_tolerance[T.normal]': 0.6457866353609084, 'bg_type[T.RBG]': 0.47373483021460505, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.15291453204129618, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.12454216095323496, 'Group Var': 0.16652850495442242}","{'Intercept': 22.060950682648677, 'bg_type[T.RBG]': 0.37236913200330846, 'Group Var': 0.524063293822241}","{'Intercept': 22.132297016394517, 'glucose_tolerance[T.impaired]': -0.0037297574420918976, 'glucose_tolerance[T.normal]': 0.5835155548842658, 'Group Var': 0.03237329518579293}","{'Intercept': 21.94611245039285, 'glucose_tolerance[T.impaired]': -0.0037297574420828744, 'glucose_tolerance[T.normal]': 0.5835155548842833, 'bg_type[T.RBG]': 0.37236913200331395, 'Group Var': 0.163563218576538}",79.75676149437302,79.5839328334346,86.58599253741912,76.2037321873307,0.1728286609384213,-6.829231043046093,3.5530293070423227
m_410,0.605195645308167,2.0194718487151956e-13,0.3614811301576054,0.7127951435543739,1.5518519228571438e-12,0.5753505647802062,True,True,True,True,-21.422313307467775,-22.7838141797517,-52.5079520645984,-22.439858744947642,"{'Intercept': 21.5960151042107, 'glucose_tolerance[T.impaired]': -0.02579998771632621, 'glucose_tolerance[T.normal]': 0.2355967420811893, 'bg_type[T.RBG]': 0.9498333842538078, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.05883804752030202, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.27799213346544643, 'Group Var': 2.6428741359682255e-10}","{'Intercept': 21.63023445876878, 'bg_type[T.RBG]': 0.9236539813208614, 'Group Var': 2.5831984766446324e-10}","{'Intercept': 22.07093179633763, 'glucose_tolerance[T.impaired]': 0.003619036043798473, 'glucose_tolerance[T.normal]': 0.09660067534844381, 'Group Var': 0.00011914551277328905}","{'Intercept': 21.609104805677195, 'glucose_tolerance[T.impaired]': 0.003619036043789173, 'glucose_tolerance[T.normal]': 0.09660067534842577, 'bg_type[T.RBG]': 0.9236539813208764, 'Group Var': 2.379776822242692e-10}",58.84462661493555,53.5676283595034,115.0159041291968,56.879717489895285,5.276998255432147,-56.17127751426125,1.9649091250402648
m_411,0.010028132817638093,1.8133476018826207e-15,0.0038982525879038797,0.04491876072978306,2.1042134252718465e-14,0.023167095663306932,True,True,True,True,-51.512992203250676,-58.14811163909572,-87.3809580682336,-57.06021908388719,"{'Intercept': 21.95455297263333, 'glucose_tolerance[T.impaired]': 0.3532442457437018, 'glucose_tolerance[T.normal]': 1.0704852261228526, 'bg_type[T.RBG]': -1.056525520988768, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.6043711564660453, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.485618661073382, 'Group Var': 3.748799706177401e-10}","{'Intercept': 22.345272140729765, 'bg_type[T.RBG]': -1.655834831436482, 'Group Var': 1.7684773949825525e-10}","{'Intercept': 21.42629021213894, 'glucose_tolerance[T.impaired]': 0.05105866751068323, 'glucose_tolerance[T.normal]': 0.327675895586173, 'Group Var': 1.367574568227181e-10}","{'Intercept': 22.254207627857223, 'glucose_tolerance[T.impaired]': 0.051058667510639914, 'glucose_tolerance[T.normal]': 0.32767589558611876, 'bg_type[T.RBG]': -1.655834831436482, 'Group Var': 3.4415567656193547e-10}",119.02598440650135,124.29622327819143,184.7619161364672,126.12043816777438,-5.270238871690083,-65.73593172996584,-7.09445376127303
m_412,0.41548048833091766,2.0195335464215162e-05,0.38477391660283605,0.560785139987632,5.180672851280121e-05,0.5955973742350806,True,True,True,True,-48.49382033511391,-50.45911706555988,-60.71489710225815,-49.44891968189812,"{'Intercept': 21.340524729468438, 'glucose_tolerance[T.impaired]': 0.24309229831334286, 'glucose_tolerance[T.normal]': 0.5761128200420942, 'bg_type[T.RBG]': 0.981760806233743, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.24863899008632792, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.5627985541651708, 'Group Var': 1.3602366492940686e-10}","{'Intercept': 21.577293442633522, 'bg_type[T.RBG]': 0.744881600357553, 'Group Var': 1.2403751189776788e-09}","{'Intercept': 21.831405132585296, 'glucose_tolerance[T.impaired]': 0.11877280327019452, 'glucose_tolerance[T.normal]': 0.29471354295951385, 'Group Var': 2.6670960040181656e-10}","{'Intercept': 21.458964332406538, 'glucose_tolerance[T.impaired]': 0.11877280327017994, 'glucose_tolerance[T.normal]': 0.29471354295950963, 'bg_type[T.RBG]': 0.7448816003575377, 'Group Var': 5.0624941877754e-10}",112.98764067022782,108.91823413111976,131.4297942045163,110.89783936379624,4.0694065391080585,-18.44215353428848,2.089801306431582
