,Type,i,Proposed ID,Tracefinder ID,Lipid Class,m/z,RT [min],Area (Max.),Score,Adduct,Polarity,1076_10_FBG,1062_8_FBG,1093_9_FBG,1060_8_RBG,1091_10_FBG,1092_9_RBG,1093_10_RBG,1082_10_FBG,1060_9_RBG,1101_9_FBG,1062_10_RBG,1091_8_RBG,1074_10_FBG,1101_10_RBG,1076_9_FBG,1092_9_FBG,1074_8_FBG,1091_10_RBG,1082_9_FBG,1076_8_RBG,1060_8_FBG,1093_9_RBG,1060_10_FBG,1082_10_RBG,1074_9_RBG,1091_9_RBG,1101_10_FBG,1093_8_FBG,1074_8_RBG,1102_10_RBG,1062_9_FBG,1076_9_RBG,1092_8_FBG,1062_10_FBG,1102_8_RBG,1074_10_RBG,1060_9_FBG,1082_9_RBG,1076_10_RBG,1091_9_FBG,1102_9_FBG,1102_9_RBG,1093_10_FBG,1101_8_FBG,1102_8_FBG,1082_8_FBG,1060_10_RBG,1076_8_FBG,1101_9_RBG,1091_8_FBG,1092_10_FBG,1082_8_RBG,1062_8_RBG,1102_10_FBG,1093_8_RBG,1074_9_FBG,1062_9_RBG,1101_8_RBG,1092_8_RBG,1092_10_RBG
unknown_575.5036_10.431,lipid,l_523,unknown,,unknown,575.5036,10.431,22.762453173324875,,,+,19.205186197575443,19.244783239788454,18.958691313268282,18.301099840618342,18.53227350580787,17.11148392511015,17.04523224879633,18.169447437894643,19.55126331801215,18.92604275634496,17.723141683876683,16.816425953627263,19.209707937978948,19.052846066190778,21.11640175290527,19.27657806452785,20.225571089775418,16.512832707016095,18.846378883278405,21.813292922983283,19.917162751561744,19.64119563282226,19.835457076457978,20.335947516303282,19.5419216963466,18.064813167344948,18.938439855947408,19.056337412938642,19.498535887084838,20.294636018829525,20.17837372812238,22.463458079478908,19.221514006709512,20.470281681228503,20.92809550757901,19.415873749450867,19.76618670476769,21.534130247802427,21.36147189437644,20.193987569320516,20.695093692607454,20.96894404165863,19.93594562269351,20.1968017965076,20.817867572386337,20.825664218221355,19.47933971854456,21.86556050714934,19.980212034973594,19.205727528524474,20.03994684318714,22.104674901897,21.055395511830625,20.828328001958184,18.91518302452042,20.559555961446158,19.45666443945334,19.077671167267454,19.320107005411,18.641137875801032
unknown_624.23688_10.438,lipid,l_524,unknown,,unknown,624.23688,10.438,24.336029721464683,,,+,21.456321817425014,22.83432679741682,23.0592751888403,23.54227553140334,23.321377101927755,23.40466505433102,23.386981376087068,23.25004148698683,23.26790027335001,23.615742703410948,23.27340517799154,23.804655873372745,23.22482830254779,23.40709749361549,23.450859599270313,23.431643072275545,23.22362756340775,23.96573083850623,23.160091737854543,23.295110244011667,23.07486345237991,23.663135175565174,22.95189654922064,23.268286318855004,23.23463130874362,23.245794504382182,23.281749197956138,23.42376635784717,23.170168032357093,23.261136064185724,23.08070018630826,23.092651670995835,23.75141627241978,23.076772283556387,23.985874800336394,23.16714615040063,23.238135218051543,23.04509182135599,23.144409053570275,23.11343704237744,23.182222603575944,23.17932946847708,23.32705253190994,23.37472763946492,23.423704842550173,23.204167226984623,23.09142013563527,23.037556545832576,23.394383140678585,23.27565553557378,23.257130556759037,23.224344088559985,22.916960058796583,23.28919509202615,23.715127479002515,22.99481148970648,22.928773709334713,23.355712376648274,23.3801829011528,23.443435361067948
unknown_902.61176_10.445,lipid,l_525,unknown,,unknown,902.61176,10.445,21.518310985374903,,,-,19.14580098725631,19.355849145586152,19.672015224542626,20.327674922934676,19.490059336838627,20.328774400181324,20.10662620512471,19.884900484708215,20.570082060142198,20.279113400443595,20.81300067524187,20.50510071466891,19.881036579342734,21.247451840776012,20.441635568345877,19.76134091837186,20.501536556646755,19.744498903823143,19.74218543809618,20.977657345158633,19.345001953155847,20.542638986394778,19.78130505530973,20.80577263260892,20.730548899746655,20.36069916155075,19.758167436967643,19.76627770479638,20.297541489722008,20.627242042448724,20.025306177661065,20.71361473030503,19.903597866826384,20.138662262297697,21.208698342222508,20.742780200644066,19.915908896574596,20.491911366735234,20.679599293619905,20.87160916566892,20.178469197320442,20.63191783749929,19.52989298736594,19.738433937334392,20.21758056887448,19.976538733412216,20.364069388526165,20.26205632334382,21.064862702971922,19.773139134998264,20.018644291064653,20.609729879493642,20.980838477956553,20.14339128654311,20.567909909531792,19.791392146723997,20.84478961156042,20.790223076083894,20.348116138805675,20.28459975876805
PC_36:3_784.58337_10.448,lipid,l_526,PC 36:3,,PC,784.58337,10.448,23.42607460455212,,,+,21.448106964603323,21.452305372301495,21.099690258452412,22.050322552980013,21.104274885724358,22.10802155901809,21.74295968491659,21.430567436014183,22.022826983096547,21.904381502896204,22.49191662923637,21.841593179405965,21.280347800186068,22.917500244816463,21.937829121809564,21.57391227438683,21.912161244940243,21.26431005214001,21.26128779168411,22.822550406132265,20.967917268608893,22.073125160737817,21.421652692948324,22.55144425116373,22.246897952430142,21.902901908028298,21.203223973672042,21.12678156020781,21.810996455884407,22.34881513559485,21.239228787147184,22.754749875741336,21.09723015259223,21.378833627917786,22.839851647708755,22.314150957375055,21.706101106503098,22.256790109187882,22.971700841665122,22.634249440643913,21.665482669616313,22.65181617317915,21.097421827010585,21.771405521415325,21.79903912687289,21.39465663828122,21.84491260979184,21.699952714941336,22.354274352363944,20.950014902894704,21.205871598328994,22.31116384820555,22.914464848536554,21.739019975877753,21.450336187221374,21.638877739577726,22.299443490869848,22.168830236323604,22.054297193476955,21.93766670189955
unknown_806.59003_10.45,lipid,l_527,unknown,,unknown,806.59003,10.45,21.017670488051767,,,-,17.399725799507,18.876253444146535,19.696046473871537,20.565944510026103,19.335689148633065,20.299411272617935,19.83865808428783,19.426200650514883,20.056837010699457,19.77570437231898,20.567283425802287,19.93239221592157,19.456996552039588,20.901006636458032,20.05088438593963,19.19067692071921,20.124452462362214,19.49077500911636,19.401855820016607,20.655721164880493,18.722254622754388,20.167083747309725,19.086052676584043,20.55938914505336,20.24594373992638,19.729955302265115,19.21103294102848,19.11391171249187,19.66191487836032,20.306311172532858,19.36668992626321,20.288722601664762,18.97299239704362,19.447404537970982,20.566313751305337,19.910035987366744,19.32582300312328,19.82180674808164,19.841327523334396,20.268419926278508,19.283345429015544,20.121763127777694,18.848127234750418,19.10389544054556,19.32037332833709,18.908828656292357,19.41164061318793,19.241392868459673,20.25520915704214,18.804233337144037,18.904940700919468,19.923428133894056,20.334606464798096,19.462142685998298,19.734615179087882,18.79715538311934,19.908414476657036,19.978492085654896,19.35249109728732,19.49791591744442
PC_16:0_18:0_762.60193_10.459,lipid,l_528,PC 16:0_18:0,,PC,762.60193,10.459,26.43793776350445,,,+,23.89827009238255,23.57957714739917,24.468288741312882,25.362679963315177,24.357046749759753,25.40747830641606,25.06328517157756,24.389466579559294,25.457571951761558,24.94764453049704,25.798732764518437,25.161289268952682,24.69208665079242,26.15029867843096,25.196134980571696,24.43860193324819,25.20316191718431,24.522718669723343,24.323348342900104,26.012208011455282,23.77494672745089,25.26537395000094,24.311936977214653,25.76059306498614,25.75480638937786,25.17250819340972,24.528732964128274,24.388587126380713,25.043573351192506,25.70379467943901,24.523734303496283,25.916642076019016,24.48079088260811,24.65053459773623,25.99633903876327,25.484665574436757,24.446317248176634,25.524200663650987,25.48899387150787,25.79384344266996,24.707112514443548,25.667511405202585,24.19896853798046,24.301240861617504,24.795838126788436,24.20723864538336,25.225489522421256,24.79584500072517,25.90406843473805,24.15909471057497,24.509339753873085,25.39851145213375,25.834569599192346,24.83234465838993,25.21755884488914,24.35973443231717,25.58590342553675,25.603841018318562,25.06612406946617,24.833980798123065
unknown_820.65613_10.468,lipid,l_529,unknown,,unknown,820.65613,10.468,21.202764727489175,,,+,17.98896561764332,17.37786802451375,16.777899266611165,19.441870870754183,17.848515222399964,19.668529373823667,18.989914019862944,17.705770639663985,19.775990561960644,18.445863390777163,20.442443021034,19.074478717057225,18.112175302843458,20.704132043606116,18.888190085561185,18.009551188588148,19.636139878761924,17.80415631824618,17.117942019644985,20.761573634595052,17.009528920805604,19.579409349174043,17.800223811693147,20.14233587211558,20.29273254555203,19.574682648554806,18.394730483216442,18.19628078419885,19.260165224984654,20.350131524715508,18.34272264296456,20.63092161285827,17.82881480559855,18.087533837841825,20.84797515118759,19.984624968158098,17.676986033195686,20.000881834008286,20.511122370945312,20.665609854573102,19.134237319676437,20.497813868785315,17.902434129021707,16.55970394935042,18.795112174382968,17.555197860194987,19.44545735971445,18.92411895724288,20.70212068286136,17.75436139087011,18.25392198327602,19.573078630126624,20.7397105678743,19.169863104678484,19.4593906440056,17.76001408038774,20.26619077112829,20.25107596937733,19.236356099395657,18.92013476166079
unknown_601.51917_10.472,lipid,l_530,unknown,,unknown,601.51917,10.472,23.236544963950767,,,+,19.492001929978077,19.6387506778775,19.250924632675044,19.015104816043586,18.701109094635516,18.31903239953467,18.744833653513126,18.53383447933131,20.116582581246913,19.09394440082353,19.178497485602144,17.913178751720075,19.378241458877426,19.258120273870638,20.855262498047935,19.454282317996796,20.17957230507554,17.654302376151616,18.707711236012372,22.165125081165414,19.874530306995112,20.28409745885992,19.437608633148173,20.830560707619387,20.216838908837428,19.384402632504408,19.20967195457656,19.037830819303487,19.635235789502868,20.7929619359734,20.087388696143215,22.931322460503978,19.07736621863368,20.366433628425497,21.466423200071137,20.00859322807271,20.01235168115624,21.911237261820347,21.95889420527174,20.465835089622423,20.34856268131536,21.35742156836271,19.936719355089725,19.95975479539225,20.648740935159648,20.40009304742516,20.26351877257416,21.451823284950166,20.327659829228114,19.141073052066297,19.8511692012665,22.403385244914872,21.72982301023595,20.762890518372988,19.622837389652478,20.537948465157818,20.750430598409782,19.28981388108266,20.057302782292318,19.154918256019897
unknown_1550.20667_10.477,lipid,l_531,unknown,,unknown,1550.20667,10.477,21.535660200206525,,,+,16.737640211581912,15.70942084916755,16.611459487729736,18.819769388878928,16.960519187214935,19.35042858369436,18.755402278455673,15.199326175456823,19.684079259556242,16.798895905074094,20.0775616850028,18.43473661852494,17.794634730994446,20.44714996364779,18.08452084570395,17.583859496879885,18.74952431002746,17.431108935615335,15.34420741905105,20.593315257270618,16.219871199541487,19.222706025658244,16.27547319055756,19.801904033398134,20.05494441787186,19.172941207604026,15.681831530155812,17.161924409740937,18.590434583281606,20.5312665761054,16.626327476958643,21.252779585645108,17.128400933181233,17.45312224908951,20.944392988466543,19.662940735313207,16.884329574426467,20.23065545870029,20.396862318609283,19.989137712224096,17.64063576049221,20.61490645592546,15.998335613076593,17.071962954181238,17.73630475029119,16.44308246530332,19.19163120586213,17.733072192921583,20.421563119022014,15.960541141929575,17.1359761682226,19.66383888035338,20.175494071996784,18.20838656171254,18.371887976349,17.243543600403147,20.085387089138695,19.838854433487857,18.705710710201956,18.65410407306563
unknown_899.64899_10.49,lipid,l_532,unknown,,unknown,899.64899,10.49,20.675469407659108,,,-,19.19412010199253,19.160864360775214,19.186870285828963,19.490944340349312,19.641165397374838,19.693758065658198,19.15064117990937,19.990312722601352,20.296015683770058,20.08401535324754,20.39709238399721,19.477323401978897,19.860467942408434,20.107152500606777,19.889013993055304,19.72790867529198,19.708217154606675,18.964612951512873,19.995738939635967,19.71437766482343,19.412248329747705,19.225949593544886,19.922182389436816,20.066428899116765,20.124267423106776,19.22072865573825,19.76261240605961,19.644939074301377,19.31457302997246,19.642636535442684,19.42506614146484,19.480541896291694,19.70771033361829,20.18401367826123,20.07379232713428,19.935139434345135,19.98927433214513,19.712406070581824,19.464783874934728,20.24235565411601,19.90766384285197,19.086120079430508,19.391269536232066,19.528283766710253,20.169413755302635,19.90378637256947,20.05132055193778,20.100790749002485,19.86089293508837,19.60878442651536,19.991092026559112,20.171059950331987,19.861333913810647,20.07442772595337,19.42684860141466,19.743162821273827,20.190012844308058,19.896360269019254,20.1154998310155,19.817306017303803
SM_d38:1_759.63824_10.493,lipid,l_533,SM d38:1,,SM,759.63824,10.493,25.024667751818768,,,+,23.35183908033418,23.522055702032233,23.60670936482693,24.072833065563884,23.928683880903847,24.263874392610184,23.79242341752781,24.10997531895119,24.612899985347994,24.271208407050192,24.775812719886172,23.77292611293957,24.207030827257718,24.51642060425502,24.033807557310944,24.02721014548581,24.107842826904843,23.35322378309327,23.913334624199553,24.427905401340205,23.29018673855201,23.745401800596138,24.208532591731817,24.436228948641,24.308181935714263,23.757691786525733,23.92202809487665,23.65827999832437,23.53061626297654,24.487197206854784,23.779031392546212,24.098493945179037,23.87468741081269,24.404407422365956,24.527225405017283,24.190317748623794,23.991955000241013,23.992378536621743,23.956657155321597,24.612526058731014,23.978387474516133,23.82568803713076,23.591242509484413,23.62079681334747,24.164659253158565,23.889337847829818,24.31364361367163,24.06075078505641,24.482712523312824,23.64973001162063,24.01191179754397,24.39533208785907,24.38910585112677,24.207521112714634,23.859005459832325,23.733541005672546,24.399297883459663,24.405714373617993,24.057756708048668,23.81042017469362
unknown_743.60657_10.493,lipid,l_534,unknown,,unknown,743.60657,10.493,20.13970780973953,,,-,17.88383407168785,18.486927872420303,18.62654564765717,18.846479435866378,18.990377418466633,19.276928019617205,18.88957253182045,19.140831709213348,19.883650150424508,19.417116495606148,19.55631533534043,18.85665390141476,19.258663978359472,19.49522957983917,19.26672255248796,19.07289087965662,19.325227432925118,18.445877039810068,19.280085009877425,19.250422317286038,18.485152197344753,19.008423994714285,19.178573778765717,19.589225920303747,19.31684312663792,18.83620701918722,19.217937375948246,18.950273635105393,18.889320819286322,19.295684717312643,19.197006113959212,19.053292002153245,18.959904434807168,19.562471488636202,19.413815934849097,19.378299750764942,19.21263993669402,19.23276573576384,18.97205994045427,19.80801855986346,19.06544250810052,18.931678680301758,18.762478545734666,18.912476278213,19.64099275989842,18.843432806477328,19.584225162097525,19.24816654891165,19.670212766778686,18.861037218370466,19.237306504587618,19.45962378972366,19.245726742594613,19.243687749697703,18.648782470081176,19.110175104350905,19.603054917880385,19.261207048599022,18.817588256700688,18.94509569330153
unknown_1576.22595_10.5,lipid,l_535,unknown,,unknown,1576.22595,10.5,23.85833946206541,,,+,19.14182063161328,17.666279929825354,18.829819472105108,21.37233080645269,19.316544878819947,21.996444857932094,20.995284282274042,17.566352224937916,22.12270359647202,19.082202400010303,22.142702010224415,20.970360587027383,20.076653524324637,21.86918864997426,19.66539355134391,19.43902509987959,20.635505206431976,20.347185655760164,17.964175717143917,22.701875717399876,17.792850555656756,20.791953455651136,18.875088493297213,22.362454161977812,21.944304464369605,21.471740712857674,18.57160539307989,19.313655637796423,20.738130753499373,22.799314969565135,19.171135131291905,23.544949407305015,19.535721246289874,19.667280242870532,23.082058913488034,21.86622666332602,18.79528267413406,22.189224413288404,22.37261576227573,22.200631468129245,19.624232980017883,22.816219453838695,18.59960921537598,17.40662119599178,20.076411901417156,18.15251039621686,21.44319155588252,19.92184202731726,22.38849451103261,18.97092123878388,19.62520605700142,21.45519418629334,21.85805911331239,20.39818322042409,21.041984041984612,18.852633095972127,22.03307622994925,21.59662733026518,20.60691685605925,20.684432102770522
unknown_789.62036_10.501,lipid,l_536,unknown,,unknown,789.62036,10.501,27.59908067285695,,,+,24.928174818194915,24.81380230912417,25.06726654699976,26.414126328481302,25.45502328214378,26.707336615168035,26.404458954223564,24.964389610009704,26.732280386002557,25.41550516605875,26.79236733395481,26.18147041122042,25.728708209021736,26.814629428854783,25.81745258850649,25.634608509036276,25.85470760200486,25.84290616752123,24.871644816740957,26.977749198084712,24.657002368437514,26.335037557502787,25.283304328254147,26.81072576364782,26.815359129904817,26.369123891045554,25.000258986711938,25.224762370460667,25.74561584185939,26.868409656334176,25.13817188769714,27.054949937265775,25.461879161645108,25.577155311829628,27.20197588514814,26.574565670528195,25.36176782049183,26.432249158992487,26.6405173217166,26.43912080898925,25.283338032174385,26.760801664495258,25.273825000106704,24.932794485903877,25.64530064332434,24.994187467295784,26.544243991200503,25.545513720684884,26.75064280875224,25.200449387712904,25.46616878797345,26.458798972106248,26.670122685252057,25.779852590883692,26.13869164274237,25.339114688575716,26.52013872788921,26.51304835671937,26.195461681309673,25.929433113675422
SM_d42:3_811.67078_10.501,lipid,l_537,SM d42:3,,SM,811.67078,10.501,26.099884040648927,,,+,24.36078170294547,24.606786334938615,24.990254699596385,24.926700954236026,25.01670799433919,25.203737006612826,25.147363480272745,25.23857679613684,25.42725987471917,25.452026739245852,25.761944295377464,24.66507910076394,25.261307456868504,25.373604522768705,25.266230862725457,25.305423127414286,24.996677365087493,24.61976494205555,25.0737588637896,24.765951524171207,24.494094093328485,25.071319562630332,25.311514254471767,25.13840377969479,25.366705442092496,24.991010453877912,25.17654332526194,24.878110885587386,24.71397870422482,25.211800771979146,24.820413736708215,24.82829309991546,25.277768336621946,25.397805676017114,25.419672679507947,25.135823020292154,24.99238714266539,24.4109075319483,24.882206452873486,25.67003416193774,25.129118599508086,24.74416705308144,24.90354065237055,24.914656242864506,25.219971773338347,24.920519977064696,25.324690127210545,24.760139660394103,25.36437549052109,24.81872694813632,25.14776647887772,25.125229843810473,25.090454304158335,25.283424960553646,25.045516444479524,24.841303084976524,25.175406011792575,25.136544835448227,25.00533234745612,25.04333405463445
PC_18:1_18:0_846.62427_10.502,lipid,l_538,PC 18:1_18:0,,PC,846.62427,10.502,27.11690593296969,,,-,24.189247579971568,24.39471872362977,25.05994445103849,25.878331317902212,25.197348884345146,26.29334564548121,26.038502825773094,24.79397778787608,26.54015640891304,25.143580420401697,26.41370151958346,25.919329329195257,25.501308683301612,26.462981863846913,25.470149185351506,25.312411311486976,25.692891130759374,25.62219889720919,24.713571767092546,26.526019944655804,24.71543466485844,26.155254188777644,25.05824911818046,26.47070802490431,26.441227063071466,26.081636299660275,24.839076780269227,25.039087266564927,25.553436906501055,26.486403687252004,25.008031494729057,26.618461718523225,25.340048540663776,25.378656727357555,26.726738836410494,26.32292329624167,25.212652618462283,26.092981654490842,26.310685878156217,26.09120545096687,25.163981184771746,26.347252793941088,25.074235757622397,24.76942555803614,25.487990837910715,24.709960522414114,25.98510467369527,25.27621714218326,26.412680926011102,25.088350909525886,25.338650052268942,26.03595372583195,26.34739895050369,25.46344428607554,25.875834831338803,25.072537409361697,26.224685281978648,26.1557032920159,25.912298799539357,25.652924549676694
unknown_951.67987_10.502,lipid,l_539,unknown,,unknown,951.67987,10.502,21.90858024312412,,,-,20.599163253958032,20.479325040276777,20.204382399081034,20.70547627696027,21.165908049037064,21.252192693143616,21.10281611095912,21.333976878909898,21.424474319048432,21.264328895801736,21.635945705495345,20.825043762405457,21.221004201662616,21.22539706713948,21.27700268876332,21.369497100872888,20.987581372577683,20.4381510069789,21.07359626708109,20.906233260680978,20.796885555333525,21.04095428748202,21.316497078888048,21.041518351906998,21.16653588615078,20.956758616580114,21.31945471133183,21.036049397666428,20.748959749999923,21.044699271717835,20.916409810063193,20.309690655144653,21.46932825888629,21.486302947121562,21.140910591739424,21.152149788131737,21.342469887326676,20.493494830070336,20.699220901173103,21.54775869519792,21.121285811268148,20.719130238168844,21.06223140691212,21.091059103546108,21.496812485821955,20.905651884228707,21.12497621498265,21.12041953114562,21.276889251997215,21.039424274953003,21.375427961561638,20.961803392338354,21.178040011182556,21.401603393573403,21.243595549850866,20.99438541267689,21.14587001250742,21.13540321824205,21.229594891188395,21.13402059608786
unknown_914.6123_10.502,lipid,l_540,unknown,,unknown,914.6123,10.502,21.647208912013493,,,-,18.82606683710947,19.56168615635613,20.33012302063296,21.154907233972835,20.237160835179083,21.46335624556685,21.23760030311322,19.915575479314686,21.26992122300578,19.943723187809322,21.2027848105885,20.77264567382625,20.431008976122587,21.33500840283638,20.612827970045306,20.217526971365317,20.451511339932132,20.644422410809053,19.87023287315556,21.210346511542184,19.71308668182885,21.134329465746504,20.018247296557732,21.172522335864226,21.110267393685152,21.070366017080364,19.786485628943506,19.96070292104764,20.484686250311952,21.040694208473973,19.88497180438809,21.152373058606177,20.132980136756128,20.517102077197542,21.33574164245522,20.92425720178838,20.03163807693623,20.035067628709214,20.79577367834361,20.573026287101456,19.938329573489312,20.458143849408227,19.82421644405802,19.82690071089682,20.29219114309239,19.50605730066638,20.445383805439004,20.045910853292465,20.89519727144476,19.93026217623089,20.062380263433482,20.892287696499064,20.835912466379803,20.271809770138084,20.687761634434484,19.836466180950246,20.638405379782782,20.742294435175353,20.54332725750035,20.46033267473453
unknown_928.6272_10.503,lipid,l_541,unknown,,unknown,928.6272,10.503,24.05799276190831,,,-,21.687073306042926,21.598121634263045,22.036774166926147,22.879646071407734,22.01943701480102,23.139126675842224,22.978075837979684,21.82944747756643,23.325501262612036,22.21013503202075,23.318456887712635,22.788626191118826,22.434690524155783,23.38677651130819,22.543708627571363,22.38266286732434,22.653634999471564,22.623922854600366,21.87981654301125,23.4619798374549,21.655377225429646,23.11889617410954,22.10234098125644,23.341896687044784,23.300035043440737,23.11378410535443,21.886167513847205,22.12317262046807,22.556874758208174,23.30130530484459,21.955425285189364,23.420475449833077,22.371616559942026,22.46226568539444,23.71183832938718,23.284318751846165,22.27909579905025,22.9779843645065,23.20151206872413,22.9688005505135,22.118201024333278,22.67219526813902,22.17561354324226,21.911722707075374,22.63738284115163,21.708015042741508,23.17031384906819,22.430048820899756,23.390993135834922,22.20085573951185,22.394796137014428,23.058894936644666,23.38775939775408,22.461886105343396,22.982604215160315,22.272482916283185,23.176884444283075,23.144776091575455,22.916615863347726,22.81102099383174
unknown_795.63855_10.503,lipid,l_542,unknown,,unknown,795.63855,10.503,21.488205768417853,,,-,19.033541109669553,19.923358651004857,20.1532222197464,20.4620027511444,20.191687145248093,20.57737326083552,20.354994029564573,19.953208121805684,20.540491018122307,20.625884672337012,21.07578089418585,19.857074270730116,20.181170832310375,20.76459679677491,20.734620198651683,20.471887376111592,20.342961515745046,19.72175710740675,20.337762316610537,20.1080612866583,19.939577129921076,19.986372625131512,20.237745199265728,20.044022344576685,20.626521322027276,20.14184807072649,20.59807069777868,20.131217749752516,20.049751176046982,20.022686271294575,20.438703261485486,19.832650697301368,20.34290591674136,20.802139172183058,20.761721328636398,20.407164750313424,20.380673940268135,20.054343452903204,20.249661506472407,21.134307543088962,20.572235956099142,20.348921159176673,19.999594917616886,19.660210231039535,20.723835926085716,20.098286319379817,20.392501181725578,19.944144206381193,20.037715399606586,20.16137164145266,20.57256105417527,20.463188459709933,20.23053274611654,20.638760014908826,20.015194966255816,20.20454370806193,20.225402335277657,20.15329280470418,20.47803268709096,20.417936521275475
unknown_1010.63043_10.503,lipid,l_543,unknown,,unknown,1010.63043,10.503,21.464119678137802,,,-,19.940443313127126,19.19331511581714,19.810046353588465,20.048435091904235,19.9224088764763,20.652320869249476,20.654417322855412,19.574140502917047,20.931764627167478,20.00671351228626,20.84877020796347,20.526414986215137,20.17638755181817,20.789975987235916,20.169605122823278,20.228308878389313,20.36255041508558,19.92354306616255,19.71407991269236,21.083507909842066,19.61770989013318,20.74435228545204,19.939912939269828,20.946857271475963,20.765807699873278,20.854840074520734,19.721028303412055,19.918860090624477,20.219723505790007,20.221581799322376,19.785743283837025,20.86939160096882,20.311981318666444,20.30242066618208,21.147531656886002,20.90928087304356,19.571537533348767,20.61663493716002,20.676008652431655,20.53938637546532,19.902404828937044,20.725088009556128,20.1027370350815,19.803233702409017,20.47921204063332,19.61058634843182,21.002460863673832,20.229382190015556,20.72642054884136,20.215063045131217,20.235799801142097,20.888376152696754,20.995357701708034,20.120273056828513,20.611673127823337,20.14293406753946,20.83309816262225,20.860154094608067,20.571007161957333,20.64026782463662
unknown_852.66241_10.504,lipid,l_544,unknown,,unknown,852.66241,10.504,21.599202866567257,,,-,19.316010816934575,19.98080253126099,20.997927937276614,20.35240027254893,21.353141368770938,21.1448175656561,20.7561575974891,20.636558952659296,20.998799965576268,21.495956823143093,20.95479793962169,20.67244786846842,20.592624433652148,20.628501180997517,20.868195405590082,20.929591271797438,20.559533943229145,20.57398373724621,20.977021872180057,20.516955611286058,20.653331639237678,20.922504680338125,20.640446000080555,20.694440098821264,20.16449954922401,20.79598068121627,21.09818535119549,20.914520414337417,20.455950999177478,20.55688135762498,20.904795020554825,19.792118541677407,21.30324090495156,21.27775246688719,20.992128236137315,20.583118080657933,20.903460168848092,19.919436691196573,20.091534498224863,20.9950632127276,20.577813684864246,19.971628481808352,20.64781724796849,20.849299198029474,20.479540853319467,19.267284349542642,19.555862081278562,20.376919145407445,20.840014206945714,20.23734561202897,21.145252230266895,19.397312792574436,20.495400439020216,20.66670995784159,19.81400615406133,20.3091263883099,20.584540006259367,19.673619743897092,20.371349111306642,20.57824772059851
