Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20191118_KAO_1uLPool.raw (F1),20191118_KAO_2pt5uLPool.raw (F2),20191118_KAO_5uLPool.raw (F3),20191118_KAO_5uLPool_20191118202447.raw (F4),20191118_KAO_5uLPool_20191119024733.raw (F5),20191118_KAO_methodBlank.raw (F6),20191118_KAO_methodBlank_20191119031929.raw (F7),20191118_KAO_T550M.raw (F8),20191118_KAO_T551M.raw (F9),20191118_KAO_T552M.raw (F10),20191118_KAO_T553M.raw (F11),20191118_KAO_T562M.raw (F12),20191118_KAO_T568M.raw (F13),20191118_KAO_T569M.raw (F14),20191118_KAO_T570M.raw (F15),20191118_KAO_T571M.raw (F16),20191118_KAO_T582M.raw (F17),20191118_KAO_T650M.raw (F18),20191118_KAO_T651M.raw (F19),20191118_KAO_T652M.raw (F20),20191118_KAO_T653M.raw (F21),20191118_KAO_T690M.raw (F22),20191118_KAO_T691M.raw (F23),20191118_KAO_T692M.raw (F24),20191118_KAO_T713M.raw (F25),20191118_KAO_T714M.raw (F26),20191118_KAO_T715M.raw (F27),20191118_KAO_waterBlank_20191119035125.raw (F28)
18.416,878.8175,+,1.37E+08,TG 52:1,TG,49,1.12E+07,3.18E+07,6.17E+07,6.00E+07,5.95E+07,92668.32203,120327.637,1.03E+08,2.61E+07,9131610.854,1.13E+07,2.51E+07,4.73E+07,3.19E+07,1.29E+07,5.80E+07,3.18E+07,6.48E+07,3.40E+07,6164054.835,6038656.105,1.33E+07,1.37E+08,1.39E+07,1.80E+07,1.21E+08,4.85E+07,9653.896361
18.416,919.84387,+,7901619.27,,,25,1380937.689,3025674.446,6069708.358,5718044.703,5536698.345,6078.206974,8027.608993,7148615.319,2934731.5,1283377.323,1417578.969,2638778.231,4000559.521,3167524.461,914061.8813,5083365.789,3087087.912,5023702.511,3434630.879,738148.4795,938905.1116,1613314.099,7901619.27,1656501.392,1901425.868,5949958.219,4423824.557,2905.185921
18.421,900.73511,+,381643.9652,,,2,292759.8982,274325.547,299022.8473,142212.2101,181909.132,5958.820391,10455.12676,227809.3169,226145.4157,211050.6608,66878.27319,301576.4036,103925.471,361485.9932,184860.1824,381643.9652,338025.2956,326085.4223,273346.8018,110674.6063,80802.06143,273880.5234,286298.6065,185658.5194,261767.0939,221977.9491,31451.5547,2211.634548
18.426,930.84863,+,1.38E+07,TG 56:3,TG,48,1242063.892,3135888.832,6782479.966,7640968.367,7947664.55,5561.708342,5514.856392,1.21E+07,3290435.176,1358014.102,2009780.46,1427259.972,5139164.401,3633480.046,2573051.612,6540863.245,3255943.415,7405598.621,3108464.866,1258216.869,1218360.49,1511844.876,1.28E+07,1717665.456,1456934.992,1.38E+07,4977619.581,4366.225361
18.429,852.80176,+,2.91E+07,TG 50:0,TG,44,2748429.88,7529279.613,1.44E+07,1.51E+07,1.42E+07,150289.5661,162803.0557,2.71E+07,6313340.661,2048417.571,3150737.779,5708473.081,1.13E+07,8422307.922,2905198.405,1.40E+07,6993004.592,1.39E+07,6931273.823,1621271.053,1594658.238,2967223.865,2.91E+07,3294683.103,2947182.848,2.58E+07,9095783.588,90536.01742
18.434,893.82904,+,1478543.009,,,13,195155.7437,564936.0543,993956.3091,907183.2021,876813.9847,13064.16484,15644.62857,1478543.009,500864.5977,210490.5346,287304.0839,343097.3344,708631.7965,570791.3656,260738.8758,802872.5349,427257.2191,773559.9666,502213.4633,109128.7406,167499.0611,244099.9846,1231413.835,283633.9568,218336.926,1344974.106,466211.2877,7625.89299
18.44,893.83862,+,1231413.835,,,2,223578.1608,518123.5045,652322.472,533854.6967,523119.9305,15055.72337,9401.36247,847803.8555,308185.5113,186783.2107,281930.9981,343097.3344,630856.109,382579.4778,260738.8758,648897.7943,418616.3058,811473.7977,528488.3807,109128.7406,167499.0611,244099.9846,1231413.835,283633.9568,207742.6791,1011395.2,466211.2877,4504.455951
18.463,982.88464,+,682853.0827,,,7,12957.64783,128187.1399,232595.3539,205261.9147,238379.2461,3915.058272,3853.796545,504072.527,88083.84665,80144.75342,96893.72484,43931.93979,170270.4298,104452.2439,151139.1009,213731.0169,126015.9002,173006.4274,110126.7296,65571.59389,64909.44836,32103.21573,436458.7361,62725.03687,69352.74067,682853.0827,181089.7163,3051.850659
18.476,874.79071,+,4478642.585,TG 16:0_18:2_18:1,TG,4,393914.4032,990034.185,1978116.805,1706675.017,1677139.092,4817.486433,11950.71955,3487158.464,837693.2599,417115.6352,614459.1776,865864.3381,1524911.859,558211.3823,545794.731,1698930.684,1331088.85,2069341.582,1174211.727,391934.9531,467488.0455,347915.8334,4478642.585,595614.0853,790280.4974,3877541.935,2334360.769,7538.257093
18.503,906.84644,+,1.54E+07,TG 54:1,TG,5,1273024.616,3478995.116,6664956.655,6965122.833,7173293.047,7084.434382,10263.80322,1.17E+07,3227181.178,1147768.267,2301847.489,2790212.125,5545326.685,3405404.916,2048893.713,6586733.406,3880981.845,7554670.072,4538244.167,894266.7614,1120511.945,1671949.837,1.54E+07,1935266.667,2479028.618,1.31E+07,6686893.216,2962.48642
18.514,947.87415,+,1464761.337,,,4,229163.959,667836.8793,1190250.8,1333199.415,1424862.404,3452.883934,3628.496991,430137.4657,705399.3341,215888.9306,439102.1283,542275.2586,1045548.823,731207.4104,329956.4773,1032574.219,717215.6713,1195260.261,788946.0143,166362.1153,229780.4967,285568.1473,1288168.043,249668.5525,400447.2257,1464761.337,998927.455,2987.860782
18.556,956.86462,+,1234048.784,TG 58:4,TG,32,98867.85702,337998.6456,841420.3613,590857.1724,980907.1719,3564.43093,3492.933619,742160.3105,139438.768,606241.0439,849778.8545,78869.428,325553.5604,165511.6026,1234048.784,313482.4357,153222.4344,320890.8251,97004.56239,474825.3452,407878.3947,51056.54681,575556.699,944807.5119,418958.0153,525744.1282,192566.5982,3071.125233
18.557,997.89166,+,230718.4201,,,9,11524.56559,62521.95504,180722.0151,174384.9609,145951.4765,3598.32468,3526.14751,218633.9828,38850.19086,166903.6002,146370.9584,19850.60572,67872.87371,46004.1294,230718.4201,71222.22501,41054.07248,59354.95771,41193.72208,105141.6767,94775.65994,7926.823393,116739.8388,170978.8724,62100.71775,132895.2016,38309.82813,3100.328198
18.572,932.86572,+,2063012.387,TG 56:2,TG,15,218680.3089,428150.0925,1562376.64,1469872.923,1757006.132,4267.340328,4181.743675,1427384.874,323336.4976,965745.2918,667286.4141,336155.9342,557007.2434,562456.9374,917921.4262,1026863.27,383459.3501,791549.9722,574356.935,718570.0738,676941.0201,263885.9412,2063012.387,948128.892,721210.7899,1492812.794,73552.87725,3676.754246
18.581,900.8136,+,1644590.403,TG 54:4,TG,3,59813.82308,280019.1626,621191.148,567915.3377,565965.2282,6117.302879,7542.249104,1385348.862,152813.3508,89773.08689,118686.3613,21093.12363,259882.4199,169650.2799,191216.2322,340529.6199,248064.4037,521640.4157,144709.5028,115511.4959,98812.70504,72195.05837,1562170.653,162728.8856,125171.705,1644590.403,423071.2789,5423.115362
18.592,879.73956,+,1605532.397,,,2,130151.2242,201489.801,349077.7621,242987.3842,159874.492,24083.21063,31256.85712,467617.1265,177900.0231,122382.8254,165961.8803,164182.4414,115994.5903,161902.018,139905.5333,309373.6238,128191.1068,124196.7065,146445.8101,152957.5558,101831.0625,141079.0807,1605532.397,151459.3679,131317.3236,261369.2031,413998.5103,4846.176123
18.593,953.79199,+,139282.5149,,,3,23993.92292,33485.83809,51163.61647,52516.67927,47183.37663,3384.6188,4906.808751,9735.865219,6732.716165,115894.9321,113204.5967,13595.03992,17430.30957,15296.88063,139282.5149,21052.37763,14250.60939,8555.0684,11818.32687,110858.3413,129921.2107,12619.43235,54265.7725,130340.5947,106411.8275,20846.45666,14550.75271,3016.302293
18.655,931.8562,+,431447.5925,,,2,47896.283,85718.46643,130962.8764,126405.321,218607.003,3510.368329,3374.483644,198269.5999,73696.08508,184041.3059,200202.7714,73605.92178,108996.8761,60418.07839,243070.1545,125212.231,72113.3508,234212.3673,98532.99376,129930.4383,197255.3589,15348.64135,324346.5722,190244.4451,148931.9782,431447.5925,112504.8193,3166.550051
18.691,671.57452,+,611617.8209,,,9,38382.81862,134882.4053,512968.7077,407839.7006,421744.3447,5322.450462,5320.787364,403597.3917,474780.8162,235742.873,164148.0555,345113.8489,318229.1398,520853.5977,195501.0201,244764.0253,396651.4738,530480.8111,305885.4987,208961.4541,244542.8048,611617.8209,526294.0787,220021.487,129997.2751,212280.1992,182963.5308,5041.55268
18.694,982.88074,+,400862.9451,TG 18:3_18:2_24:0,TG,12,13350.06327,41149.10424,185406.964,109982.417,85297.50455,2803.223503,2578.561444,154603.6511,4882.701831,209813.5999,280953.8224,19319.94948,7032.500796,34039.00315,400862.9451,62278.81816,33361.3183,73661.85844,14527.6367,157979.3203,124180.5329,6278.60686,28053.40517,283968.341,97918.22156,142567.6599,9759.438007,2568.6696
18.708,537.52472,+,284324.3369,,,8,14481.59025,54301.65868,131608.1656,126470.839,118198.2074,2960.845635,2742.199856,233901.4413,39254.06939,45619.94696,22113.50818,27110.85959,121995.5749,66694.13502,86170.40853,121170.2743,63548.02079,152030.8083,77900.14002,7939.223071,13602.6817,44083.40246,254182.7473,12352.83213,42691.81683,284324.3369,89869.25659,2692.068038
18.709,1326.20447,+,2773942.703,,,2,43474.1921,274968.5364,865034.137,806035.4599,793860.6625,2645.594627,2450.228785,1187057.786,619080.108,182407.6435,101149.2183,363225.3969,496107.1913,1396249.216,147718.3485,466345.4019,694838.4318,1889043.73,561263.0071,125982.0513,164350.6639,927071.3323,2773942.703,78726.60901,75268.6868,349270.109,382338.4733,2405.434667
18.712,369.35181,+,2136865.912,,,14,7860.011525,64943.38854,397408.0814,344243.1801,369240.726,2408.561639,2230.699669,867309.5223,232248.9978,30985.89452,21790.35246,130289.775,150841.1778,589514.6217,26759.94853,176199.295,221807.0634,922235.4203,175856.3656,23933.25905,27227.31739,464087.939,2136865.912,12093.34749,17388.628,198273.2893,104851.634,2189.918896
18.712,675.60541,+,748903.7703,,,17,12120.69576,62835.20548,213328.9568,210272.6113,198577.3959,2359.939762,2153.973828,312858.9491,158905.8959,47184.11533,23472.18286,96453.90465,116463.4516,342380.1809,34998.2486,110243.7728,182221.1877,499168.4841,153322.4094,33878.22697,44959.54971,265682.8608,748903.7703,19353.35341,19806.48046,70117.81046,87751.45921,2145.710782
18.748,892.83356,+,4807182.267,TG 53:1,TG,44,292904.8482,966731.2866,2357105.82,2249996.827,2219630.647,3267.523479,3266.502481,3901027.689,962721.5671,501820.859,567869.8666,795356.8723,1656771.95,1069621.105,508965.1489,1985729.951,1117287.922,2288374.928,1064238.851,241847.6681,355194.7538,383150.2155,4119028.529,652322.714,889497.1267,4807182.267,1465761.903,3095.076576
18.749,913.76184,+,263339.8795,,,7,57640.77975,121929.3794,164921.9516,158322.1509,160520.5084,6373.569509,3190.857077,202230.6461,91422.43238,75546.58064,71373.79731,93348.71066,129002.0282,93896.5276,84424.75771,144996.4361,129994.4202,178530.3865,104623.5668,64160.03926,51897.25268,75918.6842,263339.8795,114177.7468,134948.2038,256066.3269,152364.7463,3023.401039
18.754,918.84705,+,3360500.319,TG 55:2,TG,12,153723.3496,627430.9838,1536337.899,1373962.144,1435090.9,5232.441479,5045.785833,2353449.943,724666.656,527295.2452,580667.0659,420026.8758,1315618.524,743660.1855,662265.144,1258081.829,752059.0493,1723027.073,841216.8982,257394.8035,374168.1611,358868.4019,3280488.202,530694.5958,426483.794,3360500.319,1143761.854,4780.983217
18.765,862.82422,+,627052.6206,,,12,23870.63872,104757.3246,256640.8609,277213.404,291293.0648,3044.328053,3043.376797,431441.9835,70204.86654,189775.4496,78294.59011,36093.84364,268529.1661,147233.5977,314203.5779,253311.5793,120325.5827,311476.0665,171725.5672,38906.95965,64588.3354,90243.9203,380001.9304,34026.6328,93831.02213,627052.6206,163123.0225,2883.660518
18.766,866.8183,+,1790580.512,TG 51:0,TG,25,115347.2063,334465.2965,814938.2447,840254.2299,743637.5226,3958.345916,3087.687431,1090319.227,311559.8149,178294.8157,221889.4294,225564.9888,544427.7653,362916.7111,189858.4644,605659.7549,376381.6566,582867.2119,282998.765,104696.7638,99307.8612,161663.1532,1644201.217,234218.8407,235299.2696,1790580.512,417214.816,4814.083062
18.767,565.55688,+,386469.1484,,,14,19532.79239,60674.15654,174350.4346,164160.8571,161515.8568,2983.808374,2982.876029,223952.8224,42196.47678,112387.3122,49612.7033,25577.52235,131449.0233,87727.14305,201322.048,138159.3668,84700.80545,174910.8411,94479.38984,25046.5937,42092.39571,48993.69074,258060.1318,25466.53562,65262.57956,386469.1484,92248.14091,2826.334827
18.776,902.81812,+,7706390.86,TG 54:3,TG,5,338166.9923,1414663.796,3451263.315,4057323.589,3486299.647,20587.28727,11770.14271,6330233.027,1796614.265,626785.642,880001.1763,1336814.455,2799687.64,1590505.962,957573.0795,2693470.548,2023509.608,3835842.381,2175629.759,572311.7851,532101.5763,901351.1868,7706390.86,707143.0997,803287.0711,6241435.098,3827142.189,15038.29369
18.78,876.80255,+,1.72E+07,TG 52:2,TG,2,1064859.188,1604691.041,3854782.3,3828177.162,3991291.904,7530.908323,13482.36924,9004249.536,2010589.788,613409.0742,803061.4934,1767317.872,3662631.906,1794985.379,996274.508,3802640.826,2505056.36,6717415.28,3746787.943,104494.8676,467654.1982,1280257.41,1.72E+07,872839.7602,1154842.594,7063989.34,5025977.882,11378.6041
18.784,944.86084,+,1770706.693,TG 18:2_18:1_21:0,TG,12,114713.2358,354342.1931,924484.0069,940056.5392,902916.9905,5397.738039,5205.185808,1455704.583,310564.5932,383470.3226,265983.4889,172794.4786,721125.7056,371953.8613,445708.807,766743.4667,274844.7728,1035889.317,368563.1273,173088.9146,233080.3272,189708.972,1770706.693,314248.0025,179746.8311,1662612.148,524294.8987,4968.531745
18.87,925.73749,+,121357.6936,,,2,25523.25234,33959.04441,29799.59833,67927.01514,43835.70472,3296.303144,2989.242293,95756.83217,57768.50774,12926.45835,20231.28393,32965.93146,58280.88987,37071.28121,22997.53684,61900.05783,24220.70176,63037.02489,28504.14805,18602.98462,8462.8623,27215.62271,121357.6936,11470.55186,5178.583294,101950.9946,56804.60827,2962.231582
18.884,923.74432,+,115991.259,,,2,14057.2513,19363.87987,69476.01559,56668.58523,39934.33159,2911.695769,2640.462287,53677.78765,52496.51575,11424.24729,15273.72186,17797.07009,32685.70275,22534.18034,8336.990108,31202.42482,28420.26932,34528.51324,45516.85159,9242.532218,20177.86414,9605.509785,115991.259,3749.34593,8395.692912,20643.10938,46612.94739,2616.603142
18.891,970.88031,+,627332.6002,TG 59:4,TG,21,21062.91585,143478.1347,419133.6563,324471.8387,323115.4937,3773.032675,3421.562991,401931.9683,24016.79662,350524.5819,517821.3264,31814.16515,61797.17382,19837.12275,627332.6002,33312.23593,45886.9844,164371.7263,27918.00371,273802.488,225822.6768,29844.98683,386828.7031,501513.1443,220839.7069,140713.8181,30584.8359,3390.645842
18.915,897.72406,+,342596.9176,,,8,32819.82469,66739.3239,342596.9176,262204.5328,176518.4855,4086.446461,3527.236832,179658.2392,129302.2306,40675.16823,66331.25577,90601.92986,146355.6037,51853.39314,44718.39415,188877.1476,130203.97,221490.344,95726.58374,30186.84353,35538.30594,65292.25314,161610.5235,58040.10809,60744.92547,106971.1983,308673.8496,3488.613786
19.046,984.89673,+,977337.3582,TG 60:4,TG,13,41480.45082,144952.3305,330319.2984,292888.6925,290140.2829,3631.814745,3368.391527,905558.2577,129086.8596,58871.82016,24937.50337,100224.3827,245945.8072,131249.5971,32647.89156,256697.6038,197528.9743,443798.188,173984.3749,8736.836715,43466.67536,67730.22362,977337.3582,63478.42732,36054.05805,558313.5722,143369.0604,2998.554927
19.055,973.89093,+,1041694.89,,,15,43578.07708,174902.3409,690758.0111,653255.9169,646693.9789,6085.386717,5414.802364,1041694.89,147182.5491,137150.4862,125360.0335,85671.12288,350870.3873,211271.9954,246342.5103,350524.6657,167450.4858,504949.2061,157135.0427,46776.0854,122062.6261,64713.16091,852565.5191,151337.6426,40041.48147,834998.3543,228383.517,4836.818775
19.06,932.8642,+,6964326.728,TG 56:2,TG,49,305741.4127,1364980.113,2988181.127,3052375.886,3646247.152,5712.89236,5083.355338,6429047.478,1292479.117,710900.6086,896433.5455,939678.2362,2574111.23,1606378.488,1316759.657,2810491.214,1443166.545,3530764.31,1670740.389,528362.0226,610808.4012,607551.6306,6964326.728,1077062.466,541114.3252,6421594.47,1986104.042,4540.750869
19.071,993.80499,+,318685.933,,,9,25387.9764,88894.73057,136910.8117,147346.2118,100263.6008,3099.650872,2874.826627,258555.9005,69900.14521,29284.99421,34068.14049,57325.67042,135267.1234,89480.56234,55035.69282,160262.2694,81361.40504,156252.6003,90990.8636,14954.20556,13613.37179,44930.68996,318685.933,30315.96582,37585.21685,268203.3031,116305.5617,2567.963606
19.072,947.87518,+,2330022.654,,,21,131343.2662,534347.4682,1395994.595,1442253.145,1444283.75,3392.838925,3146.749129,2330022.654,657700.1483,181411.8615,143071.8902,332376.852,780717.9662,553384.646,202552.1731,488484.9448,410106.3101,1176503.192,557239.4616,98990.92012,137410.6698,194178.0709,2077423.987,179539.3861,164236.611,2172091.844,677547.1694,2810.860719
19.073,906.84839,+,1.98E+07,TG 54:1,TG,44,1369975.536,4119105.194,8982605.37,9561664.347,8500187.99,35642.27219,41253.44202,1.68E+07,3470829.645,1012633.42,1409385.068,2798161.008,6629513.787,4303155.476,1654832.245,7849716.705,3686341.91,8771279.085,3921696.382,820684.1579,718979.5682,1639580.588,1.98E+07,1583750.565,1691281.285,1.86E+07,5795767.508,4024.44193
19.093,880.83325,+,1.02E+07,TG 52:0,TG,22,900174.8846,2273351.809,4846418.718,5431800.288,5259927.666,154644.0594,128090.1061,8969963.944,2022003.235,776277.1407,949318.2039,1748059.227,3705047.92,2901894.928,1090042.907,4666461.03,2369061.311,4860479.352,2122649.088,536575.5902,488487.5857,1132710.932,1.02E+07,1182250.968,1350756.263,9839029.715,3153199.632,95361.31213
19.097,934.88043,+,1245581.071,,,2,88423.02157,254883.3678,624741.7881,607565.9084,560062.9828,10529.25899,6846.91392,876186.8146,207041.006,237937.2295,235364.327,146528.0953,475261.4209,268311.1775,331200.016,548102.8306,236675.747,545851.2172,243585.677,146537.3769,198357.4959,96076.23636,1245581.071,252082.5399,199953.7641,1088151.981,296629.216,6116.064737
19.105,958.88013,+,2891126.923,TG 58:3,TG,40,147027.3329,593011.4073,1552866.282,1546897.022,1571044.034,4977.504188,4429.00389,2833724.328,472186.6077,339156.7102,619963.8048,354569.2963,1055439.858,615846.282,924773.1486,932960.8333,600468.7179,1407949.26,650146.78,371442.3146,370889.9936,222339.3194,2891126.923,669256.6853,318834.5756,2726444.511,809483.4726,3956.245811
19.131,973.90179,+,504949.2061,,,3,40394.41971,174902.3409,168656.8918,223287.3483,199925.7738,4071.73381,3610.296835,313434.373,147182.5491,137150.4862,120175.2624,121790.7564,322616.5054,211271.9954,246342.5103,350524.6657,137533.0061,504949.2061,157135.0427,42254.00438,93846.32781,63382.10853,446946.441,142633.8599,51878.14994,470571.6459,228383.517,4016.209666
19.132,902.82495,+,1484190.325,TG 54:3,TG,3,71303.48369,189522.4547,358870.3162,504495.6734,537477.799,5933.184818,5279.372482,1484190.325,177864.741,18567.23396,112599.7437,157230.3595,363788.5496,153334.3262,135892.2476,435617.6483,311044.4181,650339.1134,172284.7383,82998.45762,57908.8027,102060.7719,1238309.111,26212.39348,101421.3892,1210925.656,561107.9532,4715.844869
19.192,913.82111,+,898846.3918,,,3,63979.55452,28501.78648,141416.7393,121596.9847,362303.5395,3532.128738,3270.041493,293469.0328,288959.7104,165667.7088,101527.213,178469.9472,336559.5055,278285.4361,136966.0558,413544.2005,247032.6105,491595.6907,249054.8369,65492.53647,130804.3992,114564.3075,898846.3918,172813.212,114393.9731,822758.7801,333615.469,2960.743134
19.21,984.89722,+,657490.832,TG 60:4,TG,28,46501.08211,188412.9508,376574.2422,443232.5653,474618.0804,3438.140969,3183.322409,557602.667,87910.90611,368637.634,527577.1206,75164.19225,146799.7055,108461.3728,657490.832,228535.813,123786.2259,72295.6485,142162.1107,306074.9608,264700.3775,36745.53716,452096.764,550502.2898,247451.8316,429964.8463,151670.39,2948.080643
19.297,1159.98254,+,334966.8164,,,3,16763.98716,39177.27768,144537.4343,128539.6674,119866.2098,4497.308085,4504.011693,298889.1279,56501.93427,21713.71012,50208.99661,29276.01589,52100.51876,51655.97161,52822.63138,55555.74436,37037.49116,76916.23705,34349.57985,23999.45047,20401.6694,9202.293484,237774.7217,39248.60656,15755.11874,334966.8164,53129.6006,3981.296734
19.326,1133.96509,+,248223.2794,,,3,4544.114789,39693.37755,121386.043,119185.3789,111036.3904,4686.318001,4473.108281,248223.2794,45622.27839,16779.31304,41027.338,21871.32376,38014.95277,41981.3658,37651.40195,44833.41558,27017.53833,63723.421,22369.11531,17765.301,14110.57053,9187.633534,196946.0466,30948.58539,6455.314713,237991.4488,39450.3194,3953.97983
19.364,869.79358,+,534480.7812,,,10,2800.802421,56243.56235,241465.5971,162998.3361,234692.5504,2888.450537,2757.036978,358834.2462,75373.30401,92940.55063,2315.910132,2289.336137,188991.2825,127836.0268,120551.2118,165128.3192,242915.8147,151297.9709,123802.7303,2174.722336,25487.19917,53361.43013,396737.5534,2303.390997,2353.8651,534480.7812,144959.6295,2437.067899
19.368,895.79968,+,355073.7125,,,5,23481.98534,78036.54727,72212.47248,104043.9927,124606.9194,2984.884519,2849.083578,120226.6078,62741.2038,90037.06983,23392.0216,31925.70017,174222.8377,154192.9164,207708.2205,200888.6887,144574.0696,198885.8576,89623.04588,13159.61266,75124.00448,114064.6274,355073.7125,32774.00954,25495.58059,201680.9445,73980.23657,2518.431993
