Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
0.555,605.14441,-,5.023607666E7,,,31,36913.76631,8067.030038,2.838797779E7,3.043346905E7,3.243938018E7,5288920.109,8097565.23,1.804027731E7,1.343356873E7,1.499237475E7,333213.2903,1.902820616E7,2.625136783E7,1.966439086E7,1.014464885E7,1.129897464E7,2.849782835E7,1.663606995E7,1.7534078E7,2.095985078E7,1.033011456E7,1.3328263E7,3.233126981E7,1.500929681E7,3.078238843E7,2.400764358E7,730362.2667,2.330302317E7,3.292092058E7,3951763.257,1.676205018E7,2.050863703E7,1.392213337E7,1.546358588E7,2.322981226E7,1.733590389E7,5.023607666E7,2.273791126E7,1.560416363E7,4038115.092,9766437.486,2.51461935E7,1.670644524E7,1.720610561E7,1.753022748E7,1.189003733E7,1.721374316E7,1.104668828E7,1.324171715E7,2.139563967E7,1.66929376E7,1.11414105E7,2.160658933E7,1.684332394E7,2.033493334E7,8522610.592,1.00231827E7,1.337995274E7,8997782.609,6301979.202,2.100694928E7,1.409089356E7,2.120238528E7,1.119209544E7,245838.2019,112067.0622,86037.03302,
0.56,349.0174,+,3.08256654E7,,,44,10153.06861,10405.91799,2.097104541E7,2.102597797E7,1.545534237E7,2.332040884E7,1.997630203E7,9722316.185,1.066568616E7,2.078938342E7,1667375.788,1.616224013E7,1.140596759E7,1.968705006E7,2.309480942E7,2.158657452E7,1.697166889E7,1.767766271E7,1.313521471E7,2.764370143E7,2.823800571E7,1.934670568E7,1.767485693E7,1.793952575E7,3.08256654E7,2.059588305E7,3341601.594,1.349505503E7,1.964164739E7,1.876775988E7,1.280522162E7,2.261136745E7,2.228754815E7,1.695023853E7,1.921696703E7,1.921920551E7,2.45891817E7,2.135101421E7,2.836076914E7,1.417386461E7,8898585.556,2.700230672E7,2.278769758E7,1.17376737E7,1.578202126E7,2.739452103E7,1.813317786E7,6875537.13,1.367802835E7,3.043306032E7,1.222010299E7,1.527080653E7,2.250923134E7,2.657268405E7,2.47777021E7,2.074115097E7,2.253647781E7,1.706417345E7,2.521236064E7,9195010.973,1.728224439E7,1.992324016E7,2.336702E7,1.065373866E7,10935.23158,14960.51476,16271.56619,
0.572,258.1102,+,1.011557145E8,,,5,5769.924811,15828.66879,2.571831826E7,2.699356548E7,3.216922638E7,2.256885034E7,1.182126906E7,1.291350596E7,2.872995285E7,3.427205751E7,5926023.441,1.808466457E7,2.034448961E7,3.462434016E7,1.502840873E7,1.956664261E7,3.239610667E7,3.096859364E7,1.47212124E7,4.151909077E7,1.545676201E7,2.618530548E7,4.042920239E7,3.467117E7,3.091966215E7,3.421201989E7,5669262.423,2.547175369E7,3.327461994E7,1.948219335E7,1.490370263E7,3.505885015E7,1.30401851E7,2.868942613E7,2.732308729E7,3.931076738E7,1.011557145E8,3.029658944E7,2.193639158E7,1.599660288E7,1.554769779E7,2.375214564E7,1.675135938E7,1.583119689E7,1.058323299E7,1.774681147E7,1.96773835E7,1.450477656E7,6898233.173,4.254821933E7,1.274191423E7,1.519617438E7,3.406341975E7,3.617323382E7,2.164499249E7,1.991509077E7,1.744704374E7,3.307134926E7,4.088616903E7,2.164401078E7,2.657864171E7,6.311569341E7,3.49728022E7,1.371926445E7,11816.16674,28581.81284,28642.80228,
0.587,930.19086,+,2.683184408E7,,,7,5819.951142,6073.739311,1.197625377E7,2.683184408E7,1.158069259E7,1260961.731,1468566.856,2291012.859,9626257.497,2290836.986,571683.8872,6506278.45,4129212.821,3125892.8,2348667.699,4076569.991,8583395.363,3800507.137,3636780.802,6266273.825,3551494.817,4207923.839,1.087476102E7,4997422.127,1.344563245E7,6035021.38,555131.765,5916377.18,9726510.077,299859.1113,5470456.844,4470061.727,6797108.936,3637503.247,7362198.986,6487323.766,1.061871609E7,9155032.457,8737691.582,787592.9352,5494912.59,3919716.888,6293989.085,7949127.285,2937477.046,4230499.26,5421977.228,2638679.898,6844907.699,7050840.839,4429945.012,4039850.602,9246478.892,3128861.354,9961952.641,2533230.474,6483516.341,2618890.789,7220564.66,1900399.454,7284386.029,3765753.388,4293526.266,2598214.927,5975.849896,5827.179409,5349.829519,
0.588,638.10034,+,2.572184833E7,,,25,6648.12486,6938.026852,7226046.824,2.572184833E7,1.92194958E7,5131514.543,9575306.825,1.044773217E7,1.660966078E7,1.368459158E7,953363.8855,1.833930996E7,1.804110567E7,1.297156817E7,1.234471385E7,1.429017713E7,2.167463374E7,1.798270922E7,1.067246239E7,1.040713347E7,1.530456927E7,1.125699098E7,6620559.944,1.584266803E7,9774042.426,1.460483221E7,1658078.967,1.928108005E7,1.142778399E7,2738462.413,1.737276856E7,1.780121956E7,2.039322183E7,6572942.055,2.348555555E7,6921817.487,1.148360582E7,1.348085141E7,1.197629698E7,5526377.655,7599349.298,4485621.007,8052743.025,1.315130271E7,1.461305508E7,1.793688323E7,1.853996352E7,6159267.865,1.676521067E7,1.299776168E7,1.777717097E7,6905864.879,1.466623728E7,1.629258151E7,1.566374973E7,1.231254952E7,8990014.419,1.231815545E7,2.379529798E7,7048972.293,1.07683167E7,1.750107049E7,2.112886305E7,1.050223433E7,6826.207863,6656.381702,6111.105361,
0.594,311.16907,-,8719601.361,,,2,1305712.845,1181043.961,1385996.711,3572652.985,2588001.742,7283097.666,3432871.418,7557123.716,1675157.337,5562892.202,1735655.767,3284725.626,2132888.135,5300694.283,4262644.32,6214602.339,3215479.129,5779977.438,3176332.162,5611701.502,5683805.371,5441985.647,2770207.13,5694116.412,4499534.525,5782362.948,1892471.154,6409991.886,4019844.639,8719601.361,4023328.404,4513119.102,3160631.98,6344257.346,4569521.497,5510507.623,2251974.837,5855504.623,4230916.152,5689293.344,3288843.295,3961137.71,4605358.79,3823475.009,4527783.435,3779292.577,3627718.702,3928089.308,4598792.656,6268940.954,2753194.976,4655399.309,4276898.774,5557750.337,2867904.708,6644087.843,3721819.415,5401885.622,3216611.027,5851878.998,4003356.583,6098409.728,2836967.432,6719407.747,218371.9236,63596.75327,76424.54369,
0.598,498.29047,-,9644857.212,,,2,38075.97901,8607.854718,2018071.316,1175095.157,1951369.037,6059549.499,2055151.365,6604668.686,1618027.425,3112477.022,1417898.366,3021295.108,1442517.343,1943277.212,9644857.212,1367417.139,792642.063,2173416.915,3713291.388,4456307.963,5464323.329,2752680.73,2262812.238,2340372.946,5222093.306,4743383.956,1056280.153,4729137.53,2562632.097,6394460.404,1592874.161,4208112.596,6791371.292,2280541.143,5062592.569,4959824.391,1095049.041,5300926.565,4630915.468,6822863.726,5755799.346,2403311.34,8451382.711,2617638.24,5856920.8,2727099.364,2482150.609,971003.8994,5396221.309,6077498.673,4913228.178,5460059.603,6241159.421,4574600.867,2917634.317,3514225.54,5394366.502,3057819.081,1809186.915,2337190.574,4552840.332,2789655.465,1871898.927,3499071.616,262319.5298,119580.1907,91805.07289,
0.599,495.04285,-,2.140376905E7,,,31,36852.46621,8331.254598,8282599.935,2.140376905E7,5365750.84,1.117281875E7,6393497.588,4447113.385,2.052308354E7,6299727.158,5588903.22,4758031.59,2486454.743,5467771.436,9183505.297,1.205884456E7,1.043532654E7,7910364.644,3556356.722,6832605.629,9662839.87,7684157.164,4370660.422,1.248128316E7,1.228733287E7,6307081.912,8229513.801,6322465.34,6086934.133,4152138.849,7660876.045,9248706.028,1.16710834E7,9858230.745,6994905.523,9741078.01,4255455.748,6889890.617,1.413406813E7,8633043.857,4055364.614,3240418.721,9235140.517,1.68464178E7,2934245.829,5098324.16,6240690.344,1763666.299,1.310153868E7,2381208.669,4127496.246,1.087161294E7,3286610.948,6607206.333,1.142586091E7,4119960.544,6905631.62,1.098620603E7,3062903.548,6264050.384,6051688.924,4151317.976,2188139.796,7864734.853,253890.2967,73940.81753,88855.05863,
0.603,339.2002,-,9878036.031,,,2,592169.941,784041.9995,2321233.599,2426730.975,1505873.317,4683075.919,2599046.468,9878036.031,1636112.904,4318433.048,1252223.068,2227518.936,1387817.951,3434912.703,3046421.948,3814342.502,1906442.153,4035497.112,1785219.639,4102664.814,2981230.23,3860611.56,479096.0037,2848294.676,2795386.079,3272594.921,1345693.507,3723950.625,3109185.41,6192206.759,2778229.028,3150196.068,2005992.956,3843869.545,2089185.149,3517640.06,1666780.866,3833569.978,2706243.549,3592729.914,1852367.818,2625848.684,3247153.839,2933031.964,2643607.774,2689886.94,2612461.634,2586039.699,2544723.732,3981300.482,2048627.493,2407070.127,2400093.857,3701116.224,2029468.896,4785382.509,2452162.282,3210493.658,3410446.488,3682616.482,2369872.239,4256467.873,1875299.042,4397070.812,203695.3188,59322.46562,50584.54194,
0.608,340.00061,-,3.61932081E8,,,19,14270.84799,7691.330186,1.129312279E8,3.61932081E8,9.744775196E7,1.47921668E8,1.004212788E8,1.054713775E8,2.077814459E8,1.203683225E8,1.103916091E8,1.013867174E8,8.055868313E7,1.144726489E8,1.416713294E8,1.825879891E8,1.759679693E8,1.767846061E8,7.747277692E7,1.86438119E8,1.513638385E8,1.497682717E8,7.134932315E7,2.153017005E8,1.817262598E8,1.950325387E8,1.027135422E8,1.523781592E8,1.023334434E8,1.452747356E8,1.218712267E8,1.729348247E8,1.856770983E8,2.260503343E8,1.201624179E8,1.592246671E8,1.24028898E8,1.60767785E8,2.005873106E8,1.43822969E8,8.891441091E7,1.245470508E8,1.598633389E8,2.039957346E8,1.033287017E8,9.19326131E7,1.53849559E8,1.131437926E8,2.948957049E8,1.559913579E8,1.071880994E8,1.707973654E8,9.779536549E7,1.063364373E8,1.596023075E8,1.313109295E8,1.18201733E8,1.884759108E8,1.441996129E8,1.559403531E8,9.2688511E7,1.204403676E8,8.993814457E7,1.965098086E8,73086.82078,68261.41672,58206.82706,
0.61,325.18494,-,1.164582668E7,,,3,1307049.122,1422936.803,2734569.756,5271773.332,3517921.274,9405279.96,4415656.559,9457928.231,3672544.202,7861329.909,2385471.1,4390644.033,3445421.799,7356231.569,5238404.052,6810115.949,3919594.803,7975666.216,3968374.77,8643220.244,6534095.698,7520371.268,6793184.886,7274216.649,5828882.54,7206197.471,2473789.725,7583432.057,5414979.29,1.164582668E7,4685809.087,6359619.758,4802491.722,8011040.18,5681715.177,6256733.037,2753393.948,7413870.814,5672501.426,7182989.586,4909024.333,5261127.391,6152804.023,5715768.169,6395282.104,4809168.079,5304197.604,5166177.833,5992933.826,8530015.891,3607897.889,5141367.227,6281086.234,7558228.79,4873440.244,9293547.673,5521052.768,6824866.042,2038710.752,8324256.864,4528175.327,8812624.418,3675352.319,8275389.798,57092.28568,53322.88725,51285.63549,
0.612,341.99973,-,2.90741874E8,,,24,13980.07627,7534.617613,1.299148865E8,2.838850137E8,8.888440721E7,1.464157602E8,1.227238786E8,1.102845085E8,2.282296287E8,1.244751152E8,1.100383628E8,1.220116349E8,8.092093172E7,1.123142562E8,1.215507957E8,1.831515335E8,1.730440724E8,1.822941011E8,9.416042532E7,1.74780186E8,1.542792278E8,1.469854713E8,7.003895876E7,2.074500326E8,1.804679846E8,1.913729796E8,4.556572598E7,1.506750786E8,9.541476556E7,1.301563259E8,1.239978576E8,1.655839366E8,1.803956826E8,2.257288951E8,1.095552788E8,1.683971473E8,1.115911861E8,1.585447027E8,2.027263054E8,1.644650933E8,9.045867592E7,1.350861418E8,1.649490571E8,2.022754978E8,1.21587802E8,9.16166958E7,1.641084805E8,1.150627693E8,2.90741874E8,1.663974745E8,9.935521912E7,1.674780371E8,9.621505838E7,1.050907619E8,1.573026459E8,1.238586804E8,1.111166282E8,1.714889676E8,1.132789489E8,1.540536712E8,6.220580403E7,1.35631353E8,8.935669744E7,1.942997084E8,71597.66045,78764.28724,57020.84994,
0.65,494.96863,+,6893988.19,,,3,17952.39002,13059.07615,2197243.079,1962889.88,2747957.983,6893988.19,4893560.395,2102363.287,2616882.371,2984865.355,131896.4667,2275487.649,959587.9146,2032736.374,1681703.891,3813041.305,1377995.395,1221430.297,2833610.27,2455493.695,3891738.854,1509510.388,1857080.804,1476080.226,2429645.483,1126956.954,371359.8716,1812157.939,1839127.612,2494470.063,2668944.269,2188321.29,2100512.686,1897261.755,2468728.186,4470994.544,2808873.747,2601457.748,3625566.762,1662686.78,2257928.41,2210717.616,3663464.41,2525656.668,2502753.203,2569652.789,1701373.605,1358512.387,2705270.686,6043309.283,1385610.321,5741701.106,1389496.541,2680243.332,2939791.44,1745395.528,1595549.134,2521869.754,1238393.377,1669985.421,1653512.794,2114673.312,1548627.654,1177300.874,6039.728221,5478.861235,5132.901448,
0.657,357.02991,-,2.66752845E7,,,3,13806.70384,7684.363194,3964426.596,8571995.47,8784468.862,1.359815989E7,1.569815029E7,5476029.188,5839974.887,7757222.16,857435.1342,5811382.293,5691755.981,7061277.736,8794264.143,1.259948739E7,1.015831029E7,9569552.905,1.180830111E7,9733378.643,6117595.033,8387853.612,7725101.825,1.064058522E7,1.174297234E7,1.024130205E7,1171400.739,7904704.357,7749135.846,1.0940942E7,7989519.043,1.023068753E7,7975005.696,8558082.856,9816747.107,8044643.617,2.66752845E7,1.277454242E7,1.006121549E7,7053146.106,6146988.548,8881450.928,8822378.107,1.104431242E7,8302600.247,8931527.561,9078615.257,8966291.052,1.287696828E7,7626196.19,7101176.752,7411899.985,7565137.288,1.114795027E7,1.034304003E7,6678062.127,1.06696335E7,8958082.876,9562362.487,8986007.595,1.278595156E7,1.040601727E7,1.288485275E7,8648358.408,92660.14801,77513.35194,61688.43347,
0.664,433.00497,+,1.181276919E8,,,7,2394386.109,140574.566,1.54249153E7,1.169284554E7,4927795.087,2.722946121E7,2.315239791E7,1.227436412E7,7143256.383,2.617890419E7,1412538.011,8365151.002,1.842537545E7,9554827.597,4359024.973,7654062.642,2760387.065,6760687.958,9834798.853,1.57813621E7,2.307898048E7,3.171275601E7,1.375711534E7,6186854.937,1.181276919E8,9098637.678,3489432.794,1.441141444E7,8150266.318,2.970561099E7,2.248653779E7,9662135.325,1.244641463E7,2.251957869E7,9654305.058,1.732948359E7,8230760.673,7458123.17,1.528793098E7,1.866890529E7,6.595495873E7,2.185763863E7,1.009772925E7,1.13969168E7,1.291316077E7,1.813357234E7,3.309993053E7,2.67252779E7,5983569.555,1.386385692E7,1.510610855E7,1.159200815E7,1.596262373E7,1.31123361E7,8138231.591,9311248.052,6989680.702,1.989454783E7,2.234360157E7,9520824.633,2.861444073E7,7780420.372,8460352.044,1.615302895E7,38712.36173,35635.66367,35941.3377,
0.665,515.00836,+,1.712570746E8,,,13,2773413.586,180022.9826,3425123.776,5.045998041E7,5239106.166,3.235878189E7,2.897993941E7,2.069709349E7,1.191321701E7,3.715117306E7,2114165.718,9094700.211,2.524773412E7,1.403836298E7,1.233785261E7,9106422.585,2969984.76,1.101610082E7,9571941.695,1.965836701E7,3.401306543E7,4.424363501E7,1.813280121E7,8575070.997,3.635526473E7,8534422.261,7289323.14,1.722969949E7,1.025422242E7,4.000681682E7,3.074963039E7,1.184172149E7,2.285121039E7,3.060898597E7,1.180655406E7,2.097781386E7,7078417.015,1.862289836E7,2.238132363E7,3.050102098E7,2.232712134E7,1.353299886E8,1.240816205E7,1.645683818E7,1.729888097E7,2.453736067E7,3.78827936E7,3.432207796E7,8061667.39,1.651544014E7,2.047549342E7,1.523918905E7,1.635937779E7,1.218120435E7,9041263.248,9888677.672,5918587.724,3.517857793E7,2.462976258E7,1.681324481E7,1.712570746E8,6964784.227,8994129.092,2.163404316E7,21868.15914,20850.23147,19569.35151,
0.665,813.01648,-,6.035960839E7,,,2,18910.21579,10524.81228,1.312219183E7,535035.9459,9616598.686,9312542.453,9797082.476,3147286.47,716831.9032,3739700.417,573848.1683,5073384.14,1865386.333,2.945286145E7,9580163.092,4.500019281E7,5737399.491,4027905.446,3601195.556,2956287.24,4039438.356,2685637.448,1129841.125,2089457.377,3550310.177,4968202.459,1237768.359,3421310.788,615149.6617,1.619451194E7,2043808.655,5881520.958,2055766.45,2539803.024,4750395.255,3212085.073,1695023.698,1.22927966E7,3398564.617,4018603.338,2021554.205,4556073.032,1.341814168E7,938861.1601,5714785.709,3251831.828,3504907.881,3727849.923,2.696452525E7,4117012.022,3148974.99,3644001.689,1617872.462,3211400.577,6.035960839E7,6130426.66,1.13219601E7,4760408.716,2257749.15,9206279.962,4692693.457,9634899.199,1.127339435E7,4011611.933,126911.0581,106165.3982,84490.95467,
0.667,387.02652,-,9.935815651E7,,,37,1310628.097,94655.343,2.523139043E7,8263214.504,2.606964284E7,7.682425105E7,5.109597021E7,2.142231417E7,1.305350923E7,1.598017764E7,8936839.097,1.317548773E7,2.385880149E7,2.33058166E7,3.500982215E7,3.291073332E7,2.434915327E7,1.407028527E7,2.718230836E7,2.570072276E7,2.588723074E7,1.892963669E7,1.521312104E7,1.294591984E7,3.613610885E7,1.557148035E7,9962348.449,2.949806348E7,9704241.283,4.109773885E7,2.072215768E7,4.133296202E7,1.637185128E7,1.268421881E7,2.787125423E7,2.55902738E7,1.528113773E7,2.702589808E7,2.435133469E7,2.346943056E7,2.07960447E7,3.340432553E7,3.482440324E7,1.157382213E7,2.99473413E7,1.912440247E7,2.900091967E7,4.045560296E7,2.050571095E7,2.612743417E7,2.114267698E7,2.27159185E7,1.257646796E7,2.088150897E7,9.935815651E7,1.942491692E7,2.899102133E7,3.108300081E7,9638363.3,3.041824049E7,1.666430106E7,2.283231258E7,3.782673235E7,2.43915716E7,103607.2395,86670.96474,68976.45255,
0.667,448.99011,-,7357782.989,,,13,14599.24205,8125.464233,2822661.688,4546364.025,1902761.734,4968452.947,4831257.586,2622547.378,2839717.351,3520740.018,489018.6379,2176096.436,3141750.561,4341727.831,2814994.576,3214799.158,2842487.995,1854937.655,4800187.821,3736170.02,4357731.864,2853215.759,3623463.476,3515584.542,4721863.13,3395927.508,328152.9922,5591409.96,3656460.297,6006629.686,3550776.123,5639370.866,2795530.752,3289592.552,3815752.126,6186764.771,4843480.193,5047818.586,5124692.459,2843594.44,3462985.702,2930680.015,3828033.296,2840648.363,5095770.345,3378987.346,3135315.83,4154996.193,3600960.202,6976387.387,2913920.639,2822415.71,3191101.508,3899899.145,3224012.922,4194196.314,1892073.935,7357782.989,4082580.887,2655645.421,3811794.018,2461918.441,5179837.288,4062316.715,97979.06468,81962.80588,65229.4988,
0.667,546.96698,-,3584252.2,,,5,14359.39362,7991.972382,1236992.438,1893143.082,3100212.354,1792397.289,1297987.646,812866.6969,1723190.956,1407526.554,283740.063,885216.2686,1385324.676,1693589.248,1611398.296,913569.3154,1470988.868,533958.187,2004509.735,3257647.064,1749008.132,709166.0257,1295495.766,1029787.571,3100343.305,1829015.772,412342.9782,1572129.591,1441723.123,1441998.417,1218390.176,2034986.346,1206667.94,702246.978,3136649.055,2721622.498,1706727.977,2390245.402,1329713.776,899445.8198,2636512.442,1673563.8,1671670.036,1493117.358,1620656.364,1416120.368,1667545.305,1695490.901,2228763.006,2297422.743,808932.9841,2577746.348,1086437.75,1912819.978,3584252.2,1305047.533,632362.006,2097758.353,1485044.667,636908.4784,802723.0855,1191703.795,1439917.604,1841132.476,96369.38352,80616.25307,64157.8546,
0.668,597.01147,+,1.136130823E8,,,10,1526555.457,86454.15912,2225945.686,3.147176213E7,1760625.302,1.533457395E7,1.773010028E7,9575133.659,5429977.121,2.210173169E7,1016329.524,2.094871465E7,8.039019477E7,6753878.516,3778863.562,5144233.523,2155093.787,4522929.514,5434594.766,1.347577961E7,2.173434113E7,1.024023518E8,1.125652632E7,4571722.87,1.136130823E8,4460983.226,3581984.055,9069575.799,2.667563006E7,2.443530858E7,1.59963565E7,5931988.263,1.191530765E7,1.403335228E7,2.577650853E7,1.663485946E7,4449480.876,5127092.286,1.666844321E7,1.667587576E7,1.635029917E7,2.799679991E7,3916545.215,1.111674818E7,1.097092053E7,1.964264056E7,2.6360599E7,8.178838391E7,3602144.25,1.166604724E7,1.133166239E7,8435315.455,1.062195613E7,7766117.023,5247355.249,5434399.502,3746637.257,1.612045859E7,7.40876916E7,8020110.334,2.468738836E7,3880322.395,4941476.733,1.693697762E7,9468.770068,8569.86274,7991.54651,
0.668,305.02353,-,4.253207328E7,,,46,661262.0235,57244.64542,1.074674782E7,1.0912672E7,1.384651311E7,3.882676969E7,2.914133675E7,1.437687102E7,1.108335925E7,1.203331465E7,4689500.37,1.347893547E7,9331050.561,1.315543203E7,1.541664318E7,1.845203005E7,1.867568339E7,8032394.841,1.948612687E7,1.926170557E7,1.700242373E7,1.127700915E7,1.237921102E7,1.387595259E7,2.334122677E7,2.925782172E7,6044721.295,1.949359098E7,1.062118071E7,2.188216417E7,1.402714605E7,2.391723436E7,1.144807902E7,8501509.089,2.03794048E7,2.047814346E7,1.183768822E7,3.254567107E7,1.85010837E7,1.197350646E7,1.372988831E7,2.365178165E7,4.253207328E7,9847025.931,2.084634038E7,1.465891933E7,1.829194602E7,2.497211729E7,2.927895804E7,1.886380973E7,1.495073877E7,1.741706666E7,1.346593798E7,1.573767068E7,2.205962244E7,2.57886731E7,1.283764213E7,1.930191363E7,1.137781694E7,3.894526037E7,2.311156784E7,1.204472627E7,4.055829037E7,1.643450176E7,105992.5182,88666.33115,70564.45029,
