Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
1.58,452.2789,-,4706021.198,LysoPE 16:0,LysoPE,45,,10433.79168,9354.26172,1768529.352,2077629.428,982713.794,3263415.329,1825728.846,3242195.263,1041002.305,3159533.062,398725.3516,2286202.006,2610907.171,2713561.498,841647.5482,2496631.512,2092381.291,1610070.737,2823481.84,3485164.443,1811090.035,1146301.996,3308545.309,1736952.188,3172819.548,3421795.828,849830.8596,2713618.482,1620912.543,2766013.046,1369376.365,2511334.099,1139589.537,1463644.976,1333090.355,2948666.826,4109652.072,4005101.947,1703402.28,2200429.659,1088662.559,3864687.894,1679949.873,2210165.587,2630065.825,3314146.134,2604576.742,2148010.271,3369831.271,4706021.198,2576766.357,2659514.453,2224845.314,3670971.182,2265869.625,2879461.253,2249435.997,3814147.84,2334137.197,1909446.035,3724633.233,2163736.582,3938480.156,1576225.673,13411.44871,11090.57877,10648.84585,
1.605,1039.67224,+,9829887.789,,,5,Adduct of existing peak,11456.99215,10702.09653,1706174.046,3281379.284,1578042.477,5726861.298,2864495.522,4092591.29,606515.8484,8306578.743,1286949.458,4490226.953,9829887.789,7772123.828,1496826.963,4174421.917,3925097.064,5551170.184,2793181.466,7213354.718,3442412.87,3537880.048,2125068.889,4028520.442,3953269.791,3948138.599,1093180.903,4322211.476,1755548.699,4087364.901,1858944.42,4546119.222,992010.3922,2967125.936,1171404.391,7788361.3,7456830.509,9465904.472,2620290.659,4012293.48,1953251.269,8573961.174,5556232.536,3674243.238,1325767.109,5058420.476,3231399.821,5152554.159,3380903.701,9750815.684,2243408.515,4340530.044,1854916.901,6650646.418,2137925.752,4065176.238,2560739.201,8646508.497,2177303.505,4827669.214,3910867.329,4796131.023,5623760.853,3148544.87,12225.86773,11362.3757,11085.91398,
1.608,863.3241,+,3102371.03,,,10,Adduct of existing peak,8805.192863,8225.022999,1955737.683,1726461.348,1169303.118,1493764.343,1262425.601,1408906.085,1590825.025,1626766.24,1555707.108,1758753.198,2881580.527,1227812.374,1007210.336,1629950.517,1945949.307,1367274.29,1375951.655,2339150.355,2364435.734,1692116.309,1495792.339,1022283.619,2745754.989,1140458.247,2165892.77,1743654.152,1067604.161,1026800.1,1362422.843,2058959.87,2376017.019,1896332.188,880539.9301,1075640.099,2240983.688,2477295.973,1153685.585,825137.0964,1539254.851,957342.8243,1311546.646,1405304.787,1351018.25,2114461.432,2280693.006,1583466.368,3102371.03,2817675.512,1684277.995,2324490.879,1408444.04,2272154.365,1872773.116,1621372.865,2095762.469,2830562.819,1122708.794,1617002.168,1303766.061,758374.2403,1433549.017,620086.0193,9378.720131,8491.3665,8366.848285,
1.609,534.29541,+,7.642612586E7,,,58,Adduct of existing peak,11815.86058,11037.31929,3.968420932E7,3.078793975E7,1.637672447E7,1.826070563E7,2.149906632E7,1.706634369E7,2.0081607E7,3.688211289E7,2.786773962E7,4.808232427E7,7.642612586E7,3.575983163E7,1.247544351E7,1.936111753E7,4.273588667E7,3.110792124E7,3.577771248E7,3.811269851E7,6.094672568E7,1.60699151E7,3.06550038E7,2.694407471E7,5.200928313E7,3.95691992E7,1.478316091E7,2.417812311E7,3.730594145E7,1.440834704E7,1.286224658E7,2.233412123E7,1.363321177E7,1.597667483E7,1.993039963E7,3.532082536E7,4.686329254E7,4.22811804E7,1.757627831E7,1.919092201E7,1.21624115E7,3.569912779E7,3.399089382E7,1.405835286E7,2.411172442E7,3.265423572E7,3.102267207E7,2.657948365E7,2.446580522E7,4.707286429E7,2.036617898E7,1.509791838E7,2.511337373E7,3.697948804E7,1.998841136E7,2.165992071E7,3.325959352E7,3.522959539E7,2.188265467E7,1.283301527E7,3.07324925E7,1.93931207E7,3.658084169E7,1.037351709E7,12608.81971,11718.28045,11433.15909,
1.609,1029.62561,+,8987277.187,,,17,Dimer,8194.429391,7654.502434,1325867.215,1467331.094,1077657.24,904034.5292,1188006.858,1441165.68,676128.8268,4635417.469,651041.297,5065094.104,8987277.187,3930020.381,357131.1065,1043865.712,3568454.261,2054134.513,3084898.586,4211570.523,3362673.399,1421984.501,2249532.593,1737468.184,3289980.096,2995700.062,458865.5547,2588361.935,1515881.955,1427837.35,683192.0585,1842447.609,962558.5556,1387534.439,798938.1756,2410151.627,6544379.313,3071830.757,785528.2796,1527386.674,927990.9993,2869388.186,1610771.214,926209.3077,1877015.002,2727384.059,2102466.686,1873593.518,1425778.567,4370802.574,1294961.238,1164158.594,1443074.585,3455429.961,1300138.284,2137598.24,1719062.153,3769046.743,1238670.311,1081400.862,3016329.969,1607961.197,3463364.088,781199.0726,8728.174509,7902.371283,7786.49015,
1.609,842.34943,+,7185358.67,,,5,M+1 isotope,11115.03517,10382.67093,3211430.99,6115327.246,2406667.845,2716347.276,2599747.443,3309680.177,2818410.583,4345709.444,2478903.623,4558234.853,7185358.67,5499038.113,2468976.468,3178871.777,4843030.552,3773552.597,3228973.796,6083736.287,3196476.813,3642733.058,4107809.144,5262004.833,3685794.868,6407268.905,2932647.045,3870685.141,2977441.004,2650501.618,3064297.421,3912839.017,4917289.972,3059641.541,1946308.623,3631379.24,6939228.514,4400141.796,4652025.189,3142707.275,2824302.447,3739291.407,2507155.316,3895805.158,2852036.295,3168417.2,3169388.469,2655044.404,6842427.135,7182864.435,5443039.24,4114578.567,3392920.829,4737308.586,4121008.404,4184595.673,4997658.395,5455084.205,3649520.847,2422283.836,4885781.582,3567210.453,3705394.522,1912573.296,11860.96211,11023.24274,10755.03257,
1.611,841.34357,+,7746217.891,,,30,,10329.03783,9648.462569,2638931.436,7746217.891,3483610.978,2027114.422,1903702.674,3076514.961,4356688.791,3095581.012,3200950.668,3393710.333,6062049.157,4103735.265,1767687.794,3848881.515,5220224.572,3558748.873,3898714.704,4447542.113,1956061.385,2562326.872,5722250.96,4625420.99,4628859.198,5392432.946,4031075.964,4149370.849,2827878.633,2383060.802,3278266.016,4666671.783,2621296.033,2568439.797,1936900.696,2796530.626,3472296.056,3647735.012,2720023.932,3366433.744,1569346.198,3659703.002,3847847.545,2091315.382,1829010.023,3190404.859,5037071.787,4400347.652,7400071.367,7482750.672,2871918.988,2432046.667,3340683.217,4347393.32,5952882.025,4122126.221,4876643.34,6135133.541,3532064.018,2843812.398,3343221.823,3881319.119,3716817.905,2171692.479,11022.21671,9960.90003,9994.492741,
1.611,844.35101,+,5812157.316,,,23,,11013.24391,10287.58664,2504645.283,5445898.321,3178745.991,2526158.692,2145675.173,2980441.706,2787729.673,3697315.17,1394084.908,4269205.56,5797578.724,4223434.559,1619206.159,3693810.713,5408113.416,2941784.526,3681924.085,2724373.057,2486352.974,3109807.963,4678247.745,3620744.407,3977103.661,4011352.175,1546226.897,3913774.637,3675731.28,2486122.027,2364952.349,3583024.265,1170238.139,2970778.132,1941938.504,3543534.702,4693166.339,2303617.618,2775182.832,2651004.549,1387459.61,2897632.216,3317836.793,3718422.446,2640986.903,3391522.482,3994936.356,3807713.434,5812157.316,4208364.535,1508350.304,3797569.515,3263482.653,3957416.803,3723827.223,3344681.394,4435138.603,5145968.495,1531230.989,2478528.966,5526210.118,2868801.215,3452816.842,1857658.216,11752.33966,10620.72028,10656.5382,
1.611,1508.98499,+,5110787.568,,,7,Adduct of existing peak,7331.388918,6848.327278,417125.5356,328088.6406,469203.4707,872567.9067,688481.8372,893985.3433,120762.5049,3918338.532,282114.9924,2627871.049,4968939.109,1276848.473,489930.7408,1005988.691,893339.0005,1783969.318,2053197.995,1922271.737,1224895.91,933107.6869,783065.2638,722447.6537,1379207.462,1868787.763,369844.1725,1460332.109,397932.52,2237691.055,565421.0887,1140481.727,345903.9999,663580.1188,326972.8974,995658.8533,5110787.568,1515967.746,408219.3717,1789946.0,246153.8773,1782525.534,955797.3466,453564.6517,1420502.456,1807139.028,1034935.017,1590017.573,668939.495,2593610.682,811473.9462,899270.4056,563099.2461,2350578.249,520484.5988,1717032.073,1092381.926,1898284.969,611717.8372,462526.2492,1685558.026,1126137.589,1739202.698,853111.5421,7808.919794,7051.211327,6966.413996,
1.612,518.32166,+,1.754732275E8,,,62,Adduct of existing identified peak,19077.84608,12574.43806,5.982009044E7,7.810322141E7,3.679217235E7,7.85408433E7,6.962975265E7,6.109559284E7,4.388316669E7,1.083540116E8,7.11254872E7,9.375735307E7,1.754732275E8,1.034180362E8,4.501936786E7,5.081931351E7,8.618750375E7,8.073959002E7,9.503291202E7,8.867158247E7,1.057415922E8,4.583789869E7,6.691492512E7,7.173733867E7,9.953379959E7,9.736923735E7,4.178608594E7,6.284608923E7,6.786744392E7,7.982356707E7,3.838023982E7,6.608836363E7,3.420426996E7,4.246240536E7,4.872648098E7,9.069184362E7,1.053418692E8,1.062310883E8,5.100692223E7,5.8618629E7,3.500964336E7,1.1036553E8,8.359031961E7,3.7632517E7,1.071231628E8,8.807174006E7,8.399965147E7,7.101248642E7,7.141215792E7,1.10537342E8,5.757149133E7,4.9900695E7,5.304491937E7,1.034880446E8,4.714747046E7,6.945364221E7,7.922057819E7,9.526874581E7,5.964994576E7,3.570043821E7,8.105727537E7,5.885535663E7,9.450774271E7,3.30476216E7,12072.50716,13661.20375,10946.85293,
1.612,478.32904,+,1.648784909E7,,,42,Adduct of existing peak,11041.34238,10313.83372,8083702.188,1.102808736E7,5318435.797,9596179.212,8157612.26,6107808.726,7831678.657,1.349973706E7,7974520.527,1.309567416E7,1.648784909E7,1.04173969E7,4942351.839,8664525.195,1.594022E7,1.445943234E7,9743247.308,1.104387959E7,8934353.898,5608000.697,8726040.161,9407513.598,1.588969642E7,1.19844657E7,6202054.893,7774321.647,1.222459799E7,5213269.805,9150376.348,7544319.949,8584350.551,7806315.722,5611162.982,1.281597111E7,1.497829544E7,1.19853178E7,9004662.953,6216288.619,6218083.188,1.06146186E7,8269088.063,6317216.315,7240940.743,1.123503383E7,1.056201553E7,6715380.686,1.523374778E7,1.440272055E7,6951976.28,7974106.1,7304320.577,1.128013929E7,7493035.542,8150693.288,9231638.223,1.330025118E7,6759430.323,5487559.276,1.125130346E7,6395329.211,1.588814341E7,4000482.938,11782.32382,10647.81729,10683.7266,
1.612,845.34949,+,4386704.934,,,5,M+1 isotope,9628.024124,8993.63831,1915718.986,3354447.222,1636350.201,1865290.69,2312762.556,2250300.437,2261198.275,2905170.195,1143818.688,3452000.123,4321181.162,2397249.552,1114180.254,2809555.525,3730432.516,1743899.514,2534652.341,3622138.053,2166454.215,2459355.316,3156541.717,2213517.493,4130162.719,3878570.653,1263996.358,3755468.57,2642471.187,1872979.565,2410775.33,3447962.842,2932290.863,1927407.408,1410448.65,3274178.857,4296372.944,1939769.44,1914994.992,1815574.024,1582198.182,3616081.143,2131680.555,2669947.187,1978614.055,1814150.99,3131831.222,1920321.399,4386704.934,2570703.311,3664232.549,3090085.135,2964853.947,2676772.541,2642453.875,2540854.674,2195695.149,3614788.087,1824239.655,1406751.819,2914361.861,1787289.156,3758878.197,1801510.136,10274.15816,9284.871188,9316.18402,
1.613,496.33969,+,1.297308467E9,LysoPC 16:0,LysoPC,124,,36027.59604,10379.98774,6.100415886E8,8.14839675E8,5.020475124E8,7.93722409E8,6.229417028E8,5.61579244E8,5.745515364E8,1.032996649E9,7.449095214E8,8.098460785E8,1.167741147E9,8.717043181E8,4.454565006E8,5.583851636E8,8.869396501E8,8.40110145E8,8.01574508E8,9.144327519E8,6.966700422E8,4.774408682E8,5.915251166E8,8.252384514E8,9.505435769E8,1.297308467E9,4.621311059E8,6.328942466E8,6.140105628E8,5.757260193E8,6.459060479E8,6.202827279E8,4.059485324E8,4.514187142E8,4.260186682E8,9.576925029E8,9.94074388E8,9.689864578E8,7.229909479E8,4.641086528E8,5.620241603E8,8.187217302E8,8.916897305E8,4.781145371E8,8.687481603E8,7.722868248E8,7.655755815E8,6.431793294E8,9.473816151E8,1.070946361E9,5.332326299E8,6.164088422E8,5.243964988E8,9.127707153E8,5.047645438E8,6.108546021E8,8.090161589E8,9.51324325E8,5.204491663E8,4.855536549E8,7.254480509E8,5.738974495E8,8.152647567E8,3.301591667E8,31543.62749,19888.36371,73145.68376,
1.613,991.67206,+,2.680275136E8,,,62,Dimer,8178.434757,7639.56168,6.670523714E7,1.240815218E8,7.085660683E7,1.258936154E8,7.108838335E7,9.475341088E7,4.449355609E7,2.384863644E8,7.982076687E7,1.365799282E8,2.680275136E8,1.524442247E8,4.727164998E7,1.031127633E8,1.726439712E8,1.301024582E8,1.042463519E8,1.892626498E8,1.061508403E8,9.947906058E7,1.022825754E8,9.278424213E7,1.934282224E8,2.04154515E8,7.817284061E7,1.368451916E8,6.445218093E7,1.088649597E8,7.436661027E7,1.132985321E8,6.862698912E7,8.342961876E7,3.375490011E7,1.61482783E8,2.535462994E8,1.837473972E8,9.277540955E7,7.403279898E7,8.81742127E7,1.348937756E8,1.071606683E8,9.125537747E7,9.483297983E7,1.135934741E8,1.103888595E8,9.033537277E7,1.693123149E8,2.476240302E8,8.95951954E7,1.343188652E8,7.413707043E7,1.704499921E8,8.083319696E7,1.086272672E8,1.059010893E8,1.91519109E8,5.8509138E7,6.97672458E7,1.528562647E8,1.110940531E8,1.179391038E8,6.803765431E7,8727.287252,7865.88632,7771.291769,
1.613,592.30267,-,4845216.597,,,42,,12065.06678,10855.57668,2001058.764,1867154.821,1577440.837,1794825.11,1853465.295,2418774.337,988196.6175,3417919.475,188729.2116,2367923.335,3149317.411,2303511.893,1254586.921,1972769.34,1931982.94,1906325.16,1997806.202,2087763.85,1460303.216,2057537.977,2911516.251,3032917.843,2515202.894,3326359.198,848147.2356,2848319.423,1632375.54,3033482.614,1975763.785,2663705.083,2215634.744,2065331.78,1205108.494,2707439.894,4845216.597,2275675.974,1414357.648,1965740.575,1989922.583,2213505.708,1568030.317,1733712.561,1849053.356,2031310.922,2911221.023,1804050.8,1517635.54,2272783.473,2935902.461,2829346.779,2337883.783,2915425.964,2976073.377,2966853.929,1792624.136,2146447.583,2348159.647,3433254.826,3253725.955,2518432.779,2517999.398,1330562.954,15508.26671,12786.03822,12313.74366,
1.613,842.33545,-,4720333.934,,,11,Adduct of existing peak,12475.8465,11225.17685,2471194.375,4202795.41,2379002.232,2029257.252,1376736.784,2390463.496,2401423.222,2923543.448,1322841.431,1725929.765,3042218.46,2669058.654,1244544.39,2446636.445,2348637.579,2271148.539,2210720.174,2558981.261,1607548.205,2402966.973,3077248.728,3015722.494,2881782.569,2881544.69,1218706.122,2685277.074,2817193.312,1896824.856,2089073.449,2805906.451,2606006.682,2117937.129,1335444.966,3643755.486,3342916.742,2247340.325,2222329.117,2131384.862,2054782.272,2134033.966,1658110.883,2878164.232,1556697.33,2271665.894,1787119.383,1911366.454,2618551.927,2781942.342,2485999.152,4720333.934,2358049.644,2418662.47,3230628.283,2215184.344,1791163.72,2137369.636,2330561.205,2189240.155,2840002.296,2426169.356,1965291.688,1662157.401,16036.27717,13221.36488,12732.99009,
1.613,843.33429,-,3517261.83,,,39,M+1 isotope,12651.98893,11383.66148,1749821.844,2685250.918,1694870.169,2200378.084,1057331.734,2289582.282,1741474.917,2686866.233,728184.3308,2052329.221,1907445.544,1817937.22,960434.5334,1906003.323,1422435.189,1744299.188,1791475.142,2425250.842,1092121.578,1839940.29,1945244.606,2035854.63,2936930.486,1822050.166,981955.718,2077798.872,1331454.021,1288714.455,1130668.486,2459558.61,2303326.814,1598021.782,1002538.732,1975818.208,2794735.024,1571879.207,1815793.246,1816735.823,1495536.655,1479937.566,1153647.15,2404161.167,1595151.007,1619255.958,1754345.006,1195299.949,2405944.436,2093413.095,2149652.762,3517261.83,2230869.164,1950575.561,2282799.758,1693603.825,1235122.639,1393243.932,1699477.077,1392045.794,2066999.101,1983190.777,1800226.094,1276596.455,16262.68817,13408.03304,12912.76305,
1.614,554.34686,-,1.824320879E8,LysoPC 16:0,LysoPC,62,Redundant Identification,10722.89177,9647.951062,6.078763237E7,9.903320444E7,3.64047478E7,1.133999147E8,6.259103166E7,7.24571036E7,4.201199838E7,1.824320879E8,2.610555285E7,9.602194922E7,6.699597566E7,1.451839432E8,2.834833341E7,6.571020964E7,9.127937076E7,9.336155484E7,8.432299667E7,1.043052699E8,7.833434209E7,6.076729022E7,7.256223605E7,7.052651325E7,9.982133265E7,1.369010806E8,2.374646888E7,7.773718018E7,6.359469142E7,9.232968524E7,4.563070716E7,9.758466451E7,5.615452672E7,5.511780479E7,4.591958165E7,1.014841021E8,1.480594958E8,9.988562289E7,6.318508746E7,6.597270392E7,5.745034987E7,9.420675089E7,4.634603127E7,5.494677279E7,9.470784651E7,9.467029438E7,7.450502044E7,4.827320887E7,8.645324234E7,1.755488491E8,6.474859667E7,6.701280995E7,5.918474414E7,9.854970211E7,5.668184235E7,7.58157892E7,8.29296297E7,9.888309295E7,5.827664097E7,7.033586346E7,9.081572718E7,7.497377995E7,8.8315151E7,4.467686822E7,13783.05388,11363.65895,10943.90467,
1.614,537.33191,-,4.747433638E7,,,61,,10879.74539,9789.080531,1.601337996E7,3.811125713E7,8817815.893,3.420488156E7,1.366577294E7,1.869087989E7,1.919471643E7,2.838314279E7,423663.607,2.714926793E7,1.931150548E7,2.307581541E7,6436345.295,1.73680775E7,2.875348054E7,2.022345619E7,2.040868828E7,3.047116875E7,2.398435573E7,1.307831334E7,1.849174491E7,1.727273281E7,2.869777749E7,3.185434494E7,3621724.731,2.628219458E7,1.805817572E7,2.360755254E7,1.257815967E7,1.774266207E7,1.48317872E7,1.504091739E7,1.082227309E7,2.204182223E7,4.747433638E7,2.934881812E7,2.325736996E7,1.690297699E7,1.098610706E7,2.017582155E7,1.245078963E7,2.037534162E7,1.587884409E7,2.030441869E7,1.761391376E7,1.308006556E7,2.917602291E7,2.829958083E7,1.710448149E7,2.519622364E7,1.976572602E7,2.589637612E7,1.801013024E7,1.628209584E7,2.011704247E7,3.067219179E7,1.578171215E7,1.846808935E7,3.217769853E7,1.795734698E7,2.144555529E7,1.248547417E7,13984.67131,11529.88566,11103.99124,
1.614,1013.65393,+,3.738877729E7,,,60,Dimer,8163.671676,7625.771331,7186900.972,7052971.848,5809735.826,1.402283795E7,1.191370179E7,1.25724369E7,2895200.584,3.126394938E7,5289018.491,1.912883075E7,3.738877729E7,2.40713077E7,3684409.506,9261799.677,1.585723704E7,1.751891872E7,2.141835069E7,2.14340908E7,1.416803389E7,1.027927177E7,1.196702391E7,7809557.735,1.915074959E7,1.698638797E7,5230365.735,1.515187071E7,7916013.195,1.620311341E7,7406472.556,1.325615418E7,6511169.513,8659120.88,4981508.123,1.395593029E7,3.36275936E7,2.405966751E7,5988791.472,1.432493574E7,8446385.688,2.705384532E7,1.115423748E7,7609363.677,1.185937268E7,2.19063518E7,1.496513268E7,1.269744421E7,1.098663637E7,2.72386311E7,1.14961054E7,1.097777163E7,7852535.467,2.353709375E7,7692594.785,1.487402894E7,1.364812966E7,2.484239582E7,8962623.985,6524168.523,1.948639506E7,1.362002542E7,1.895652454E7,7647326.635,8711.533424,7851.687427,7757.263632,
1.614,1487.00208,+,6696583.533,,,5,,6328.674456,5911.681182,1072027.753,1627489.418,982587.0301,1691876.006,1067033.934,1123447.184,573103.3446,3601660.311,938813.4375,2621479.112,6696583.533,2007079.023,585145.8135,1459532.018,2888812.498,2248976.104,1683106.214,2842406.312,1059227.175,1506940.918,1501320.591,945730.6989,3290842.86,3313445.665,1217574.919,2603300.703,641033.1926,996829.3222,1263782.971,1383633.731,1417790.076,1447093.808,337826.4815,2546264.11,4615039.812,3265643.912,1539022.186,918610.2128,1102712.892,2176527.331,1687782.079,1684884.724,1119510.059,1538143.878,1491851.633,1713271.233,3542114.259,4103695.638,1284198.6,3084684.254,1050889.903,2524062.113,2088597.98,1680127.707,1819810.948,3052479.437,648198.7165,1201418.335,2711697.76,1485718.156,2326882.082,1378221.396,6740.893407,6086.816769,6013.617174,
1.614,636.34991,-,3512589.424,,,26,,11641.36493,10474.34979,1081159.449,1480384.417,837112.9223,2016086.174,1071217.495,1878612.389,977084.5996,2236604.808,904290.404,1970615.431,2130164.326,1985405.343,1353666.776,1930263.24,1433459.865,1647548.323,1615531.832,2368350.652,2119975.602,1806388.502,2514883.284,1893427.402,1622663.117,2048575.921,1268073.072,2189657.234,1694545.728,2386791.619,1327621.317,2169309.901,1835832.037,1572128.585,1333841.984,1535007.32,3512589.424,2341251.462,1379823.441,2978098.315,1154714.184,1797553.013,999979.1782,1829520.468,2115927.399,1852152.35,1340516.931,1520878.463,1162436.545,2051576.235,1800749.208,1862930.096,1528302.272,2170986.88,1772176.099,2135580.021,2061487.905,2283459.941,1554338.416,2712429.147,2596751.325,2036250.268,1688523.239,1616763.208,14963.64633,12337.01725,11881.30876,
1.615,480.31,-,1.265569421E8,,,62,In-source fragment,10731.80746,9655.972974,6.016405253E7,8.360250827E7,3.289749573E7,6.45815342E7,4.446446609E7,5.489042315E7,4.610601759E7,1.265569421E8,1.825294169E7,7.881215195E7,7.525644065E7,7.953469868E7,2.390172602E7,6.196139208E7,7.619748966E7,6.496625249E7,8.495728652E7,7.801305606E7,5.660757294E7,4.320335199E7,7.454375031E7,6.24225674E7,9.652859165E7,9.267984797E7,1.93118475E7,8.36876874E7,4.669239056E7,6.81593E7,4.777402408E7,7.651677836E7,3.999401428E7,3.979249989E7,3.299681288E7,9.553048953E7,1.105538509E8,7.18773484E7,5.201098563E7,5.131858984E7,4.468934544E7,6.773703592E7,5.321788787E7,5.279873943E7,6.681219357E7,6.691836733E7,5.432910927E7,3.800309362E7,9.263868221E7,8.638207531E7,4.856961743E7,6.907396246E7,4.661792953E7,7.505916849E7,6.249513968E7,5.583673354E7,6.10648803E7,1.01785384E8,4.376435568E7,4.994701169E7,6.348917836E7,5.409095885E7,6.569762075E7,3.344484485E7,13794.51398,11373.10741,10953.00411,
