i,unique_id,ID,m/z,RT,molec_class,Type,polarity,lc_type,superclass,1091_8_FBG,1091_10_FBG,1093_8_FBG,1093_9_FBG,1093_10_FBG,1060_8_FBG,1060_9_FBG,1060_10_FBG,1062_8_FBG,1062_9_FBG,1062_10_FBG,1074_8_FBG,1074_9_FBG,1074_10_FBG,1092_8_FBG,1092_9_FBG,1092_10_FBG,1102_8_FBG,1102_9_FBG,1102_10_FBG,1076_8_FBG,1076_9_FBG,1076_10_FBG,1082_8_FBG,1082_9_FBG,1082_10_FBG,1101_8_FBG,1101_9_FBG,1101_10_FBG,1091_8_RBG,1091_9_RBG,1091_10_RBG,1093_8_RBG,1093_9_RBG,1093_10_RBG,1060_8_RBG,1060_9_RBG,1060_10_RBG,1062_8_RBG,1062_9_RBG,1062_10_RBG,1074_8_RBG,1074_9_RBG,1074_10_RBG,1092_8_RBG,1092_9_RBG,1092_10_RBG,1102_8_RBG,1102_9_RBG,1102_10_RBG,1076_8_RBG,1076_9_RBG,1076_10_RBG,1082_8_RBG,1082_9_RBG,1082_10_RBG,1101_8_RBG,1101_9_RBG,1101_10_RBG,mean_sampling_log2fc,qval_sampling,qval_ogtt,qval_sampling:ogtt,pval_sampling,pval_ogtt,pval_sampling:ogtt,model_param_Intercept,model_param_sampling[T.RBG],model_param_ogtt,model_param_sampling[T.RBG]:ogtt,qval_fed,qval_fasted,pval_fed,coef_fed,intercept_fed,pval_fasted,coef_fasted,intercept_fasted,signif_interaction,signif_sampling,fasted_mean,fed_mean,Log2 Fold Change,Fed - Fasted slope,signif_interact,log_qval_sampling,log_qval_ogtt,log_qval_sampling:ogtt,is_id,lipid_class,extra_lipid_label,fa_carbons,fa_unsat,fa_carbon:unsat,pval_asterisks
l_424,PC 18:0_20:3_9.916_812.6169,PC 18:0_20:3,812.61694,9.916,PC,lipid,+,RP,Phospholipid,77734878.25763237,79718099.25387657,70134892.71876332,70340551.74032938,64701175.97001148,51717480.02536064,76981335.64629076,58601475.66783708,60026716.622874975,76153393.25252452,111086296.27898596,68404431.00138433,69028031.20860332,103320689.34645227,79393368.62798618,107722779.82093816,87373096.6580716,102774105.87966749,84839765.37652282,98169200.17632216,76760625.39197794,114439760.22701854,65377121.68000005,69610347.07787772,73975564.18283437,79294046.95187706,18005307.25465798,91325547.61772257,59429174.85748991,86996602.58143808,68287004.27619614,43591633.96785238,73101258.94910936,87329169.655037,61035984.00815722,90287897.83858511,118465855.43765001,85915683.21414082,94432441.77142194,98157294.54683626,109130327.79942901,57728804.42766977,116922779.62473647,89256465.26430884,82983214.059107,113035018.35956793,63935502.33058197,142923973.00722712,106886406.94013946,94558494.97533435,132506932.54776141,131638894.45497267,93118929.15145607,84557046.58974816,107747949.04773402,102822001.6114709,97455574.8021965,90747011.52816048,125716807.13352029,0.3127183972197294,0.0077441232668436,0.1452009861577563,0.0311468757046555,0.0046717564065415,0.0827511652836609,0.0055043094751307,26.37535772404393,-0.709830940887346,-5.378433713592128e-06,2.4007219983704212e-05,0.0006664072935735,0.6990486777497387,0.0001295923338815,1.862878621707141e-05,25.665526783155286,0.4698361233704773,-5.378433628981709e-06,26.375357724043383,True,True,26.142911095760216,26.45562949297995,0.3127183972197329,2.400721984605312e-05,True,2.111027742775603,0.8380304340393859,1.5065855102336438,True,PC,,38.0,3.0,38:3,*
l_425,Unidentified_9.916_870.6697,Unidentified,870.66968,9.916,Unidentified,lipid,+,RP,Unidentified,1124190.3424400156,979366.2230557067,1274408.4147273123,1280374.7924730552,1090755.168044648,755118.7622347666,1382747.5672426368,1416080.8975712548,856369.4997874064,1697856.627974693,2903657.181047728,1818936.585039902,1258546.4696173945,2474949.688355191,1071859.0733975065,2020625.812588952,2097853.364612236,2536510.5118076326,2499181.385461395,3463246.6070804624,1738625.8145268147,2420551.022990401,1929427.062999999,986940.8557701935,1440319.1555986353,1074743.5818082937,870783.3148129606,1746380.7083517567,1739293.8465450779,1559061.2639072484,1626651.653769164,623921.3620452356,2014497.5324259924,1825714.658928988,1393154.1960516316,1641963.1862431497,3668485.8720515342,1745740.7993176114,3417156.5810269117,3300244.0113232364,2482011.9338925965,1380771.2694925573,2660781.0619335235,2414438.7812529146,2253243.605834175,2529358.780989573,1494747.2016119908,5399572.198598093,3566812.0350038772,3736901.97672356,4783873.619601963,5212039.474255382,3489355.6809766795,2254777.598048834,3544900.904543389,3683007.3014801554,3129994.4254729697,3576281.6366920844,4183004.9395888774,0.7365529676265261,3.5962648055833053e-06,0.0001391411849958,0.0282822987868645,1.4446315684600076e-06,2.192288365442281e-05,0.0046969892946247,20.195895803978445,-0.5916382283042276,8.079104133709165e-06,3.146905684560547e-05,1.942936131714539e-05,0.5989703459666987,1.5168415506642955e-06,3.954816093876256e-05,19.60425757567313,0.3541109284529879,8.079104198388804e-06,20.19589580397799,True,True,20.54506075794236,21.28161372556888,0.736552967626519,3.146905674037376e-05,True,5.444148337136405,3.856544302293784,1.5484852939601357,False,,,,,,*
l_426,Unidentified_9.917_853.6099,Unidentified,853.60986,9.917,Unidentified,lipid,-,RP,Unidentified,1829212.3726396107,3950583.9685456897,2242186.829659,3578233.443206268,2128346.0073111895,2267621.3365392587,3330476.70162395,3004136.6246877755,3713372.7420717273,3499290.438933201,3479728.560758864,3123020.7330200626,2310336.3053550585,3738529.1316055167,2018447.4518743462,4384507.3784612315,3559029.0324090444,2434516.999310356,3405526.735663348,4150154.60810196,2914657.406646393,5409509.743227309,1439958.8700000031,1859352.018027411,3580174.013021168,4041386.3789711795,2392920.940904081,4359890.4087406285,3205974.6009468553,3260073.5377811254,3044739.25494414,1178154.3900699143,2742686.296078148,2586881.9018223383,3485117.3109567272,3903934.7828476047,3177035.6451275,2711311.156195892,2032698.2055639003,3649425.8408248737,3946294.432769385,2237326.2058391343,4065562.411237911,2971093.8126065135,2846931.665672534,4614537.642081964,1909252.770966832,4362849.811280439,2267839.1075334516,3381743.9323594794,4519975.366446098,5181998.586024758,2227007.6741330945,2981364.3732914785,3538653.3128253086,2726060.2661464014,3594701.8998361453,2499033.8634849484,5146162.458741151,0.0325498665322676,0.8233708291844705,0.136872208385458,0.5361045858495047,0.7830496175352664,0.0775188234858733,0.3591786579431741,21.35862647874673,-0.3258438052426893,3.7650260930006895e-06,8.521575017766158e-06,0.1044728651694359,0.7827297809145344,0.0576120768180636,1.2286601067496355e-05,21.032782673503444,0.5860751730765321,3.765026162074245e-06,21.35862647874648,False,False,21.521344418046912,21.55389428457918,0.0325498665322676,8.521574905422112e-06,False,0.0844045234796932,0.8636847254973031,0.2707504777949944,False,,,,,,ns
l_427,PC 40:6_9.918_834.5983,PC 40:6,834.59833,9.918,PC,lipid,+,RP,Phospholipid,10418300.402132697,9302747.908127284,9581859.469825339,10575890.328818882,9446779.90588337,8783247.391684236,12744689.399054924,8865290.437931307,8650053.254443817,11640697.820306048,17733854.43835165,10668038.181876475,11418397.61520267,15366713.837311905,12025844.420669489,14254773.255044129,14541408.55260158,15266571.57549638,15023252.213252094,14861262.933085592,12925755.944053002,16840475.36934213,12368525.330000006,11337253.272090271,12010713.570187142,11102942.455305262,9509100.019209033,14707097.115420308,12696105.712455645,9350615.316250484,10035588.151948694,6476696.271931152,12463624.014676468,10251337.183621844,10916564.922854379,8294658.564436698,17305992.14531025,11888755.594182733,13470267.529545426,13889051.736067543,12521964.66575112,8270138.171147421,14369883.530085575,12334814.36198548,10990613.8358608,12133265.785884093,10040818.679595895,15880870.265711881,14705695.184728002,15819671.297357522,16250228.648736425,18714793.614152286,12432228.054197421,11410524.315329548,15261327.500031063,13601288.87629305,12896298.008805087,12285824.08028279,13748446.745472163,0.0360750950156898,0.6770510255419133,0.0006487180133933,0.2496221288009185,0.6222718794015456,0.0001422667609216,0.1194076045506168,23.21744015468318,-0.3411261095045108,6.867927139052825e-06,9.023926289346534e-06,0.0010299469583145,0.3169165140888613,0.0002404915183005,1.5891853381346438e-05,22.87631404517804,0.1214584227168098,6.867927214167025e-06,23.21744015468292,False,False,23.5142601276254,23.550335222641092,0.0360750950156933,9.023926167179412e-06,False,0.1693785997399274,3.187944042552691,0.6027169174265542,True,PC,,40.0,6.0,40:6,ns
l_428,Unidentified_9.918_850.5695,Unidentified,850.56952,9.918,Unidentified,lipid,+,RP,Unidentified,2612302.173485795,1827575.9182939632,1715521.9035779273,2096748.2753741362,1442527.405707914,1845932.562085169,2424986.254432282,1428958.7293061672,1526681.7229452075,2751432.4872555654,3260014.2385865115,1900935.9869707304,1570474.9225322464,2867339.566228076,1807147.9538053658,2648172.2655636375,2581392.207892843,2833862.8556131274,2818780.88204989,2590096.7383935293,2176000.9077847265,2694604.6021620696,1608812.5599999959,1625435.6598262165,1923915.077580485,1365171.3408338272,1215822.8259569032,2459765.5882529854,2220475.2599337525,2212972.68790733,1845287.7033563124,1058506.4359884697,2309345.4605930983,2368411.8572225855,1507393.9896344468,2141780.8048872305,2106794.5879316246,1433697.4437234842,2095733.5947069076,2805352.2427888354,2478379.21191093,1612167.3710292475,2657083.0900740554,1724244.354214062,2441088.525914408,2707014.752885628,1511699.3938810392,3318943.8663592516,2592146.849941019,2659751.16689818,2611386.599685802,3096879.736876878,2425107.2357418044,971432.9260778821,3034870.283275094,2568646.0086137583,1772554.5924513096,1913163.8637682856,2014711.028620301,0.0379206753003344,0.7719067646719169,0.5205511975308813,0.3825777448746749,0.7236968318890009,0.4100864650527169,0.2182373651743405,21.062855325407547,-0.4053602230666158,-2.04699079390294e-06,1.0412668541065316e-05,0.2533153742665985,0.8664504592724109,0.1684574206442887,8.365677704598452e-06,20.65749510234019,0.7302810320778286,-2.046990725973753e-06,21.062855325407234,False,False,20.974387915525007,21.01230859082533,0.0379206753003273,1.0412668430572206e-05,False,0.1124351530759344,0.2835365500887222,0.4172802971399806,False,,,,,,ns
l_429,Unidentified_9.919_952.6274,Unidentified,952.62738,9.919,Unidentified,lipid,-,RP,Unidentified,2282605.8091737996,3253692.4677675646,2809439.3157941843,2143058.406365299,2690271.174566554,2325725.195445173,2791433.822796886,2943856.1366198333,2358361.171970056,3045224.2818871927,4507640.278074452,2671734.8533882997,3171906.5038205767,4227551.374506399,3425546.0078544654,3446743.7686524764,3323499.731235974,3805311.0885062236,3974530.708225971,4567806.929514298,3360695.193582368,4341468.761868996,2391001.854,2851046.412486007,3068184.817092451,2817091.0725190835,2715613.392199479,3572084.789743238,2812403.5798242167,3128386.473481515,2417157.827261641,1714913.8866820303,3313262.7003373993,2815506.8835411957,2688934.6610622397,2268380.6252698745,4140811.3329056134,2925421.107452285,3949009.3016810664,3081422.0278206035,3081541.1048592064,2427224.1535559366,3226454.6487460374,3182823.5714805447,3656818.194930377,3488236.226499622,2455311.018887653,4875799.202112656,3142063.9970319103,2631309.8095495095,4142780.3978561875,4344480.948542646,3296557.5524373013,2811927.5643051523,3385825.953410954,2906001.3248208314,3045878.774091529,3808789.1970441127,3116668.1934573073,0.0084904353209473,0.9292003904632008,0.0303459941084445,0.4393307858160692,0.9114272752201564,0.0132667994019498,0.2678389957530188,21.38530009432746,-0.2708099253474874,4.077426223238146e-06,6.662669898863749e-06,0.0246949192734318,0.6136602188137859,0.0108138858706227,1.074009607870657e-05,21.11449016897948,0.3718048780555522,4.077426292521968e-06,21.385300094327256,False,False,21.56151942864472,21.57000986396567,0.0084904353209473,6.662669786184602e-06,False,0.0318906163750545,1.5178986308299598,0.3572083627679643,False,,,,,,ns
l_430,Unidentified_9.921_938.6127,Unidentified,938.61267,9.921,Unidentified,lipid,-,RP,Unidentified,637975.0552509848,657937.4337884783,459860.7470151293,640098.6950574591,434518.71031552297,401966.3776220074,519888.6875633858,404825.8759231353,487454.2420704621,619502.3681252529,539628.0289887909,530044.6893360929,575106.7908430486,679502.9906648638,545142.102699599,726006.3073917137,597457.4479147815,631575.9495769953,592034.8653326476,764836.9525289293,441201.4535768249,865547.8220416546,313720.1491999999,433205.3515013327,550990.8267240627,591116.1317335869,433816.98798102804,610304.4236877618,525250.9097533018,494731.3869347903,440505.98968084605,275927.4696370211,485130.6883518797,643704.617222908,583974.4948478752,691709.9601586709,658376.3669147205,431669.7506864341,831209.7645013552,476002.0699324269,525380.9975465001,408795.9108288277,865853.4992582244,501834.3804832863,638908.9535866594,687041.9015710717,426269.26626057696,750473.8054374681,754292.6640138943,551320.8047561445,738597.5810257762,720500.544737146,448109.02399303706,495242.77398907335,445254.58096066245,651896.4143387205,642224.731536339,561491.6053382475,710399.6202318964,0.0538728584363248,0.5989611754279628,0.6269783058653526,0.0714852301431634,0.537322161633034,0.5241876822635808,0.0215622589147228,19.333332296054863,-0.6333276559993193,-6.336275706259359e-06,1.6082287715251627e-05,0.1049303517576035,0.4037444075666355,0.0579388315595567,9.746011970257838e-06,18.70000464005438,0.1831219047556222,-6.336275644491798e-06,19.333332296054373,False,False,19.059489387312613,19.11336224574893,0.0538728584363212,1.6082287614749636e-05,False,0.2226013276004375,0.202747485973055,1.1457836802959362,False,,,,,,ns
l_431,Plasmanyl-PC O-32:1_9.929_718.5753,Plasmanyl-PC O-32:1,718.57532,9.929,Plasmanyl-PC,lipid,+,RP,Phospholipid,781387.8362527487,1400457.085954786,862222.2980312452,929385.2748028374,1276037.1784810054,618583.0444897009,1157102.8317624175,1258481.58051082,736758.4282194029,911709.4737611556,1225559.486957617,988606.7816655752,896730.4635377672,1297346.4168674527,1167939.8459472167,1414800.5213260143,1336555.956998362,1162740.5022168588,1335068.9958754794,1782569.5094380146,742287.7719530571,1213473.6904303953,593661.5407999996,815112.6007302282,757455.6197156478,965916.4885864381,757103.071524363,1224670.8843422965,1036208.0581134538,1102801.6983079663,1378148.326880603,1011277.2888645421,1334905.4381854595,1514463.1669229164,1464656.275026769,997106.3442072134,1507943.2034962184,1113868.27921867,1220041.5870357451,1383162.811308697,1616593.2419875364,1067670.2051226874,1473336.3743009157,1461904.7540927108,1393621.4549185622,1654852.043640645,1236800.8844198561,1675520.274686608,1182842.1175835885,1372098.1735182144,1029744.311937368,1284252.176524814,920352.0993808392,1096131.3333628783,865226.0090718084,1163592.292887844,1027196.518455609,1422707.926165198,1568646.1184725233,0.3096996672773606,0.0011293241081608,0.0855917134044135,0.7974740823186114,0.0006123517520474,0.0444663834010154,0.6762631725104258,20.32065581108517,0.1841532906801912,-8.334648164601823e-06,2.8018459027170768e-06,0.2147370293997226,0.3697252856490871,0.1366658514205216,-5.532802303684535e-06,20.50480910176572,0.1572571663773031,-8.334648097780404e-06,20.32065581108533,False,True,19.96044669038219,20.270146357659552,0.3096996672773606,2.8018457940958688e-06,False,2.9471814006919197,1.0675682796796464,0.0982834224888573,True,Plasmanyl-PC,,32.0,1.0,32:1,ns
l_432,Plasmanyl-PE O-18:0_22:6_9.956_776.5615,Plasmanyl-PE O-18:0_22:6,776.56152,9.956,Plasmanyl-PE,lipid,-,RP,Phospholipid,1821948.6402198654,2102898.104581881,2323546.4032004643,1850782.4370623645,1696525.503751049,1905991.510829009,2348460.151635296,1916343.286997695,1806632.967983505,2282019.865456961,2898364.3174946224,3724344.0667675966,2069723.5114967881,2671115.133211457,2497064.139109418,1925347.4294656927,1858096.187542993,2314786.0684721083,2524762.9702777076,2444883.9061237243,1779673.2856521576,2889965.7328305724,1027982.9010000014,2115531.1511649177,2051799.8852989406,2860583.6393502015,2486228.518288756,2985124.926205109,2194553.226813682,3492778.7483399296,3020905.71235807,1923431.31804208,3265462.563780772,2888663.185978588,2887800.7726441724,3169629.9162626113,3840217.549977795,3216762.451402976,4617120.5610842,4066693.460571852,4073961.4994470254,2594961.4693545373,4028028.781619034,4337528.952102066,3435611.0786579326,3414492.3385630352,2078547.917174893,4858328.343091601,3919451.67031513,3345680.0205211923,4291405.392884764,3160083.6415428095,2662912.611987705,2657794.63717302,2881834.220997344,4070626.4687766205,3756482.4403429213,4702788.139323426,5377275.516022283,0.6476113268276649,3.9348753118260136e-09,0.1797400228009378,0.4000834910101444,1.1338249656503631e-09,0.1076654217487519,0.2317020075686855,21.013465796854625,0.2930229570405811,1.2220000079445045e-06,8.383571587290307e-06,0.0878550493793607,0.8985628151558952,0.0465775173075816,9.605571551878608e-06,21.30648875389576,0.8158432674087795,1.2220000772733482e-06,21.013465796854867,False,True,21.066278533297933,21.713889860125597,0.6476113268276613,8.383571474605259e-06,False,8.405069024993324,0.7453552075529066,0.3978493689187287,True,Plasmanyl-PE,,40.0,6.0,40:6,ns
l_433,PC 19:0_20:4_9.964_824.6221,PC 19:0_20:4,824.62207,9.964,PC,lipid,+,RP,Phospholipid,1716459.5651642317,1813251.8647717678,1706524.1811127104,1932975.8401836709,1805866.4025363536,1218697.0666261395,2548381.557639099,2025278.2491021554,937239.2295122865,1886671.642644062,2818155.407742487,1431875.0136623979,1785149.0221904772,2692217.408402302,1925577.2934894047,2503787.159288679,1590052.3749602772,2447033.436806211,2208046.9487061114,3997497.2553605675,2251605.6405514055,3404715.6208612444,1917011.492000002,1885389.4606428375,1782415.7235945663,2495256.281797214,1357208.2941372949,3015620.8452715473,1449174.508790185,680195.6460654701,860255.2302128912,237658.06705177677,712893.6100498794,762684.1044787548,1301209.4693911723,679057.034165298,1175235.9017545297,1128773.4281021785,919934.7551437387,821034.9962824337,1136384.353294262,701646.8204123791,643086.3144171977,764435.6134474986,477842.4549194369,747712.0462681779,880305.348444311,1012855.8489411441,574943.7813968206,997729.7539141913,1127974.6662247952,2744124.252919074,1288885.2367629441,524718.5796962524,1279847.3614396818,1349440.3577511522,1177107.3884187716,1311428.6998091845,1551697.534783566,-1.1478379767857518,1.018673736430884e-11,0.0019161629233213,0.1048938374667866,2.0387934256459138e-12,0.0005194991034128,0.0367016762747521,20.621250006233563,-2.0485582161104765,7.060900344490694e-06,2.137095268741284e-05,0.0021643147302337,0.5377947421865973,0.0006142383931503,2.8431852992345214e-05,18.572691790119315,0.2969180762595976,7.060900407303896e-06,20.621250006231957,False,True,20.926409947869413,19.778571971083657,-1.1478379767857554,2.137095258504132e-05,False,10.991964890730015,2.717567567443655,0.9792500259416732,True,PC,,39.0,4.0,39:4,ns
