Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46)
0.544,623.13556,+,26.90661130242884,,,122,12.227648674713086,12.377327416493715,21.391602949594596,26.718813636136538,12.449504780684897,12.4287416975541,12.339148822433476,23.13104147289103,25.817268527808853,25.661816998649428,26.90661130242884,26.49186702758837,26.18250080674757,25.769377162953127,25.830524531992115,25.681223230702862,26.218009752583715,26.112953878346886,26.547733356886305,26.180445787597034,26.23176608133293,26.87156419534881,26.174641634660667,26.60138464697506,24.6500306389209,26.062797321311628,26.061589791466545,26.688949173673585,26.661046618556565,25.616522046616478,25.93759732607754,26.573965167438747,26.581258059966387,25.94923294706827,26.32073583863934,26.20553621506328,25.68592000334394,25.718988455512086,26.29597890976209,25.740432653037573,25.410405627451656,25.285745671718377,25.916217841219073,26.71216150394088,26.501343702439872,26.57619539492145,25.279720193823454,26.224264475081874,26.19753794946593,25.928793711876693,26.402032020284608,26.125350577546794,26.060890565550533,25.734085492205836,26.390092797591663,25.819469659845847,26.212537865566482,25.9476443116995,24.684388188349608,24.6458623995473,26.15774737964203,25.484312218379124,25.016404344175136,25.547084267630485,25.962171294333146,25.987576825450926,26.036308288063676
0.546,247.09369,-,26.83628322158878,,,55,12.747986586491308,12.855357653952902,23.347564321510365,26.29491807936491,13.290075155016298,16.22144073266317,15.89199590235753,24.042941343413705,25.836471168777315,26.035163224558765,26.83628322158878,26.077885976004602,26.110312744378618,25.576796320940684,25.779446534060853,25.438280062402743,26.062509531054843,25.99294915968088,25.990586405963796,25.67848589466416,25.85223292018151,26.520313027267868,26.162858840832186,26.400412960043635,25.125498437027467,25.740778381708253,25.972303968959334,26.41087236018641,26.07091862402148,24.782010312753748,25.869265825834443,26.042034418793904,26.25477371275056,25.535579752037105,24.64028565060181,24.669127669484478,25.332617536193666,25.73378399965723,26.025282959574056,24.873769041530576,25.404021406180203,24.788526295238885,25.602689317107952,26.302687862826893,25.898075799971352,26.002190586535566,26.445236228833604,25.476543439266944,25.793649234618687,25.664025808288113,25.872574639614093,26.02439827452249,26.0717982148014,25.73711565302995,25.876303118285065,25.07494861879535,25.791498288180193,25.668852293963507,24.77590250963137,25.565204565057567,25.655899321129002,25.535285086595096,25.602132038825978,25.80704472805127,25.53023357074081,25.759933155647715,24.177850699986745
0.549,291.08371,-,30.848095576069646,,,129,12.734283200189289,12.841654267677745,27.427715806277394,30.33011214237542,13.276371768744449,16.19054973846028,15.878292515888617,28.140600956049894,29.8672792441996,30.020525045749846,30.848095576069646,30.11531894115065,30.12590196834196,29.573698785776184,29.8631608414648,29.525919800571433,30.09491672036593,29.970738337609003,30.008781656654904,29.702637996196096,29.860405466235317,30.522249790468162,30.12301687648199,30.425272857810914,29.21261016480651,29.76252364523225,30.009536347098276,30.40887743360533,30.09672891707382,29.379338632310507,29.95701452709998,30.09649573361598,30.21111146727124,29.62805928856225,29.687956029126564,29.70381970226494,29.41139921978082,29.740707005321756,30.092718248792455,28.806352327851535,29.453817150339294,28.86132647997988,29.65809504105394,30.267898505371345,29.874908907643327,30.0005233664912,30.423482229540962,29.719191030142348,29.749362569586733,29.655199889272396,29.78387686924729,29.582138218646932,30.01082396833739,29.688422443589523,29.813169602274858,29.534483311037327,29.748510627587986,29.65396625440453,28.700326417807325,29.532579983131956,29.74334258937498,29.421730209200827,29.531791766490617,29.638488103608946,29.43676563216313,29.707647079372865,29.004302517949235
0.552,203.10361,-,24.255950990678205,,,27,12.776787534688621,12.884158602131013,20.783954189480912,23.719759086451493,13.318876103517427,15.794166941142338,15.497429818111529,21.59474544098759,23.264176224077605,23.47112438923307,24.255950990678205,23.541277407008796,23.610846622254975,22.971506467066472,23.237257487963706,22.86247774223632,23.570729220693767,23.47881323177395,23.47547139041014,23.152523230227743,23.408303317933637,24.03144076948276,23.485787766653853,23.93767638123911,22.59531610579683,23.239637486460314,23.51636288166609,23.765730203714465,23.574040839554684,22.32473275471389,23.414331181730397,23.48640318601106,23.648660356487127,22.412628975117872,22.24798692957437,22.114398204715638,22.814900345285032,23.175002107044435,23.545559317812284,22.28611108235446,22.86761383796546,22.282981000697355,22.98647967516601,23.781997864391446,23.2857097045991,23.458462313382636,24.012915597798123,23.205309187626963,23.276774232010535,23.2171721812483,23.319627905531075,23.616590342473135,23.683156520955116,23.27563247192422,23.424509191328056,22.574019412503784,23.271933063503763,23.265481217510242,22.505333989664432,23.186958737596015,23.400181408770205,22.424113676314853,23.154268700697948,23.344968636543772,23.115804903410083,23.303990295045725,21.50766883482376
0.553,247.09235,+,23.97571103309266,,,52,12.541156667491064,12.690835409502,21.168543596920475,23.292048541999268,12.793069273893048,12.742249690386027,12.652656815377657,21.961639576780723,23.219719940907925,22.439712184990228,23.97571103309266,23.319385085782177,23.168572196033328,22.64058716427176,22.95490695041396,22.67752229539346,23.18552137544436,22.92610093783081,23.442342654971732,23.04621631469111,23.13360999571587,23.793097285208855,23.134338992726384,23.428354204983105,21.768459779783278,22.82104173669789,22.9861005022114,23.439758007036907,23.53329849268839,22.38866549220088,23.263083365579238,23.29876834367931,23.377367655954497,23.241823928701873,22.93942035722795,22.9125464578343,22.514560521275882,22.546299709579902,23.09111678055681,22.232789028782655,22.621643292026782,22.101625830698005,22.704516943575523,23.578090624118587,23.13240087076304,23.26496394610607,23.52892998995202,23.301922597816525,23.120388306198425,22.87241635691207,23.421631680551165,23.071878436121853,23.287177824529277,22.29135076735202,23.416246530999818,22.519113952030356,23.03005754044133,22.691599641922767,21.65984035697627,22.50747140247661,22.921568662312815,21.978813118206045,22.012691418053983,22.390378234911193,22.939824794358188,22.777894052252634,22.596693829650583
0.564,639.09454,-,24.14252891350139,,,59,15.40111776172812,13.226920712769333,19.55056814519631,22.547901356324317,13.66163821413674,14.56181515755923,14.358540240686398,20.270879212084445,22.086394467776557,22.574596476675165,23.729164347733274,22.358137581087266,23.448925401893867,21.88271543561036,22.618184571108777,24.14252891350139,23.329562853516993,22.20676631536587,22.127587663793197,21.672698736070696,21.920514656591003,22.97757833842665,22.36086427464598,22.638373974088008,23.60572358849226,22.25306011407899,22.457471478777737,23.027802160102073,22.244948989709616,21.435557095557293,22.442681432025058,22.44426120076377,22.351286967689195,23.040104860846,22.19399438909715,21.995646419459515,23.266939534426385,22.312621424009482,23.153225645747494,22.73622190509883,21.53300299564477,23.357546034746306,21.941008776179594,22.77292246911701,22.319092537831363,22.534849001637095,22.932419160675163,21.925284938340184,21.95551103394552,22.18621184456755,22.33393407017718,22.2800492822087,22.852285775078023,21.97488329277234,22.646498986768968,23.25646199961717,22.177249679820928,21.79834703319201,20.904897040809075,22.652880354225204,22.02826147718247,22.168312301424823,21.812397336499945,22.148008963185852,21.78496839902086,22.060490527724664,21.736725618770677
0.569,258.11035,+,25.883857404774893,,,54,12.163603601486997,12.140673412621236,22.257211689762915,23.90323199969984,12.415516207573196,12.277230694474447,12.24640658453724,22.31795215354299,24.516264325605864,22.970772406191596,24.381452137853806,24.055890073919954,23.60334270743027,23.596483040740313,23.409158477365406,24.08489256536397,24.080093122837624,23.90875679169396,24.85871275369687,23.783473396673028,24.650515586273013,24.484313548455635,23.594705909565757,24.66223249126245,23.570367006418433,23.317093510891706,24.421376762514356,24.014771543461013,24.85196264849264,22.872978957817132,24.108208160692005,24.702291768802784,24.401598624452355,23.754745552386492,23.724667775350653,24.218348684633366,23.198314529880335,23.692441443962856,24.410713897622912,23.432962140198903,22.91267710600821,23.58094980633919,24.070306758636303,24.36256442989576,24.45068390776391,22.596206489242835,25.883857404774893,24.18714173759731,25.119237153157503,22.89085738377902,24.65369529937364,24.622820653546192,24.269036414731303,23.030992734230473,24.455712180064147,24.438316623673966,24.41841935391833,22.668379400430407,24.264976418526473,24.07960624541293,23.560035715245583,22.04556122070702,22.959388913302195,23.023913619657712,24.26861707290643,23.5537930161579,23.205720027289736
0.569,309.12903,+,21.161889922719087,,,32,13.044566802591245,12.741628825249164,18.109075755637445,19.61747328142666,12.889061824475402,12.750776311372967,12.719952201211134,17.76774802438869,19.74631153856528,19.006406777902043,19.76876749971707,20.201275869097476,19.824250064632004,19.918960044882077,19.947200827694896,21.04865480135259,18.885186652673386,20.369657720371432,20.84724694248618,21.08282519287894,20.661313688628635,19.981096781231457,20.07801423640906,20.53291067213066,20.864810237483965,20.28636164802655,20.41884006940699,19.30065410052076,20.375481610132805,20.576306814709692,21.079428169369425,19.86195578786486,19.707485478237036,19.16259970457228,20.076837566917835,20.25771170068191,20.473460973430406,19.856401666672816,20.219264344252416,19.618750348268545,20.817624965319947,20.42300298145803,20.292271131458183,19.491101249176598,20.97711561081756,20.34344634679282,19.95565781488701,19.50384062526204,21.035757210868827,18.82828061736682,19.30707977476524,19.017886260766645,19.786105604626652,18.94513525716665,18.71501100313177,20.34268663227697,18.439853154396697,19.887875964099212,21.161889922719087,20.425278959096108,19.15808178344173,18.08357580838532,19.67986136695481,20.569105269484282,20.43684725150394,19.055265623583775,19.022529667323756
0.574,638.10034,+,23.31200096406609,,,53,12.807476900912691,12.745593062356543,18.961713513293834,22.49899911419287,12.893026061691216,12.754740548508405,12.723916438561885,19.31011762803094,22.412048138753615,22.42138486844417,23.31200096406609,22.53320215584994,22.316294159721686,21.68554187261662,22.219978071470326,21.09299440320672,22.550819700297893,21.87782856324011,22.053644949661287,21.842442851234708,21.805415097244435,22.566005654348093,22.068160399574204,21.932532908627568,20.178372837461204,21.812142698141564,21.632865810085736,22.13880590140583,22.24613757719044,20.792884111029995,21.517411772641555,21.937211861720062,21.894379654300806,21.76069358779855,22.053565323757567,21.793925132394858,21.32885132704234,21.669028220799177,21.76345343714873,21.665423047921227,20.84406101915339,20.40747682463462,21.464595936623752,22.657590265065583,21.869606314273202,22.20688627562415,22.364964983713204,21.516784134543517,21.86041309605602,21.725100468017537,22.48885607167791,22.148012775876886,22.146154361554167,20.625164847786742,21.20643686737321,20.240171373333137,22.156611269025216,20.43066599815915,17.35283503021182,21.30129298089766,20.794255317507876,20.907185642943602,21.209519358396232,20.71469092543982,21.533137987487947,20.932593885965773,21.658115572895166
0.576,514.28503,-,23.39459511454215,,,34,14.913345280771424,12.602566098261153,19.33245606834031,18.714020945550626,13.173865733088052,12.798199067888948,12.81904581659327,18.69073438474955,20.258875581869173,22.300667397510814,19.725313356773444,22.03996545200848,20.672641750142215,21.3209814761543,23.152278619032018,20.83954957722408,20.649394752877562,20.946910012073204,21.80169306573997,22.449483666529417,21.007676071612817,22.566436925682183,23.39459511454215,20.664102421089638,21.02268572890637,19.16250272160079,20.58136863228254,21.936294128144432,21.57039874856516,20.29932362303079,20.91607616641723,20.48471434347031,21.11512495041015,22.265085708521394,20.716489882709556,19.822586725109694,20.515644274952063,20.048206845135702,21.84242508634321,22.78852447283687,22.137304887435477,20.61033188748135,19.513584896568897,21.70621668377437,21.428159300436448,21.00554164360903,21.236278001496192,21.597137794792513,21.592323203375244,21.56068217719842,21.247604183127304,18.99805372206125,22.18721050249851,20.57135546335542,21.459151169336767,22.493398220504446,21.453992749457804,21.761229144078648,21.083585363691522,21.020022458506993,20.34227324050686,19.27384143042165,21.14255923130787,20.279541074362427,21.35035355133313,20.698007988290705,20.12303234249861
0.581,930.19086,+,24.19267893655586,,,39,12.433873050195345,12.283719100106063,19.05799820254393,21.733099955588518,12.519422211240439,12.38113669801101,12.35031258803694,19.004029780006274,22.740109422971504,22.384206714518953,24.19267893655586,22.61566992110013,22.388486657149,21.390992392260156,22.2442376317321,20.28127605369193,22.736007316749923,21.531782380790705,22.078444559546487,21.254784161227164,20.801928939123055,23.142299920835956,21.987830388151597,22.449949303355858,19.109585493085074,21.78249805914329,21.638774490950674,22.88367064519707,22.078763323302645,20.17017375445796,21.235397245132173,21.8459701205536,22.06661407321534,21.89665412501301,21.738875689667584,20.972938678539634,20.70134284505013,21.822103584133682,21.851008540024853,21.56699679342737,20.422136144138186,20.036868054089055,21.188267013754412,22.68139164888019,21.238897727077532,21.615422781051826,22.57097125941706,21.905343176753128,21.13099742522777,21.162618146329972,22.28143335245004,21.82824132204151,22.25944739529596,20.39992706113214,22.220014372918794,20.432988980180728,21.949299780444118,20.94094663234991,17.215983848615814,20.367226818161775,21.459701982841317,20.494650749702252,20.902796296655083,20.762299939230974,20.72340487793994,21.00185890958702,21.058135313056027
0.587,348.99963,-,23.762977635859958,,,54,15.419160706283717,13.108381523899657,19.64366407858228,22.89946960712774,13.67968115891669,13.304014493774613,13.324861242133318,19.498490046114682,22.640500508143617,22.900787073889365,21.92136845225258,23.112653652945166,22.825543039809727,23.22450798603684,22.686464147407598,23.375176956429055,22.69773830779313,21.998761141747387,23.165297190841784,22.75012470729886,20.896155385719034,23.207612490546488,23.275061827653918,21.17898457145768,23.762977635859958,22.840270578473557,22.147861574673218,22.049900734283106,23.027079050331864,21.888492786135618,23.36161654457483,23.043737906103356,23.195012109572268,22.291831079218195,22.795024942010038,23.28738975016507,22.9988560714279,23.205443733398944,23.275656761554572,22.309518410177585,22.887151958570602,21.614512656360137,23.025090069396192,21.460147199377182,23.687823809307005,22.607461845542993,20.95511319083564,19.93582530264291,22.954493959138983,22.618957366841695,22.338903283160377,22.56929311873134,22.602308870534845,22.417645600107285,21.097476833857687,22.925623668029925,22.169820833124113,22.744310264191427,23.371182580685087,22.325916240676552,22.562777066124532,22.561671635907125,22.526426609696827,23.068950004719397,22.817392901338067,20.98674985695301,22.558157732621495
0.589,381.98584,+,21.485140878916162,,,25,12.811345634994895,12.438917117607986,19.189012083929487,19.99015834539589,12.674620228620709,12.536334715403402,12.505510605518511,18.744427498157858,21.204525835003803,21.365682584460437,21.227326768229396,21.485140878916162,21.205161299417444,21.12031333354173,20.895625496561006,21.378240638982714,21.12760525758059,20.86964733154498,20.8238359111469,20.573968977243617,20.60097423514571,20.55305687694828,20.53929954310737,19.976818697624413,20.76782584955809,20.43283528780069,20.154859273995175,20.231803644543284,20.939876532696687,20.24707832728944,20.090514668392053,20.62726199795586,20.597137990014737,20.13018161475124,20.130685434676607,20.033586685415006,20.184358951145096,20.15029605040355,19.78474977347615,20.120400563837496,20.06434879435587,20.04195540230311,19.94627465114647,20.528401285525707,20.146605750984147,19.980078521717317,19.91097661875366,19.879608441918585,20.09825499826849,19.664699139263636,19.775802458806492,20.0016352467279,19.48876695175029,19.564088035519493,18.971564581625827,18.86845015959572,19.859763954214813,20.057920082845783,17.71474198712657,20.078333161325734,19.221352497542753,18.772263363235197,19.116834717070553,19.421470333470022,19.553735870829566,19.394078966124106,19.33781716389315
0.6,496.04465,-,23.00091802625824,,,51,15.420343583326245,13.161322143486574,21.01214318834352,19.221019247819875,13.680864035682637,13.30519737048555,13.326044118666124,17.594417980791707,22.591820353050558,22.781917741149407,22.964197462142458,19.126796789633286,22.629729698987685,22.630254812608626,22.904618371143336,22.819523109590833,22.448692603156896,22.911679250341017,19.760868880123706,21.926674537559844,23.00091802625824,22.01837055557896,22.55873552665731,19.600931573846246,18.96585775623367,22.289009249211254,22.420198967515333,19.161807023910246,22.168963306079778,21.09474684261078,22.062422460247404,22.567391731064582,21.50551040504789,19.03946437880585,21.930048837928243,22.183127956133134,21.853770030966757,21.917259529118276,22.037798032968237,21.65577971309128,18.93780285839536,19.882238093963977,21.437093915300164,21.770473541493935,22.039158209708795,21.497393830897593,19.180799723776055,18.899082039896356,21.69367838218765,20.467761903178054,18.18538148201658,19.494586196977288,19.124031016799698,18.751029158092347,19.170657366324672,21.1822525968042,19.09757686728087,19.44602654216445,21.4500894196605,18.81101858591586,18.793328473203072,20.430819513829206,19.036069309946956,20.947682844099887,18.387794475459394,19.0649937853257,18.496273671354146
0.603,694.02209,+,20.969377318266286,,,27,12.884876841190975,12.512448323770874,17.85459637829902,19.45868786412996,12.748151434840207,12.608243364475385,12.590610470363249,18.058166565242377,20.419634456909215,20.388584169306395,20.969377318266286,20.80235970752081,20.847097024190784,20.249140158250828,20.453249654489372,20.717592181187914,19.962009820390055,20.186091641046072,20.021177332307296,20.159358896786568,20.381370606048307,20.229828932676526,19.973286876643403,19.588045835684376,19.978754747767756,19.38741298183019,20.214164569743787,19.308122191103543,19.925838062430522,19.295011360260155,20.144515298164528,20.335405595016166,19.94407604510733,19.166131421796813,19.427579733617236,19.485209977970705,20.085129233511577,19.57719837490237,19.443830231199346,19.40987940908288,19.238082889626604,19.68493617547286,19.77233263942071,18.781128121438947,19.970193740901696,19.55875603351381,18.83399206492867,18.92129360788393,19.7134081565487,18.742917358726874,19.63823199030764,18.734231877259628,19.09744983355343,19.601895020043322,18.549567785858276,18.89295283683005,19.44995740867506,19.170564223405055,18.74879557801894,19.351753204953134,19.049562367370193,18.760753736600655,19.166145744688457,19.09314100885471,18.9770257067949,18.97904928303718,19.251092186442047
0.609,302.01923,+,23.485574027643164,,,28,13.05865580543579,12.68622728787242,20.740783888969123,21.769622853297662,12.921930399055045,12.782022328674314,12.764389434456703,20.666020490418568,22.688295668649392,22.7253711711081,23.485574027643164,23.16742886241945,22.742965593273716,22.967162704127595,22.415325664509197,22.883760818135787,22.808594140412186,22.732534618378672,22.32302050355021,22.52480419126579,22.280932607374396,22.26309673921438,21.95235298700041,22.005365888700748,21.95536724590515,22.250355443275744,21.79227172510671,22.257772189417356,22.134456146506903,21.83304129444686,22.403706524475584,21.9537217571901,22.02781869308165,21.978776934521996,21.58604725924625,21.83410841015228,22.039298363258432,21.822922048736334,21.28096841075428,21.717270140248644,21.778501858218196,21.940639591066404,21.78527646703903,21.631215827922514,21.687181648055667,21.714225721142988,21.177151607677974,21.05502587273478,21.59377209523199,21.231388797451974,21.232036068440475,21.348110504374922,21.272927402260432,21.11318157617777,20.17244196370866,21.029267818755564,21.390884835505545,21.04563436307779,19.899616957732245,21.620383760627675,20.843955345361916,20.69367360873756,21.2296679301728,21.258615529742556,21.334002342539858,21.11467335663602,21.151972372826716
0.609,311.16916,-,22.746824331603065,,,40,19.020731449050498,17.6489446058795,20.63180651977983,21.554634151108864,19.619510843215053,18.212488373840696,18.088441192865716,21.164393206348993,21.519847128991046,22.177480766138117,21.695873081124702,22.246222033744207,22.09582571313995,21.778896464108996,21.48383928965936,22.746824331603065,21.963854529716187,22.590774699950387,22.18482517358735,22.27633645443752,22.186717873938044,21.95268530948472,22.06259978756994,21.43335419667023,22.05012731985332,22.021926812076263,22.373253753247234,21.349541226294093,22.25712631804522,21.446826994060935,22.262670374896388,22.3353924499073,22.251734527676348,21.7881634353578,21.417306743900927,22.10774897375457,22.445546457787753,21.22404888614066,22.334224541142667,21.638481850907965,21.843134655772772,22.160042961897123,22.03032480194655,21.431214316370983,21.755585376028616,22.134740698028686,20.973600948816525,21.2492314190518,22.24045319613976,21.602423271328046,21.95724352007212,21.44702214052557,21.455164024997575,22.263484352350833,20.415443147518314,22.07234779568807,21.71875551335195,22.16988067720973,22.379669351189442,21.73969788125955,21.096956493647372,21.428500648190468,21.283977244776807,21.898569016803503,21.731311821395508,21.91371274397508,21.429854168808653
0.61,325.18478,-,22.925476134158394,,,38,18.917988003217364,16.474184610397405,20.986055024375702,22.12027634227912,19.351314941599522,20.05235268939123,17.862150973138636,21.468629550174064,21.75968855999683,22.310487077004552,22.162589530444578,22.349795488260586,22.2810372948616,22.28578632556376,22.08340034837446,22.925476134158394,22.100677426231787,22.690754966000966,22.29504531926124,22.467330961086645,22.581561871803743,22.275419962349517,22.38758475080828,21.641113741933374,22.354260782518026,21.91297445012863,22.384736006863463,21.184733763267772,22.771759221346983,21.627961712369856,22.619635575394536,22.703800838473057,22.518398159032156,22.226691232528417,21.92732806900367,22.489264880368225,22.684498457591822,21.549523679350795,22.30738284166549,21.65774399452471,21.93367579210613,22.471197525043056,22.31803629592795,21.17220582565171,22.05423154587149,22.223462651039497,20.88285385304986,21.55650067177359,22.490815273135805,21.607958397593535,22.35057360369663,21.591674259044094,21.88578967162491,22.4947887385758,17.939032910147056,22.464063591081857,22.099931671305843,22.052505492291218,22.666204570950516,22.244148959158355,21.031862702346295,21.662880783628086,21.64290314222103,21.99262126542854,22.236476815916603,21.627084957669258,21.463917315343966
0.612,341.99973,-,24.421146045479343,,,24,14.899483250457914,12.640461810724728,23.622057365353673,22.044187697059485,13.16000370254747,12.77231029140416,12.738369385235904,22.949708724186237,23.368159844037645,24.421146045479343,24.055945915852927,23.400315243157653,23.83221336805866,23.29664733736938,23.370432157414918,23.39354098517779,23.034116668917186,23.262030691460634,23.009175134243993,22.941590536739746,22.953996529750665,23.122731780933066,22.90978209969026,22.957641448581036,21.943261983072308,22.650449121263208,23.175407570299846,22.562430051317325,22.74853291493502,22.30771270957315,23.15216740107562,22.679909889847885,22.743064760503938,22.188853722970745,22.534939145755555,22.62961313429579,22.989847686862902,22.30836373378276,22.897652729782756,21.868486778584586,22.46375065255852,22.515794847137375,22.606005638729215,21.583784066065697,22.837061028897168,22.460460924999246,22.160533608774305,21.19381324879198,22.390977422059294,22.032099815604,21.342226617115426,22.067796502532758,22.130487763053548,22.311528583919323,20.975198827095372,18.06204510282445,21.88080629251398,21.996130592522384,22.27123949887803,21.40276660170368,20.608020050735274,22.128094971182186,21.836753757301828,22.04287741760918,22.154100983495525,22.08199528304434,21.6145135004459
