,Unique Identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64)
27,unknown_387.02652_0.667,0.667,387.02652,-,99358156.51,unknown,unknown,37,25231390.43,8263214.504,26069642.84,76824251.05,51095970.21,21422314.17,13053509.23,15980177.64,13175487.73,23305816.6,35009822.15,32910733.32,24349153.27,14070285.27,27182308.36,25700722.76,25887230.74,18929636.69,15213121.04,12945919.84,36136108.85,15571480.35,9962348.449,29498063.48,9704241.283,41097738.85,20722157.68,41332962.02,16371851.28,12684218.81,27871254.23,25590273.8,15281137.73,27025898.08,24351334.69,23469430.56,20796044.7,33404325.53,34824403.24,11573822.13,29947341.3,19124402.47,29000919.67,40455602.96,20505710.95,26127434.17,21142676.98,22715918.5,12576467.96,20881508.97,99358156.51,19424916.92,28991021.33,31083000.81,9638363.3,30418240.49,16664301.06,22832312.58,37826732.35,24391571.6
28,unknown_448.99011_0.667,0.667,448.99011,-,7357782.989,unknown,unknown,13,2822661.688,4546364.025,1902761.734,4968452.947,4831257.586,2622547.378,2839717.351,3520740.018,2176096.436,4341727.831,2814994.576,3214799.158,2842487.995,1854937.655,4800187.821,3736170.02,4357731.864,2853215.759,3623463.476,3515584.542,4721863.13,3395927.508,328152.9922,5591409.96,3656460.297,6006629.686,3550776.123,5639370.866,2795530.752,3289592.552,3815752.126,6186764.771,4843480.193,5047818.586,5124692.459,2843594.44,3462985.702,2930680.015,3828033.296,2840648.363,5095770.345,3378987.346,3135315.83,4154996.193,3600960.202,6976387.387,2913920.639,2822415.71,3191101.508,3899899.145,3224012.922,4194196.314,1892073.935,7357782.989,4082580.887,2655645.421,3811794.018,2461918.441,5179837.288,4062316.715
29,unknown_546.96698_0.667,0.667,546.96698,-,3584252.2,unknown,unknown,5,1236992.438,1893143.082,3100212.354,1792397.289,1297987.646,812866.6969,1723190.956,1407526.554,885216.2686,1693589.248,1611398.296,913569.3154,1470988.868,533958.187,2004509.735,3257647.064,1749008.132,709166.0257,1295495.766,1029787.571,3100343.305,1829015.772,412342.9782,1572129.591,1441723.123,1441998.417,1218390.176,2034986.346,1206667.94,702246.978,3136649.055,2721622.498,1706727.977,2390245.402,1329713.776,899445.8198,2636512.442,1673563.8,1671670.036,1493117.358,1620656.364,1416120.368,1667545.305,1695490.901,2228763.006,2297422.743,808932.9841,2577746.348,1086437.75,1912819.978,3584252.2,1305047.533,632362.006,2097758.353,1485044.667,636908.4784,802723.0855,1191703.795,1439917.604,1841132.476
30,unknown_597.01147_0.668,0.668,597.01147,+,113613082.3,unknown,unknown,10,2225945.686,31471762.13,1760625.302,15334573.95,17730100.28,9575133.659,5429977.121,22101731.69,20948714.65,6753878.516,3778863.562,5144233.523,2155093.787,4522929.514,5434594.766,13475779.61,21734341.13,102402351.8,11256526.32,4571722.87,113613082.3,4460983.226,3581984.055,9069575.799,26675630.06,24435308.58,15996356.5,5931988.263,11915307.65,14033352.28,25776508.53,16634859.46,4449480.876,5127092.286,16668443.21,16675875.76,16350299.17,27996799.91,3916545.215,11116748.18,10970920.53,19642640.56,26360599.0,81788383.91,3602144.25,11666047.24,11331662.39,8435315.455,10621956.13,7766117.023,5247355.249,5434399.502,3746637.257,16120458.59,74087691.6,8020110.334,24687388.36,3880322.395,4941476.733,16936977.62
31,unknown_305.02353_0.668,0.668,305.02353,-,42532073.28,unknown,unknown,46,10746747.82,10912672.0,13846513.11,38826769.69,29141336.75,14376871.02,11083359.25,12033314.65,13478935.47,13155432.03,15416643.18,18452030.05,18675683.39,8032394.841,19486126.87,19261705.57,17002423.73,11277009.15,12379211.02,13875952.59,23341226.77,29257821.72,6044721.295,19493590.98,10621180.71,21882164.17,14027146.05,23917234.36,11448079.02,8501509.089,20379404.8,20478143.46,11837688.22,32545671.07,18501083.7,11973506.46,13729888.31,23651781.65,42532073.28,9847025.931,20846340.38,14658919.33,18291946.02,24972117.29,29278958.04,18863809.73,14950738.77,17417066.66,13465937.98,15737670.68,22059622.44,25788673.1,12837642.13,19301913.63,11377816.94,38945260.37,23111567.84,12044726.27,40558290.37,16434501.76
32,unknown_313.06619_0.668,0.668,313.06619,-,19527445.92,unknown,unknown,4,9440050.302,8839557.429,3922181.464,4702665.393,8804375.48,4879505.046,4489107.05,6842417.735,4132709.865,7927924.368,3923556.216,6981444.834,9135093.998,6056630.112,5795806.071,6531846.622,5754825.722,6032414.767,6407984.468,7289251.093,6102430.147,5231591.579,1360012.809,12799605.18,6979362.694,5962339.911,8058073.325,9313088.462,8181508.561,6385986.476,6201090.513,11102864.09,19527445.92,9715990.194,6244119.3,4337794.628,6060993.928,7897784.943,10417947.69,6426765.039,6526434.305,6500077.533,6288520.095,7250192.447,5524939.443,6920876.993,5867446.012,7090215.457,6307424.493,9953735.153,8417620.733,7432176.832,4137783.7,11575576.31,5174702.8,7646717.371,6382049.993,6467090.937,10380887.62,7076296.925
33,unknown_567.00714_0.669,0.669,567.00714,-,47522652.39,unknown,unknown,53,17240887.72,11845291.55,18624859.64,39573769.75,34085919.41,20905117.05,11450690.24,16948497.6,19879188.69,36574295.45,21064297.47,37590981.2,14653013.1,10171691.5,23145542.95,25594895.15,22633564.83,19028945.98,13749377.95,15966244.03,30481805.71,17782683.48,8278396.074,25207455.71,12139893.92,34954674.72,17522413.59,33440985.52,14983327.22,10929046.16,23670101.85,24281737.27,16834006.27,45693356.3,21699927.47,17404069.92,19757502.92,31928957.03,47522652.39,11635181.03,29757153.96,19528283.74,25494896.07,35836633.1,39778189.95,24663368.42,17652423.89,21633459.86,16926644.71,19967868.37,18375735.68,27622781.38,18604711.97,27368351.17,11284332.91,38229306.15,29789371.34,33157835.65,32972133.28,21784952.85
34,unknown_956.97412_0.669,0.669,956.97412,+,20495093.12,unknown,unknown,6,524026.2241,20495093.12,2391883.746,6332449.342,6110935.81,6644333.877,4526183.605,6824608.163,547768.3082,6061632.218,3873649.504,5564097.707,1885557.431,2975068.278,6968021.351,7006838.2,7855503.616,3413099.609,5977351.268,3583369.334,3957691.418,2388984.521,1839969.81,4243578.665,2418367.574,10803331.17,4804358.986,4192890.105,3303836.57,4673431.887,6703193.66,4115651.641,2874761.803,5105404.085,8184497.059,4290889.448,6231271.591,9567146.719,5811887.014,3235653.18,9874937.926,6864294.85,5040942.421,4281814.177,3846789.193,7981598.729,4399000.25,6220444.967,4213737.264,4334850.075,6883628.228,4185700.785,3800328.149,4879519.552,10505804.47,5608999.488,5492401.231,3749606.289,6632583.194,5598865.334
36,unknown_649.01001_0.67,0.67,649.01001,-,62129140.79,unknown,unknown,35,14017061.18,6207819.481,8639907.907,42718418.16,29093422.32,12879662.4,6702090.869,10382134.54,12464942.96,11305537.53,17553073.3,14978392.46,15951945.73,9181799.738,14201502.83,14433030.89,14751815.19,12707957.84,10548133.88,12973124.2,20657815.84,13929485.7,6156099.288,18641591.59,6593364.307,28396614.59,12982018.5,25293660.61,9480113.966,7745691.908,14564330.34,15655556.23,10049768.57,29047442.62,13977732.35,14256380.16,12885096.5,20892704.9,17966632.67,7049106.691,18331367.82,12690079.55,16612016.45,26435412.49,12668448.06,16192923.42,12170161.79,13663495.56,8924630.584,14687868.32,62129140.79,11757255.49,20945780.22,17772110.01,7567603.125,17968070.22,10792501.88,13869307.58,21535743.91,14113549.83
37,unknown_366.98618_0.67,0.67,366.98618,-,22321284.93,unknown,unknown,22,2532068.963,4006777.791,2368473.079,8356703.475,5905817.927,2914444.57,3165892.19,5974789.592,4153780.878,6718089.743,4068823.486,2505613.753,5767544.042,3103083.195,4331416.488,3458595.17,9173204.37,3130778.96,22321284.93,3758112.838,4610688.086,2293574.75,197177.5907,7809030.37,20899760.69,5905653.697,3728500.906,8450649.464,2940075.338,2631376.106,3176063.035,3555111.703,5043234.754,5509400.429,4294953.385,6620987.111,2705878.149,7137506.573,2090586.757,5750106.313,2452630.61,6091287.424,3038454.501,9371478.517,10029011.33,3363804.541,2850741.114,5698353.472,3619065.26,4161102.525,3351648.83,1945179.627,2402656.805,10097882.59,2104112.821,2618526.659,3247683.783,3062188.381,4223561.081,10106380.21
38,unknown_634.98871_0.67,0.67,634.98871,-,8334121.578,unknown,unknown,28,2164709.3,4378548.197,3381595.864,6577332.662,5046319.402,4448720.431,1950827.901,2858043.115,2121360.494,3905711.018,4354999.269,4454227.567,2806039.608,986428.4475,5042158.501,6279858.916,4789596.597,1139469.875,2343832.623,4288578.825,8334121.578,3774790.782,800499.845,4525026.663,2141081.048,4176038.435,4558654.602,5407679.4,3018120.061,2354349.731,4849440.884,6156733.625,3707244.759,7031689.257,7013402.455,3529310.543,1915354.095,3974579.803,7694333.254,3916768.152,4742620.536,3281388.277,4961512.494,2433701.137,6791017.515,5466271.58,3893543.043,5643808.472,2555029.08,4110155.255,6200260.374,3487578.489,2821302.02,4638097.071,3039206.111,3486524.047,5929091.101,3406786.411,5111696.109,4155743.674
40,unknown_552.98492_0.673,0.673,552.98492,-,7755368.805,unknown,unknown,20,3176107.005,7755368.805,4078378.687,7073384.011,4509998.168,3742557.487,3188793.942,2740351.252,2232305.962,3907443.509,1232119.577,5322412.948,5560680.788,2258640.135,4318563.948,5984089.696,5562823.137,2165939.122,3863149.965,3135676.368,6380165.671,3784763.954,618167.6929,4908758.385,3759366.64,1249892.206,2822122.287,4657927.238,4320958.244,2680300.977,4962708.242,6659880.296,5427542.002,6078086.656,5534779.274,364069.1776,4792657.275,5172180.194,3677816.875,3786817.434,5655182.116,3110981.517,4019189.637,4940730.062,6650303.011,6163111.533,2865656.616,6936387.256,2177301.84,3815955.813,6144453.267,3384488.721,2097336.735,5412220.338,2363039.692,867370.4298,4842334.72,3836945.322,3980189.493,3079167.141
41,unknown_485.00394_0.676,0.676,485.00394,-,41550955.72,unknown,unknown,57,11561788.26,13488113.06,16536350.53,26639225.61,22862747.09,18546751.12,13025757.89,14351892.99,16455219.46,25745693.81,21049486.93,27318867.85,12693514.89,8147501.962,23481005.41,21354124.11,21635571.2,16445797.11,15474942.84,15465751.36,26506686.52,24744060.46,7764183.554,21307000.64,13346360.83,26140388.74,16010435.51,29192369.24,14189206.02,10681626.94,24281818.33,23046456.49,16157345.54,31818435.34,20070194.96,14965701.48,16359190.55,27707025.26,33877148.11,11853808.77,26070810.49,20321316.32,21420376.38,28644129.15,27664583.06,24042870.39,16147629.18,20251047.6,15775338.14,19419370.99,35131667.6,20856716.53,11282417.74,22486447.42,13374956.63,26653334.95,23732672.05,24265810.29,41550955.72,18776730.82
42,unknown_388.97781_0.679,0.679,388.97781,-,22359991.52,unknown,unknown,54,13228032.04,22359991.52,11517714.23,3976878.721,3047080.229,7151271.061,11557436.34,6406362.301,4268938.941,7507180.499,4714764.268,7136900.495,7775263.071,5558866.383,10755479.79,11227893.2,6083613.603,6166773.043,10935983.03,7087263.185,14073398.85,10078997.34,1081892.962,8298943.538,14428799.18,1139974.326,7431015.332,8424483.402,7332577.818,5717831.496,12517180.58,11884363.2,7990945.746,10684376.29,10600788.59,4032981.693,6394281.887,7060442.217,6478282.612,9523961.994,6539063.613,7121110.246,6307651.582,9243366.33,9290473.255,10391306.58,6792100.24,9276454.527,12333537.23,9733252.07,13437561.12,4385762.688,8257313.474,6298497.66,6879337.321,2274970.35,6371705.835,5212254.494,9310328.729,6660671.448
43,unknown_434.9559_0.68,0.68,434.9559,+,9082796.564,unknown,unknown,27,7003248.696,9082796.564,5379422.48,2681548.687,2249402.462,3398048.128,5693864.406,4126753.911,4597369.781,5999727.448,2785564.751,4029756.61,4445580.66,3960779.912,5333802.109,6516964.415,4008621.09,3511125.73,4641660.416,3974276.479,8317702.328,5211473.333,866052.9677,6084763.855,4319717.851,1226345.257,2877298.4,4296685.544,4896983.914,2969217.757,4554815.01,5491276.187,7433848.955,4638223.276,5094430.183,2141713.596,3661470.897,3848054.034,3719687.516,4792847.103,3821404.83,3980997.025,3933263.615,3487853.916,5784871.314,5101158.399,1515902.331,4950241.567,4203279.018,4010895.956,6378866.713,3389496.697,3658585.817,3302525.869,4042894.149,2301193.772,3004465.364,2401709.334,4993486.098,2410896.308
44,unknown_552.99005_0.68,0.68,552.99005,-,7755368.805,unknown,unknown,9,3176107.005,7755368.805,4078378.687,7073384.011,4509998.168,3742557.487,3172920.438,2740351.252,2572581.619,3823415.237,1854675.396,5322412.948,5560680.788,2258640.135,4127646.64,5984089.696,5562823.137,1461008.493,4275178.732,2232991.255,6635737.753,3856569.241,674903.9372,4908758.385,1654702.285,4263167.83,3019263.89,4901934.609,4320958.244,2782602.287,5032264.981,6659880.296,3323089.432,6078086.656,6171341.91,3093960.544,4792657.275,5172180.194,6248585.379,3803991.297,5655182.116,3110981.517,4362275.634,4940730.062,6650303.011,6163111.533,3089540.227,6936387.256,2194500.627,4120535.745,6144453.267,3384488.721,4660617.973,5412220.338,2363039.692,3157801.021,4842334.72,3836945.322,5446268.789,4154065.892
46,unknown_710.96271_0.683,0.683,710.96271,+,41573123.42,unknown,unknown,56,11327267.61,41573123.42,12668592.95,14084935.06,13339845.12,15067371.05,15651668.2,15867218.67,14923445.65,18921859.9,12915903.5,14547510.09,8230299.59,10451214.6,16554369.53,18980309.46,17311741.17,17425594.19,10210634.05,11241789.55,22322942.44,9761396.258,4849978.82,13878709.15,9211100.072,21100568.84,16861042.71,16790452.58,17038036.87,11909532.27,20766219.98,19871934.93,12873130.85,14303143.19,16777194.38,11490551.64,18618424.23,23416767.69,13080499.63,12994597.91,21374755.76,19114243.05,17267085.16,15590625.51,11363646.64,18910288.75,14977046.82,15970979.44,16510101.16,17041378.02,17715850.76,12543887.08,13315145.48,14518507.79,12578517.81,12628297.2,14068879.13,11292626.55,17835726.76,13355428.96
47,unknown_486.95691_0.689,0.689,486.95691,-,4826697.457,unknown,unknown,7,2466083.165,4826697.457,2565134.258,1697533.617,971711.6877,515551.8362,2329780.749,913419.8501,1787196.093,1375115.535,541175.7976,1404891.757,1513181.283,724226.4231,2462529.269,2148721.04,1999839.268,529535.1365,2171110.769,1314532.133,2713952.89,1862589.918,196245.2246,935390.3496,2154674.057,1082631.381,865115.6278,574600.0859,1570765.987,692965.9486,2587443.044,2331204.483,1445092.819,1332856.617,2492107.885,865628.7223,1222013.489,1914959.158,1590287.887,1741630.572,1286526.278,1512040.338,1678803.139,1680113.185,1882379.532,2104437.114,1036293.152,2256448.185,1725702.122,1482652.618,3237922.091,1196384.162,903321.2465,1608736.95,1207038.717,909815.8256,1274650.14,942393.9988,1364479.308,1390331.196
48,unknown_680.9585_0.692,0.692,680.9585,-,26241105.58,unknown,unknown,58,8284499.928,11813525.62,16219636.62,8456411.075,8341333.895,11605675.53,10216547.61,13302279.1,9081950.582,13403687.11,8042874.515,10286679.92,10805354.98,7657148.442,25024343.94,14548008.86,13530799.94,9502844.947,14288585.75,7756822.08,16349417.01,14145298.68,4281110.747,13498099.47,11332594.66,8380215.776,8010163.233,17651388.57,7910581.743,7551863.009,26241105.58,14911121.92,11923122.51,17120837.05,12476715.29,8323242.745,9024589.693,18925508.78,15856568.42,6334720.933,20063529.04,18122679.86,10524352.53,15633778.83,12549611.15,15091104.68,8208488.891,12429509.53,11437484.81,16387188.53,18839811.71,11255092.34,10854358.77,12755460.43,9527600.21,10372208.86,11368222.32,8995203.886,16791761.04,13152442.93
49,unknown_1004.89545_0.692,0.692,1004.89545,+,9941244.279,unknown,unknown,12,4785762.161,4349353.069,5285416.729,1419401.368,2584263.749,5127838.823,4263835.462,6122755.663,7445036.531,8437180.228,4493929.837,4805325.894,4270080.627,4497068.864,9941244.279,6667056.799,6017832.098,4039871.278,5150315.891,3379753.24,7482785.26,4422071.11,2531021.234,6399306.177,6061774.008,1507110.977,3758352.661,5773774.938,3538789.027,3048753.432,8329168.392,5357481.963,4508943.397,5879431.418,5109066.044,3380788.818,5132112.778,7188491.82,4734801.791,3305395.453,6042972.53,7826501.972,4251761.058,5948875.842,4483333.312,6054667.393,4590882.385,4288863.482,6908475.547,5171489.817,6804926.835,4943548.917,5395100.995,4379075.221,4889107.006,1525158.965,5590384.918,4103034.854,8262980.382,5057843.937
50,unknown_300.94617_0.692,0.692,300.94617,+,8837346.219,unknown,unknown,40,7015676.56,8837346.219,7011995.293,4631611.759,4304326.786,6170713.757,6574216.156,5730022.074,7603596.413,8727905.036,4705583.248,5489417.466,4851112.323,5057733.607,8077487.607,7415231.199,7183823.446,6219465.545,8105708.512,5112557.075,8236354.414,6033659.657,1811754.048,6947919.732,8769062.456,4556740.403,5311268.989,6307300.766,5925825.858,4264847.282,8499616.967,7917149.226,6540461.257,6999953.611,6818663.106,5126670.769,6147240.499,7831663.994,4811258.239,5770692.318,7818249.449,8273386.672,6455925.353,8079687.693,5473791.719,7485257.306,5739456.589,6402356.732,7825309.722,7861355.637,8145128.725,5203875.917,5912008.961,6016284.866,7625233.165,4642429.397,6780578.105,4557222.923,8030002.557,5184252.792
51,unknown_808.93848_0.694,0.694,808.93848,+,20972884.33,unknown,unknown,51,10149324.85,10388095.21,13233875.29,9485113.865,9118486.745,14230965.56,9117041.388,13252247.54,11310322.37,16171611.02,10880943.76,10693344.04,7939893.701,9763136.579,19044020.27,13135237.76,13972269.62,10240759.6,12499397.92,11103953.96,16368561.46,9278852.779,4629253.132,15883203.09,15809357.36,14067207.83,8781430.288,14106098.99,9684587.494,8041651.083,15126577.89,15661094.51,12278234.29,12306448.96,12738526.71,7898967.333,13022740.81,20972884.33,11702863.42,8754342.54,18594489.2,15809151.97,11258268.89,16372375.52,10859352.37,15890411.75,10201904.01,12348947.18,13804068.94,13510110.16,13467302.72,10535121.65,11726163.61,9796109.001,12959967.34,9721630.273,14274464.95,9852801.127,15819142.62,11687323.21
52,unknown_418.97479_0.694,0.694,418.97479,-,15455388.86,unknown,unknown,58,8180845.992,13381230.09,10293334.27,4680451.4,5528960.596,7882266.422,9270457.017,7503084.915,9272762.444,10632723.47,5592056.983,7042151.341,7715703.821,5246012.674,15139252.57,10999847.34,8924532.292,6118476.51,9689466.823,6114268.136,13658327.59,9030826.135,2332150.958,9819535.771,10495567.79,4281076.752,4364490.656,10562959.65,5897114.354,4188023.088,15455388.86,11624886.56,7719410.377,9532754.514,7269314.011,5833600.026,5682157.87,11120069.24,8830473.514,5257809.999,8944491.844,8757320.744,7057468.284,11065602.19,9326794.51,10910150.17,6490188.223,8685069.484,10275024.69,11896979.59,12208717.31,6337512.0,6280226.705,8649715.718,7332351.983,5689440.81,7501961.868,6390396.566,11767337.03,6691229.061
53,unknown_742.90997_0.695,0.695,742.90997,+,20039392.14,unknown,unknown,54,13691828.35,11654873.5,14096365.54,5264821.096,6093997.238,12048660.28,10944901.5,9820882.832,11980913.61,13674543.04,7558089.558,10125227.45,9211835.088,9655560.326,20039392.14,10996349.71,9995298.412,9930591.306,13427186.75,8996478.574,18397086.87,10328123.97,3318402.959,10173929.62,12874919.74,5137555.051,8953959.87,11899934.17,8016560.831,6961538.774,19624581.18,12824210.03,10183279.1,14037620.54,8734097.9,8250911.883,8581343.182,14657055.71,7475105.137,7438891.307,15941294.78,11981468.26,8108373.953,15940816.68,9506158.638,11165717.63,8539838.203,9922746.365,13920009.7,12712321.6,14712861.77,10108796.83,12661711.5,6746868.5,11208061.15,5572469.551,9639009.838,6811160.294,16771559.31,7831095.868
54,unknown_676.88025_0.695,0.695,676.88025,+,10054320.32,unknown,unknown,38,8785107.21,10054320.32,6700228.577,717702.2577,975894.6164,2975550.556,6675529.252,3344889.91,7068107.836,5749483.559,2720706.291,2890369.44,4585796.648,3238005.05,8062676.653,5260389.933,3423620.497,3036192.511,7165904.443,2959565.862,5823980.685,3095800.647,904766.9721,4583678.708,8979983.912,354735.1472,2634561.536,3770102.865,3588771.519,2307198.801,8152606.612,5583460.655,3245731.583,4295527.477,3145186.606,2649341.014,2897290.247,4498781.826,2400642.234,2911109.908,3097083.203,4697681.647,3023046.844,5780591.094,2768282.288,4204463.554,2854802.494,2788575.196,6775340.683,5819662.624,6101695.091,2859690.739,4233333.475,2421466.024,4481141.55,1450022.233,3652612.904,2494746.548,5377640.833,2506108.772
55,unknown_666.93463_0.695,0.695,666.93463,-,5460640.591,unknown,unknown,5,1891940.464,5460640.591,1113023.596,1059211.392,852130.3697,1216215.435,1127708.673,1169691.497,1960375.225,653685.8534,448463.7349,631347.9008,1686830.931,662711.6265,1188765.173,1144719.328,1170415.135,739040.5767,507133.8581,740973.1118,3081361.092,1698731.028,202137.719,287678.2375,1269026.549,185864.5099,555113.3546,1960248.596,977020.4058,1310446.193,930033.6754,2717402.32,483679.8397,923582.1007,2945234.228,683915.0221,783341.1567,1671740.981,1475841.852,1660293.725,880378.3,754601.8806,899564.3983,1219723.59,2664531.84,2988142.58,308205.8285,2207629.364,1525054.425,1730059.136,2565813.224,1299425.419,1104131.602,1510471.177,523153.3665,691743.8334,674964.4325,881168.8362,913974.2318,1471105.272
56,unknown_480.92703_0.696,0.696,480.92703,+,26763677.96,unknown,unknown,62,21943519.95,25861731.83,20531182.66,9898267.045,10181479.6,16000098.95,19130074.3,16572337.75,21556787.51,22892322.57,14153294.63,14862183.42,15057627.38,16033225.75,24373259.39,21000914.96,19268086.53,14922270.88,22674806.09,15491127.04,24659835.47,16735698.47,6139151.928,19671404.87,25124274.31,9403016.367,14201324.56,17550850.06,16260788.78,9757762.19,26763677.96,22377112.59,18722581.08,18515073.12,16706905.9,13887369.34,16843214.88,23464538.02,11283656.57,15216589.18,20080404.4,22056390.03,16581479.5,23709468.13,14189251.28,19345405.27,14428879.35,17479368.07,23880329.76,23188479.3,21256746.25,13717746.65,18691439.77,13429688.36,17264419.79,10643505.25,18580493.46,12269720.77,21483434.73,14276570.74
