,Unique Identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64)
10,unknown_605.14441_0.555,0.555,605.14441,-,50236076.66,unknown,unknown,31,24493298.09326154,29759685.828837473,24866410.73053795,5013283.0327954795,6967348.262348793,13011369.685773296,13338331.469435275,10414049.003634134,15342985.084402792,13205412.18499907,8079531.115877345,10533789.944833323,25318742.674357004,13627635.1685293,11888595.369446803,17618651.662403572,9501517.572047666,10429152.803628678,22888519.759783298,13113336.389855184,27740420.062677152,19162292.88030768,730362.2667000007,17699925.027202196,23636201.46881045,2844774.296400694,14735716.266475938,15720471.881623939,13246028.16459482,13131379.225819858,16322163.669566225,16016901.606692465,37405513.082825206,18960385.65713451,15162971.620783484,3612705.2358549093,7835480.713839604,16553851.502821695,15003866.810137764,16596911.41577271,12304181.519711945,7919044.834459312,14194877.149524342,7622001.275136377,13054871.652407277,18372614.684889004,12397545.854658624,10681980.021011507,15860544.547698958,11274779.351457497,19047140.737870682,6155292.644887367,8374284.092097119,12204037.534856617,6666944.6735397,5019707.801586584,15758362.93398805,10569380.434628509,14513671.257728064,9148789.449853018
11,unknown_349.0174_0.56,0.56,349.0174,+,30825665.4,unknown,unknown,44,18141105.25955409,20570353.211136516,11983090.608336091,21991942.50445891,17042059.30139187,7097419.053748517,10591131.002211284,14337052.63584654,13059425.672424788,13220267.751893861,18181206.62308956,20068522.246109985,15132335.109903282,14470322.032422697,8966173.805635896,23170875.744735096,25838119.686132696,15054380.309113683,12664546.546825126,15650595.495430866,27779184.811045785,16472571.86196568,3341601.5939999972,10341414.057771975,14242194.264460022,13062563.64970935,11280723.909921031,17305580.70829292,21175013.828134995,14380773.437737277,13555969.579013223,17748220.087652665,18527818.473002125,17815919.99470993,27530399.07148074,12564677.988019291,7148314.080858578,17744706.627887446,20424352.14341289,11331466.087913886,11101869.019671064,17869409.285215355,14944063.291166762,4795738.916480267,13484647.510049183,26050157.24244261,9126429.379733384,14629120.499645678,16510763.603739753,17592972.681512196,23190730.065702684,14710672.744560596,18659705.382660683,15543257.592861902,18324254.928673323,7283995.327234155,13007490.736618016,14853991.312527658,15960530.873698395,8714052.504140824
12,unknown_258.1102_0.572,0.572,258.1102,+,101155714.5,unknown,unknown,5,22208753.903086632,26400054.12979158,24662494.526169468,21285607.73000361,10135014.378940145,9374839.242704455,28516873.448978797,23376028.77650255,14591708.22886264,22941803.434384983,11902935.3041801,18198358.21197517,28756730.13057134,25179878.55093656,10022135.318052256,34655682.09721454,14187318.230937377,20283745.245026764,28493847.311924085,30084988.52514749,27863379.971376542,27179162.776802577,5669262.422999997,19319303.541259144,23885260.291917745,13548859.548047237,13113951.272329384,26647046.087532774,12409367.846752193,24214261.404577766,19133534.79954245,36178906.85575016,74448292.6785081,25185669.788733814,21303593.30028436,14167928.133115478,12394576.406417638,15658039.183784937,15043942.64256205,15273434.182396026,7508184.920133401,11702282.20166496,16201355.326854672,9945840.835451758,6804740.837311431,36310538.40811857,9509022.284582095,14557809.52114819,24797103.654204506,23771680.284696534,20269314.47628016,14136499.791349862,14487052.016202187,30012192.147250842,29448142.526529264,16933743.95304499,19858151.57589204,46118182.034211054,23672259.912772972,11186259.311585773
13,unknown_930.19086_0.587,0.587,930.19086,+,26831844.08,unknown,unknown,7,10410143.251727713,26242093.40965426,9018857.462514762,1201184.9206735406,1284144.54412799,1720425.377550648,9559393.021770472,1658578.5529286724,5319003.197875467,2192715.9016517745,1909570.857208329,3817264.4863992785,7689190.938618406,3168865.7232664567,2557877.040833362,5333291.5716420915,3284729.236695772,3349882.2456702194,7868046.521950942,4405569.775381829,12177629.172018228,4906044.962626905,555131.7650000001,4594803.675077161,7148227.475463327,228247.625430743,4851034.520546421,3509867.7704228377,6481066.795095717,3133361.4945828747,5298137.763955183,6021771.490229014,8113669.153439967,7708927.410078026,8499172.479227979,713100.5270286442,4443334.485093802,2700765.4517259225,5688334.63249541,7680504.415732639,2141434.186152737,2891196.305030039,4531276.748967621,1881276.7103789176,6752183.495701395,6115574.920993996,3369048.1034318577,3883472.930763571,6893758.900661092,2181228.39284599,9356993.59048485,1875404.4411760492,5443297.73441755,2410667.4045527936,5372196.070826508,1540321.2814442846,5563958.797647032,2890509.883104777,3046419.175526769,2162741.1472347765
14,unknown_638.10034_0.588,0.588,638.10034,+,25721848.33,unknown,unknown,25,6308457.965874073,25157875.78715272,14851730.08699771,4864588.9187774975,8225793.226096296,7616255.321608952,16490389.508753628,9524785.084964018,14794513.258843295,8797270.464571282,9804545.36741429,13308919.902748574,19293062.74733956,14717001.511965077,7320407.474703498,8811454.675466882,14048344.524426593,8830686.96853902,4837790.318452323,13835325.83413006,8869345.459217798,11734317.92676604,1658078.966999999,14690090.102122452,8372658.133326966,1987056.9433206783,15268373.271845842,13675699.483598419,19380456.45547248,5628974.45205454,16498099.727216624,6423107.252221129,8763104.365282685,11304436.595225658,11643012.957072666,4932841.793319196,6117827.707733994,3080475.526853029,7266266.885669111,12693050.005351655,10296361.989534182,11824472.822190633,15275384.22472987,4306963.948410934,16525268.375667479,11211603.43183974,13187932.761678489,6629316.415061617,10842537.076111669,10914866.576052826,14686673.608348778,8826042.424629668,7520196.596558419,11240766.892691711,17313080.60883374,5605577.904116026,8170418.872584617,13077696.857622605,14464471.919723872,8591660.236004995
17,unknown_495.04285_0.599,0.599,495.04285,-,21403769.05,unknown,unknown,31,7222366.411602133,20939473.195309147,4228470.5022313595,10563188.995618558,5513423.269305558,3296497.2511800528,20373842.07520391,4460412.526078705,3905443.273505876,3784958.690754475,7324323.7109939335,11239041.222589875,9335614.467945436,6537918.686662519,2502615.3231792552,5810121.884265213,8890839.207989901,6062443.776541604,3220340.818916521,10921107.952360198,11134615.657720622,5124212.8091269415,8229513.8010000065,4904900.034328773,4513737.529090942,2985822.2772810184,6775734.655253564,7179125.78597898,11110225.32877398,8408720.81326081,5039181.564952832,9024591.707013521,3301385.1832501725,5819295.45944756,13736795.13707844,7680736.098307726,3292940.6413344024,2243165.084458213,8325809.537520234,16250701.39546906,2139128.579553212,3468100.9830593998,5207013.306901002,1269071.389270852,12916790.277684452,2085683.9116081125,3143004.0090498654,10423971.0520507,2497190.3477448835,4523782.923652937,10726284.094653986,3019995.2476465954,5793612.844171238,10031747.865002142,2315727.798244393,4989934.083026841,4637035.4257180905,3181039.2186843045,1576259.770037043,6457128.114863278
19,unknown_340.00061_0.608,0.608,340.00061,-,361932081.0,unknown,unknown,19,96287609.0961543,352782356.5714395,73446183.81482475,138607088.1175049,84373299.944058,73487807.38270627,206063601.4790822,79856663.58151175,80013211.21044873,73728437.15657713,108711550.8779127,168189903.41793507,154388864.19581327,140766937.03823605,50741664.852407336,153229473.59884435,137301093.22133204,113028192.51629074,49718502.500976324,184054973.97418877,162022375.83435243,151403831.7262613,102713542.20000012,112269241.38027662,71894444.07677804,96732958.26038718,105504744.89183031,128170642.76490794,175280378.36059144,186939496.87355748,81592454.10917884,145569394.8820875,90973472.0971797,131275908.68298727,194055865.06039187,125350655.51700582,69210548.0528084,78833641.02641796,141490990.47786796,195723141.3855926,69844988.55601647,58183303.68016718,123692598.93879884,74019769.94842331,289953825.1245212,131570917.92214817,77002156.03715785,162598301.21414402,69830670.72015508,68086058.57998216,148302139.72212538,89692786.84640989,96076648.0342784,169380965.22754115,101436986.95973097,118552921.90375437,67792558.01666404,87017043.00481057,59598679.20417811,155017260.06111968
21,unknown_341.99973_0.612,0.612,341.99973,-,290741874.0,unknown,unknown,24,110634883.99116883,276795675.0370931,67086794.38806536,137200860.56517458,102916544.49863906,76774349.39174952,226333518.48279187,82520180.26168834,96061433.46935676,72370934.85084236,93473846.93096326,168706764.29341137,151841057.8724508,145100508.47784045,61391803.73055455,143743644.58047548,139931801.62523922,110959159.44009951,48823472.58013665,177396667.4205019,160907277.1988355,148600248.97238025,45565725.98,111034675.52541927,67123603.56615652,86872503.76105317,107331401.17574723,122806743.37432426,170309560.84139428,186676295.8945448,74533198.08264042,153914300.7545779,81994562.36648,129479972.91384038,196121608.36102206,143200929.16724086,70396003.5959021,85334253.37439515,145962684.76152024,194076220.90873155,81903880.27322261,57988342.261893675,131842073.82995392,75246220.17064983,285873118.63144296,140266185.55447048,71472095.79715954,159446436.91564387,68722746.42924446,67307595.7676637,146173546.53296396,84703335.17529114,90380004.82157576,154196634.7343801,80046804.93067811,117139297.50748126,45807873.46084701,97789251.3762211,59222005.20488903,153295349.84527335
24,unknown_433.00497_0.664,0.664,433.00497,+,118127691.9,unknown,unknown,7,13378686.971098967,11448190.962112937,3888426.222521366,25664558.189238533,19724107.568034537,8919691.45362453,7094556.346724876,17962301.96123335,6816629.828714411,6527189.18729584,3513292.7752126465,7147727.606603024,2492220.9083445705,5598248.323155913,6758698.719786009,13304497.171027226,21139616.324868817,24495194.68675035,9906835.932334809,5444628.062455,105593674.73793738,7356376.077298011,3489432.7939999984,11031874.526158348,6010116.545439853,20471008.43399139,19723247.25466634,7494864.33726317,11845991.615243414,19052333.57666972,6908557.974142361,16010997.952204011,6315754.57526015,6293880.558882613,14856206.832267394,16516059.540031707,51549346.61785002,14438546.840628507,9098212.007977247,11003203.163142772,9122527.759857938,11950883.508974547,27089258.308999665,18070890.68439588,5903201.3669565255,11951719.53109006,11239100.1515177,11112853.198378408,11782652.8648721,8830465.408180177,7650032.995936908,6712745.9130476145,5863336.52583577,18105779.44914476,16276021.530135896,7538279.580034687,21352305.833706245,5896850.050673726,5912151.395921133,13143988.125636356
25,unknown_515.00836_0.665,0.665,515.00836,+,171257074.6,unknown,unknown,13,3009446.440403384,49310412.95219589,4130184.567187325,30480899.055727266,24636410.188007053,14887514.47847003,11829374.148321155,25294756.99687901,7403173.571942381,9502943.111054394,9799172.827414418,8497632.989068037,2680104.6574278884,9068707.2388949,6582210.029867855,16535552.144146405,31092403.4479891,34004430.28474292,12986039.96860539,7526229.26981726,32729693.366045453,6906062.15014957,7289323.140000004,13151122.478812726,7528437.442635253,27392837.11825996,26905618.573826883,9156097.252053041,21708898.561132096,25817877.239049263,8413388.448545696,19364178.350082852,5445162.550173818,15562300.312525595,21734934.64665023,26886961.80126309,17711165.701803606,85484509.28976071,11165070.306656599,15875701.58027863,12145226.963888446,16049730.037750749,30955202.975730173,23075161.254987266,7951332.9514809605,14215120.391718876,15151325.576584281,14598910.125481315,12070086.94543989,8217986.545692578,8495417.165082313,7120290.291882498,4974059.8569726,31913445.491754074,17908662.381549314,13202633.227264516,123953421.07812066,5288894.390314197,6276524.738707347,17540217.622221813
27,unknown_387.02652_0.667,0.667,387.02652,-,99358156.51,unknown,unknown,37,21791854.485578585,8093969.732198647,20050952.384110894,72149894.55772568,43205502.84022973,15398793.137686018,12961127.643943401,11084590.937260684,10674040.086505027,15587857.268046813,27399906.247912258,30540657.356515747,21656340.245872788,11549027.405871877,18243087.376524683,21558454.214379333,23697793.07549568,14734643.992756922,10933348.321453502,11324281.422787696,32533580.126851834,12500344.018142674,9962348.449000005,22319931.435261548,7132174.557463444,28123419.53846502,18187192.718749195,31334214.5669906,15569140.464281136,10792290.634580234,19509334.45433727,23599564.41115745,11605712.109758852,22494275.974660438,23644596.053329214,20728258.570565008,16512675.101485131,21837531.92878105,31127279.527540807,11173624.806204006,20782012.615596175,12587170.403050233,23770936.553379875,27096672.327823505,20208707.674097415,22395427.836919848,15636052.758650402,21738969.312351357,9323801.464180345,13905630.167422459,92493672.42221709,13795564.284691228,23936615.743776653,28217576.3329643,7132395.297778674,23681096.586578514,12550184.502160922,16982400.285098612,25558930.38210722,19746492.251944877
28,unknown_448.99011_0.667,0.667,448.99011,-,7357782.989,unknown,unknown,13,2484228.93849123,4456705.167685459,1523555.7450479306,4710535.1630706135,4177273.7319302596,1964190.753854646,2821485.2150565786,2524990.880100583,1804199.207459041,3021953.8470415794,2282874.356323764,3013398.36530342,2565827.644977474,1560015.0339887654,3354383.10147171,3196877.182746811,4026140.443666779,2284646.771675374,2679816.7126359344,3108149.4754001154,4303655.090663868,2781786.0280117164,328152.99220000004,4346405.05351062,2738011.4277546215,4285021.979434475,3159278.3311967207,4411783.50424576,2672725.3296703086,2836484.4710957943,2783779.5561850024,5744075.1478271,3749494.852282229,4277705.676805823,4989407.927009531,2550563.578756764,2818015.364439371,2033756.954531815,3470807.486200946,2750772.648233589,3671662.9529371313,2322242.429908695,2636921.6885932568,2931734.53291125,3554157.684760033,6051577.157724498,2232753.616799484,2715689.73291183,2425930.913094359,2704334.8646977013,3041539.423936084,3073291.8729322073,1610471.941161321,6733670.416492285,3070097.8238832224,2142026.7314997115,2943853.1019352055,1903797.4893118488,3659826.4107091427,3362734.1572005753
29,unknown_546.96698_0.667,0.667,546.96698,-,3584252.2,unknown,unknown,5,1096429.4001699712,1857922.076718072,2463805.5674613435,1705352.6484006161,1136311.7815218535,622915.3959096937,1712498.1433670602,1030062.3983057544,742459.0597323454,1205388.3801765165,1317120.7624589477,861000.8206362021,1333858.0415237963,455821.60449610394,1429544.0819349522,2791364.022432099,1623576.5542571251,579791.3331892764,978002.1555658316,919623.0696935192,2832933.647779596,1510593.7125364617,412342.9782000005,1247471.3398677376,1098987.5568363138,1060951.3690022305,1093072.7009069277,1617840.617468033,1156597.1358143496,614824.7993663817,2297690.977416569,2536749.4620459364,1344353.6681116885,2041887.1889929317,1297639.2203435341,813583.031493139,2153492.4024723624,1177451.4639526485,1523810.2639844343,1447889.8260644416,1196472.5452975053,994588.9112853177,1412755.6331520213,1221115.8310404902,2200709.993939032,2012947.0262522246,634207.6747389633,2480855.9734381326,842381.3922233306,1349410.8642761423,3379997.594253434,979310.1824941331,544863.4779963545,1933372.6624020787,1138099.9063266965,524495.7514472665,636631.8934616667,933297.6468698363,1047064.8979599328,1539119.790722934
30,unknown_597.01147_0.668,0.668,597.01147,+,113613082.3,unknown,unknown,10,1963063.0862108816,30773650.161343865,1411429.468711108,14482001.876484329,15142854.091748357,6992059.643372069,5393598.697095665,15221529.57341781,16870699.340217713,4651883.939147925,3051837.1201655203,4812179.335978094,1949052.3938177917,3763356.8327728496,3786742.227703435,11379270.266501084,19914156.958261564,77722274.31320105,8138648.066578755,4033220.2125878404,101581975.51691294,3641030.690652746,3581984.055000004,6995040.636995913,19229548.9043921,16910402.606767114,14067679.612626923,4636997.604577434,11342002.391998231,11928279.630006729,18072410.243811436,15372208.485642236,3449351.2553635584,4344159.015518542,16195309.292248163,14765054.595791481,13025431.02328523,18381923.78858623,3550535.043455721,10733291.14538865,7777285.988339793,12919640.001546642,21630650.976664804,53905563.60055512,3555325.3305158294,10072715.18309497,8474343.24857713,8093316.386367843,7899173.730423584,5296570.438012132,4940998.301316976,3961070.0933686444,3164816.984397577,14688339.182860486,52770790.93113472,6365909.233632105,18468337.172374025,2976891.5300362427,3495109.6088197613,13773790.458160125
31,unknown_305.02353_0.668,0.668,305.02353,-,42532073.28,unknown,unknown,46,9350122.268375266,10685299.978880139,10753862.05350422,36550494.665248945,24772316.97054735,10415310.553614102,11005701.219457662,8399244.284401445,10916683.55486363,8918989.450951476,12206035.058517054,17166036.68940091,16640699.436028218,6637557.523216163,13179690.010339499,16205304.335591612,15598338.357797096,8846155.478583986,8933386.064544879,12130936.174800074,21069762.151086994,23291665.51011301,6044721.295000002,14849361.288431602,7792604.261156801,15179709.51248199,12348454.520383345,18288800.843622416,10898573.82464206,7262096.536535897,14358415.289499627,18905106.741256732,9028742.289708836,27034568.527269445,17972683.532072958,10627243.38363801,10964067.585822739,15593496.573556315,37967573.57121103,9509861.401925566,14578006.39939324,9712327.40123087,15073387.750911271,16911687.89281123,28845979.1475669,16216932.731679324,11125560.756777229,16679500.275935235,9970745.924506882,10551932.706347708,20656068.18031325,18209571.76941356,10696186.344740102,17569408.8319919,8393476.734526109,30210849.04759328,17308940.523860738,9059377.066078782,27361704.396548513,13370158.219874678
32,unknown_313.06619_0.668,0.668,313.06619,-,19527445.92,unknown,unknown,4,8222401.3262810735,8657749.691019282,3105793.9862877037,4459392.489335573,7569516.713790575,3610456.6315968316,4459399.8416472105,4835834.503371459,3398316.411122279,5439823.446026263,3167012.5116260983,6522194.985949352,8179902.472706922,5021867.951165729,4032379.33480462,5556946.936958244,5309276.640519387,4776547.874745313,4685510.129433999,6406181.2658912055,5553345.382940655,4260980.869046272,1360012.8089999992,9816899.898378009,5161977.942238557,4254107.647880965,7124249.736033035,7228309.462083812,7796721.092649679,5470427.03070165,4478522.2452685665,10279826.040572176,14770338.675476577,8176061.156626031,6077204.007735517,3878781.3021920975,4894510.012932595,5348999.744884326,9384840.073052783,6212443.838180334,4677870.327730987,4394920.802029436,5246457.164840665,5050927.878690193,5451108.021728519,6003858.22278279,4439915.739096661,6805819.258209108,4735576.610876932,6748028.74982252,7911623.751496381,5382753.558536285,3491354.1255508955,10566818.874248728,3874138.914297767,6073737.135895183,4885740.842872405,4917322.52649828,7220968.155785889,5817430.085189129
33,unknown_567.00714_0.669,0.669,567.00714,-,47522652.39,unknown,unknown,53,14939452.940361608,11597252.091048853,14399183.84857669,37251246.41462347,28932697.264120325,15034205.848806135,11370297.71906939,11741019.894425819,16020152.531722223,24202368.318153597,16604247.498828499,34863833.640202515,13078199.398680463,8381585.301012759,15592145.118049286,21470595.721385926,20733721.420465935,14810786.636394514,9901375.316117905,13942358.820721189,27471168.140695594,14250312.56158612,8278396.07400001,19122077.33595466,8884105.628786022,24003629.04266109,15398868.512303352,25436333.215493727,14252517.961104298,9312599.921055514,16625031.737519354,22398401.933737203,12764521.302556705,37818020.40719031,21074345.975403413,15404988.615801746,15699046.385448677,20896180.547742873,42392160.6258161,11232733.544715464,20652824.064752955,12846294.738530535,20928369.713813074,24069620.975983962,39179541.85357002,21151492.167418513,13097039.271568384,20705687.72113236,12480830.610887619,13311567.717372129,17218797.88533516,19477342.24696939,15437253.509546975,24863099.696285713,8325799.112877281,29663461.13037555,22213801.001852952,24502175.12834558,22347612.743087605,17661045.712479495
34,unknown_956.97412_0.669,0.669,956.97412,+,20495093.12,unknown,unknown,6,467922.66365482524,20051638.679618537,1908476.0876246027,5998691.991457712,5272008.119254759,4886698.097005284,4496215.006924005,4823524.9289457435,462271.52609474433,4185802.0608893256,3127293.639712905,5203178.770672448,1706856.2719463634,2487912.07344598,4827179.4257568205,5956735.712319881,7235650.473702636,2725649.3755437415,4376709.369473648,3167584.010099631,3611009.895499763,1966096.569921751,1839969.8099999987,3313470.7777640326,1825296.0297036963,7609632.983836703,4264645.86161237,3295563.9023882304,3157105.022612417,4015764.4108162345,4833312.306011939,3828560.9880266357,2244838.381387643,4325979.3924499955,7961980.60956783,3837144.787868233,5030108.535630204,6449209.334752337,5255329.953192369,3132397.3233467457,7015997.886143159,4634872.022841314,4216391.086098155,3019138.622561464,3796574.3058573585,6915129.164641914,3345933.618798988,5972964.566273142,3187096.5291102864,2998288.7074420834,6474904.431204778,3067193.5972548435,3209660.9142215583,4475915.603184603,7761768.130314751,4475298.250007853,4215452.06805854,2878331.787399536,4660309.809353331,4616239.572062639
36,unknown_649.01001_0.67,0.67,649.01001,-,62129140.79,unknown,unknown,35,12167604.503384493,6082932.743942334,6758989.930154113,40200711.4589496,24731970.729986675,9350749.698006123,6656582.476870335,7270347.528680855,10105589.04010136,7692405.274632727,13872116.56204978,13947044.947899133,14229200.569794236,7575202.594043381,9676417.971463442,12178983.86338853,13543540.389103768,9950861.935955666,7636377.369437099,11347883.421038358,18661237.062827524,11198738.758401709,6156099.288000001,14210637.818766924,4881804.757533866,19588032.560770802,11435258.049388792,19324229.990489025,9030224.234533044,6622554.591005078,10333354.9941791,14471406.262379728,7685977.456533682,24158156.31362961,13585115.213008648,12637288.525695708,10298402.491215201,13816435.62599474,16128044.819927618,6812668.946868719,12854292.204656206,8438172.040097622,13704320.769836381,17879352.734507933,12490170.622117093,13940005.590276333,9089797.273034671,13093127.954694131,6658119.988114646,9864465.634694776,57942415.94383836,8435924.046829674,17356802.46951305,16184407.815601476,5625450.575155258,14095849.693646608,8188456.05119872,10406052.95984545,14736699.081178194,11503698.266918058
37,unknown_366.98618_0.67,0.67,366.98618,-,22321284.93,unknown,unknown,22,2230560.6289945235,3928404.926098715,1890082.5422850354,7908668.1349612065,5096693.652911328,2178310.133931715,3145417.62627491,4235289.543786628,3415419.967580561,4627816.555072188,3282585.0180576527,2351170.8888828037,5180864.932671252,2593653.815056287,3034059.0568365655,2961722.7567056958,8442595.055251729,2503421.9346553986,15919454.88486168,3320759.2941833446,4202930.915936386,1888596.6236380206,197177.59070000023,6037456.263582042,15136455.672270762,4214533.327068211,3316153.0157829905,6569004.85802136,2810491.3489770037,2273938.8024494927,2325958.48929266,3309421.574569795,3901508.0385333807,4664487.484530891,4182851.9502830403,5902078.9058714,2209364.560932857,4846099.63501609,1902921.4824664728,5559688.589285682,1794837.1604160417,4125203.459209763,2556385.8399746474,6490517.930452457,9889879.615307579,2937161.159804125,2185199.811971865,5472889.46842553,2744945.2472616457,2880954.085088317,3161474.1147867423,1447835.2484425858,2039623.4455490175,9224959.403814465,1602051.2784628437,2112518.9974597446,2515048.851932539,2358976.4497743365,2997882.6645288854,8271766.461149984
38,unknown_634.98871_0.67,0.67,634.98871,-,8334121.578,unknown,unknown,28,1909516.6490424364,4292408.589958105,2683840.5331510296,6229851.246072831,4361428.192329648,3297665.197918632,1938618.2772908802,2059168.4909804403,1759393.2254030793,2725304.793720608,3510093.890668171,4169304.436486189,2533152.0557078123,835902.0104105745,3519438.3791180532,5344734.756717474,4422979.189308069,925011.9741746009,1748586.1029757566,3785404.9950761315,7569982.356963825,3087797.88123692,800499.8450000007,3529554.5153795425,1619781.6481418703,3002635.653440157,4048189.1594310026,4233330.746577183,2884867.496297275,2036779.1428997195,3520303.1958140684,5716324.914524823,2882687.233703708,5937763.01862799,6824549.838341926,3160616.1098513138,1571310.9078078857,2737633.348185691,6944904.648550379,3790209.686113268,3422420.0705702486,2256816.1035605962,4150716.4693663144,1738348.3846576577,6699069.218025947,4752096.676941662,2967949.738493619,5420637.928838831,1950298.205215615,2846526.3441175795,5834483.534132338,2565150.7798885573,2390727.4451676137,4255672.523430999,2298145.391653891,2801106.699208982,4544681.962305813,2619555.1018782747,3612755.8285665396,3439100.4453339404
