unique_identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),qc_rsd,qc123_rsd,data_rsd,is_id,sample_mean,blank_mean,blank_max,sample_blank_diff,sample_maxblank_diff
12.067_1023.7_unknown,12.067,1023.69983,-,21.21252877664548,unknown,unknown,50,13.681796701185286,13.803400582884668,19.966260144787476,21.21252877664548,14.170856624280903,13.897980087083209,13.821109435990673,20.481873399023737,19.82361253846473,20.13984016055392,20.04595145811565,20.18467507801008,20.63371164949361,20.68645724926574,20.751618534129925,21.043837772827683,20.914667090874477,21.05409428497678,20.601298400048346,20.796047869438688,21.02311726476634,20.8943745448964,20.7889515937275,20.780806558996144,20.108511547950915,20.80707793299691,20.840606129844332,20.296958595605293,20.554795096002554,20.627819450924672,20.97564237637611,20.85395241851485,20.62757331021255,20.548686862732627,20.334221305785167,20.368532510012194,20.82141872901745,20.41673567262928,20.766083050134792,20.619808267069967,20.91448265089099,20.94036276508016,20.935462556551883,20.889743578543193,20.538404849154176,20.745187244782713,21.136216642723852,20.837713566472697,20.849876356241126,20.727606055830428,20.414336121928866,21.002656445723854,20.603707597437023,20.882823297232235,20.865086643292944,21.029630883431505,20.431491540990013,20.848885986699997,20.714366729431255,20.941177086690224,21.10267192130884,20.920437334896967,20.601647969982878,21.041018799932786,20.989920467574628,20.655730706603997,20.759544767300174,0.027034381112210643,0.030735546127344974,0.013664099275313006,False,20.708892487835815,13.742598642034977,13.803400582884668,6.966293845800838,6.9054919049511465
12.068_941.695_unknown,12.068,941.69513,-,23.24309509456065,unknown,unknown,62,13.620371906558455,13.741975789016635,21.384628370612486,23.114962267469913,14.063220796234429,13.836555293803258,13.759684641951008,22.24855984984294,21.96012308176563,22.357385940481535,22.438948177723994,22.22450156478675,22.950924098215186,22.85246729899455,22.91175558559426,23.15223960333903,22.928202512041025,23.207860503131784,22.543975006397332,22.879315172245633,23.10955490576475,23.105758710265302,22.778047491429383,22.91078095866278,22.259347692732135,22.8409910052451,23.065676650996775,22.172108077463747,22.732654662210653,22.869271015519576,22.963532993408432,22.93216591899522,22.73005999093066,22.716572782057675,22.531372907120574,22.431480733868643,22.86107285668062,22.54553096873849,22.76471074312731,22.758329066090013,23.013708664331006,23.24309509456065,22.925549049381083,22.825078797560757,22.559297187651673,22.73022212639047,23.09431639563212,22.856993652202934,22.747448911117665,22.62597452761201,22.515362111183016,23.032797983876335,22.68873322608962,22.898293476214317,23.01066082062851,23.081704944047654,22.446247850619958,22.74594720573537,22.904665314205314,22.95144164638453,23.102806516846158,22.81713194288548,22.478121623914735,22.9646783334041,22.96003125904191,22.804731355504217,22.666557444981816,0.017636635271103686,0.03945944006009187,0.012128578482641445,False,22.77378126646452,13.681173847787544,13.741975789016635,9.092607418676977,9.031805477447886
12.069_831.695_unknown,12.069,831.69495,+,21.871420446609854,unknown,unknown,37,14.491170391039141,13.71963917761615,19.349524008038628,21.590594891024892,14.206198897662231,13.812837417137883,13.752376635227845,20.560467313650403,20.41003782098779,20.839927048648608,21.035538569120042,21.062312168819016,21.309379158922102,21.720792547729868,20.985089126939346,21.453161145911203,21.159860683077774,21.183075678854117,20.723460774143845,21.234447227285365,21.339803636477477,21.597691541955644,21.232464842887932,21.529343372851095,21.065866908323645,21.154497280930638,21.718686914600543,20.566130729885,20.86118961081026,20.927094436798924,21.871420446609854,21.829565758601593,21.37023350420477,20.90505047927925,20.905511543534306,21.46788274887367,21.10661366177245,20.945851325730917,21.59942720401406,21.48745942340871,20.99293539914498,21.48201605484196,21.705676494965648,20.921708391968163,20.949059639020323,21.309505294017388,21.70441748231032,20.94913604845468,21.197789398840555,20.77695538610321,20.843924362867753,21.126438458428794,20.481564930794633,21.302035929280596,20.713925328542263,21.025574605252004,20.686904388608443,20.932700927086625,20.95846082138573,21.369788590406017,21.187434952953733,21.452140985795918,21.188125406013068,21.287063591934853,21.387183562076125,21.616706452186992,21.540199922566902,0.021435855022894412,0.05592779540125521,0.016449976824801118,False,21.17081179069146,14.105404784327646,14.491170391039141,7.065407006363813,6.6796413996523185
12.069_927.681_unknown,12.069,927.68066,-,21.29147680552444,unknown,unknown,58,13.626790621883877,13.748394503502636,17.460636319499248,20.99313781465587,14.069639510634595,13.842974008200711,13.766103356398693,19.578865486036406,20.13845209367861,20.780190316141212,20.88975465032175,21.01263760276781,21.068362912345187,21.176491841905264,20.489623811902366,21.29147680552444,20.941378971546435,20.862222348524465,20.45365164210494,21.163507849519373,21.132947632140365,21.087739478674173,20.987341231473295,21.132144665693986,20.3175579975839,21.061391927361065,21.251182069117984,20.392882556197257,20.993859318575836,20.895939727807892,21.26848606196095,21.093835535126896,20.86506401622902,20.884696498746457,20.727386893116535,20.355509941603973,20.808810894123585,20.61757653387551,20.76054856834845,20.682992403645596,21.094959989348535,21.0574691944468,20.86455191090871,20.773954572769753,20.48452415293558,20.586997307837294,20.9905538471539,20.726611399757438,20.70254279152345,20.51535457492241,20.267197243645708,20.82071462884273,20.521085137713197,20.748569893520603,20.92588572610293,20.649469077968458,20.244295606748484,20.7047226970841,20.86893290277065,20.91933755866495,20.619608760251925,20.42480000228646,20.330638418573322,20.70797048159387,20.95057340684002,20.438288506835978,20.64905899268485,0.012764112923731644,0.09853426488378943,0.015492526123833644,False,20.762552984457553,13.687592562693258,13.748394503502636,7.074960421764295,7.014158480954917
12.069_881.626_unknown,12.069,881.62561,+,20.58095643293798,unknown,unknown,33,14.637106086109242,13.865574873028608,19.213780626305248,20.58095643293798,14.352134593073139,13.95877311194888,13.898312330102671,20.15247960645971,19.970684801790444,20.248608962089143,20.042577423839962,20.180183087261554,19.57329457631832,20.355874984017127,20.579809034911793,20.311534650742125,20.557485803957398,20.537949625508123,19.998713437333684,20.28757927785828,20.182861844779215,20.553060532206892,20.281611065121506,19.93878673823824,19.94966931455118,20.23921149882571,19.912666535363737,19.692510496150028,19.63046834295546,20.316374693316483,20.492052440495055,20.437254099776904,20.027853634482657,20.38095054321174,20.0749329304891,20.00041822139988,20.304405735853514,19.952403474693078,19.252302168095348,20.164877702018554,20.437989334095747,20.18602936320218,20.322526390695877,20.325269955587398,19.675793419785105,19.88749919178258,20.49193005018666,20.331260781949005,19.765551920996096,19.99841210041286,19.930316962639264,20.356185872787435,19.901130582979402,20.121123125604747,19.659584768593792,20.113538698073537,19.78185379824607,20.075149468608316,20.308154054175592,19.784147213269588,20.21892153613228,19.94954929733186,19.92895303465348,20.28471465341365,20.040814659579457,20.110179540472693,19.825733355074426,0.021930284591392096,0.03436110747918734,0.013844648660309003,False,20.106562673574015,14.251340479568924,14.637106086109242,5.855222194005091,5.469456587464773
12.072_842.678_unknown,12.072,842.67767,-,23.156077704216543,unknown,unknown,60,13.632111922267006,13.753715804201146,18.240047226916197,22.709511069715177,14.074960811812238,13.848295309160669,13.77142465715723,21.00941136948537,22.276092219623287,22.81502431236384,22.814495958393834,22.76814407483953,23.014928626903927,23.019712083731275,23.045188987537564,23.152510188878278,22.95899123815912,23.156077704216543,22.409546826738413,22.877310632429552,22.59909879982909,22.907172059093423,22.634467633276678,22.454463060126344,22.213403230361383,22.442284988677983,22.858981324232275,22.162827989127834,22.491567273578358,22.847197894666277,22.73426492694082,22.807764973136095,22.393287031806686,22.884601149465645,22.47967466698774,22.32788845132608,22.738115181150008,22.529206550666036,22.418902806128578,22.46427799221394,22.77745164591126,22.481790278576845,22.609370088253865,22.563356980511283,21.87354489742873,22.524911936221102,22.977470442750047,22.533706392382367,22.542996621131852,22.30036055630915,21.97401411502256,22.314677369110008,22.283732851180506,22.466803534554984,22.611648969818038,22.5885479881777,21.579115931348387,22.14136221888469,22.793430930180293,22.508958378980626,22.809535759663945,22.363459764861545,22.04933196433853,22.515228567424508,22.735169979640414,22.402104341689277,22.41181831526229,0.0056365235269528104,0.11956770647628454,0.01646949312712587,False,22.540679717095106,13.692913863234075,13.753715804201146,8.84776585386103,8.78696391289396
12.155_674.587_unknown,12.155,674.58691,-,21.327417231267138,unknown,unknown,27,13.504824117233671,13.643796358392786,18.956088567784143,19.612312724543127,13.889645133568454,13.58033800777206,13.533775141876232,19.11733277338539,19.079272006428276,20.16603709218044,20.549125966917778,19.138084841493654,20.265614662342653,20.736124971896555,19.420922825946363,20.33024743290131,19.272873882764358,20.64083060313658,19.498816146856985,19.37123463702003,21.00837881693485,19.81932711156789,19.454947933321616,20.049790387830875,19.557360872746397,19.17958861093735,21.327417231267138,19.243565856195897,20.19381204121919,19.264090465367744,21.262091082019676,19.791610126566535,20.059149847850374,18.961283123798733,19.12916360201471,19.587013265998156,20.566454893915715,18.946623427022416,21.129690636990755,19.478860067939383,19.274701302246694,20.83899891776617,20.34100680374855,19.665654525273446,20.861441734410256,20.794951318377255,20.313234793806327,19.124776876044194,20.52495354097508,19.19468823819107,19.393429096144644,19.475090243746582,19.64317726803002,20.574017035749673,19.379126839701424,20.96099504443638,18.35761633398282,18.484832045585122,20.69224205022781,20.912086332104806,19.45957459388303,19.61304452073453,18.870393522645475,20.374053980573272,20.405305637279184,19.886768604981036,19.74156873759177,0.024415269891780562,0.019906079738136816,0.036848962297229726,False,19.879241119716866,13.57431023781323,13.643796358392786,6.304930881903637,6.23544476132408
12.296_856.694_unknown,12.296,856.69354,-,20.995089097580376,unknown,unknown,16,13.774788491384712,13.780346601336976,18.010632372216502,19.562118548554857,14.138168210757357,13.826735056370744,13.764844593845261,18.978853875594133,18.50317347382259,18.034554297926295,20.047887331414287,18.15933381730182,20.05543538183956,19.936927397901925,19.6210136306487,20.423459721232092,20.41331307517363,20.053646929013553,19.652689250141158,18.511727922133893,20.267817705481853,19.631944060255314,19.464218098944944,19.583490426849718,19.239762631843774,19.722927723281323,20.72547477730749,18.91719777689029,19.76579579928453,19.39666624525514,20.72253394777279,19.860651791259592,19.700086439136246,19.38133597072392,19.812361102113517,19.425666529204424,20.35737698671799,18.99792738664915,20.25158606015048,18.97509325550648,19.12942807022985,20.995089097580376,19.778558902385964,19.363820725694357,20.063851611760448,20.40961677133412,20.316575864812194,19.699764245614784,20.393914709349954,19.18483555131639,18.934024036350305,19.488542499549464,19.071800229471116,19.897966738671354,19.553307453066907,20.222538554587683,19.40583514303694,19.237837416532898,20.23161441071953,19.693728573554825,19.92856168223355,19.97014505037598,19.10890854276954,20.029851553924043,20.05506431632287,19.69283356861928,19.686136675593854,0.020692060229358884,0.04164522636440537,0.030936619766558333,False,19.668934713570522,13.777567546360844,13.780346601336976,5.891367167209678,5.8885881122335455
12.564_477.468_unknown,12.564,477.4682,-,21.191720480646065,unknown,unknown,5,13.553507277599033,13.597705638070087,18.436807568573983,20.154572395195853,14.160538024041413,13.681264767958792,13.85693095820442,17.66903831854397,19.695590960460276,21.191720480646065,19.10077520300527,19.232645746496456,18.64995843992009,19.31326163676244,17.784869851634507,18.755777158107215,21.087653081944037,18.880356839046467,19.062591958696153,20.326231985988297,19.768033907229,20.73492208121401,19.187497711491268,20.154869486568497,19.027186953893395,16.396158585448653,19.77884127851174,19.924031821430297,19.28263220774901,19.649070562119842,19.41656850043799,17.76380799491836,19.714940958011102,19.397986377889204,20.61568191932607,18.777738807617304,18.36309383683174,19.64939828676381,19.694607072136428,19.642806147254426,21.138325603629152,19.387897849225656,19.15823179143387,20.87084048242387,19.495283225225748,19.151012864253403,19.755993942118092,19.4478852106979,19.638751886511276,19.73422494329736,20.813392682859153,20.865187409132314,19.846752637974003,18.421439716951802,20.950152256553732,20.34375284175697,18.37740558284966,17.588226299550453,18.644357824158583,19.00862839099629,20.857720700842698,19.042960230657304,19.415231077250148,18.628305911743038,19.6033038762977,18.534359103780577,18.128318022341702,0.01794856300173418,0.045474645608086055,0.050517125956830396,False,19.408971475376763,13.57560645783456,13.597705638070087,5.833365017542203,5.811265837306676
12.596_941.696_unknown,12.596,941.69574,-,21.750895209578587,unknown,unknown,60,13.819019064788089,13.881938855911491,17.050742934481153,21.17775880259711,14.34766405504632,13.946873196785317,14.092126281376851,19.993003446054935,20.629733422915297,21.28068522961583,21.27638343250219,21.139192627011163,21.750895209578587,21.651216085560076,21.348737854832954,21.64422886174295,21.400887900433325,21.620526360738864,21.0773839997418,21.29425754060206,21.44832047726602,21.45653247008681,21.28282783806714,21.381044684376203,20.811106886657317,21.477558670236032,21.491563280267187,20.652768105721755,21.37405935016361,21.34006976334052,21.584649639822814,21.49337026135214,21.414789565926476,21.051869366197415,21.26099315848281,20.834815580248893,20.783323021474416,20.921484064780216,21.09082441849358,21.336801756108215,21.370384087886876,21.513678294961025,21.33831671938567,21.026914395257794,20.759127520714376,21.04808545484924,21.521281127192058,21.0330496303694,20.97980339045208,20.87382591934158,20.77503719305027,21.221699824562055,20.904017170283485,21.161281129130643,20.999952854526892,21.356066007320372,20.786346173468083,20.839504160181587,21.11416041968369,21.19578756138123,21.265287819377356,21.023713155199992,20.570671801381447,21.172959094116496,21.16555988898972,21.189083221520693,20.91130636148348,0.008608877149073544,0.1172767837934891,0.01515583230186292,False,21.161880078441122,13.85047896034979,13.881938855911491,7.311401118091332,7.279941222529631
12.597_815.701_SM d42:1,12.597,815.70062,+,26.975193862877948,SM d42:1,SM,58,14.53494606929484,13.841218374906886,24.728128740760205,26.72485686820632,14.449662403058998,13.759751246534941,14.032578742682587,25.583471522375817,25.95551852932579,26.442093269261555,26.52101547438912,26.304190500628234,26.975193862877948,26.82979970906124,26.630862834017993,26.840153443844446,26.926186593581555,26.80213670941303,26.52331060564542,26.640039553156488,26.792152059558042,26.65795079464317,26.585752149079546,26.62808481026384,25.963347586533462,26.584326548229985,26.6291738416478,26.00884104599987,26.59987296549062,26.540342819345106,26.663724117346682,26.71838917976312,26.46575030042743,26.43465313063322,26.39283104457969,26.117261005912198,26.441105518973995,26.108497060692915,26.4152549389836,26.415045113247135,26.638242642599614,26.767943671858674,26.518509827431615,26.535659586237138,26.221741575678323,26.28783384416573,26.949844206597337,26.403863266456472,26.494854305350838,26.321933195757932,26.085320888590456,26.55513918079379,26.21244390446198,26.45039338813746,26.26658607692129,26.732784092905582,26.001694844494462,26.367124225793066,26.457575163159067,26.31805164027183,26.681945167105646,26.559853365349827,26.04442053966942,26.457118383935725,26.612824639933354,26.639924888669768,26.393651170943322,0.016498373362027596,0.03954675356414335,0.01032352261247898,True,26.468560105369995,14.188082222100864,14.53494606929484,12.280477883269132,11.933614036075156
12.597_955.711_unknown,12.597,955.71118,-,23.673451827754416,unknown,unknown,62,13.754061052284671,13.816980844225395,21.52611998133152,23.41536416870493,14.28270604318557,13.88191518450219,14.027168269008195,22.269965793863726,22.27048802700125,22.922925848242606,23.03554545167084,22.926216375710982,23.49939119267692,23.43360213238373,23.203578175542233,23.38464801520895,23.54613818716776,23.673451827754416,23.235021656190092,23.087223894472526,23.601020960616562,23.301330600149573,23.235946756193055,23.393781956589994,22.68601629789492,23.26278709309517,23.258904450086515,22.633966084335157,23.345242929087576,23.19746436729454,23.271253831431206,23.34127765916755,23.171033357490185,23.018865395827415,23.124117529335948,22.7509127272502,23.143587327298377,22.739901314810176,23.131953763626697,23.326472622174585,23.31986456587681,23.613288658282194,23.261843919955115,23.111820078070096,23.052913222100038,23.106291772292217,23.606821624334398,23.19643565928179,23.092170223769617,23.075916809557533,22.879531951924083,23.38213444975223,22.99719293392958,23.26174911206707,23.10061484545351,23.49515887596076,22.710188596673014,23.297801022057172,23.315865506411154,23.32831606395953,23.43797394184552,23.371532872597257,23.01423838866352,23.225464400313157,23.42299850193895,23.402436283088477,23.156257826240793,0.0206964193326626,0.04243348721945211,0.012471059428641296,False,23.177680928467286,13.785520948255034,13.816980844225395,9.392159980212252,9.360700084241891
12.597_1037.714_unknown,12.597,1037.71423,-,21.62358937956725,unknown,unknown,59,13.820601808379976,13.88352160029061,20.100762047955314,21.48809794701721,14.349246799200042,13.948455940730273,14.093709025370217,20.588231423457188,20.317509205528157,20.660129149676198,20.626685647026825,20.85510427294577,21.407681930324962,21.21674722932219,20.647334303305133,21.362732067790645,21.470873952543098,21.436197251105018,20.966242261689768,21.27587335766596,21.62358937956725,21.267120239740137,21.035159498691346,21.01796223316548,20.72028081973128,21.006204087174908,21.1497750835647,20.674855993146956,21.20806807436076,21.275423939825565,21.25245269372411,21.25922111356153,21.102437953220704,20.975900121533968,21.101255965550568,20.771056346089892,21.10672207417019,20.71341768981575,20.966278905834336,21.179293246641407,21.3702158296874,21.59240380297517,21.28803710005102,21.22218509946908,20.865168381152355,20.9967093923922,21.095567005383558,21.185566575757164,20.936312408522102,21.21004015072727,20.90308868670662,21.42096937670432,20.9088261217137,21.13159093675202,21.109977071088984,21.568630381577204,20.984178401775875,21.194709880434278,21.259006579997926,21.27284345334288,21.508387346961136,21.3330643274677,20.909780883777398,21.186433580096157,21.454198747445695,21.316295132961894,21.21462786781149,0.025960283883282816,0.033477574280991615,0.01303482571145874,False,21.111277200570402,13.852061704335293,13.88352160029061,7.259215496235109,7.227755600279792
12.597_1023.698_unknown,12.597,1023.69843,-,20.782006815166824,unknown,unknown,37,13.820618011914656,13.883537804410054,16.783226289665713,20.06658557951636,14.34926300285773,13.948472144408301,14.093725229214959,18.85304087534703,19.048425121841763,19.896088240777924,20.265067341879206,20.019119063653488,20.782006815166824,20.481288073877487,20.066428368879812,19.926853293321543,20.33343412943645,20.593111892635278,19.97208143797113,20.415376682044712,20.502390898638854,20.28491337124012,20.34055929349138,20.443310903610243,19.90229069056609,20.315092605805976,20.32459083540832,19.631187669229863,20.138916477150033,20.271739990609586,20.563954628984032,20.510137499458626,20.353883593084337,20.126132080638417,20.132505568883456,19.824678723762048,20.24734362923307,19.871900571989514,20.03471715882974,20.133391886842972,20.26894516844863,20.336155360318973,20.010317284242827,20.08495131804404,19.869740805778324,19.88073312687304,20.3037246796344,19.91458860622765,19.76898225116422,19.850812403348673,19.611779534835456,20.202461409479188,19.92071085129627,20.238581701527632,19.777698831269145,20.367292223603755,19.776312508845763,20.097730022622024,20.43256262396092,20.105218742788843,20.022122037148357,20.103536795551236,19.684884844814132,20.007138303717362,19.86401718883961,20.371013241982993,20.08467009931256,0.006893755987413491,0.09742414801272109,0.016645352126105326,False,20.092710689666085,13.852077908162354,13.883537804410054,6.240632781503731,6.209172885256031
12.598_799.669_unknown,12.598,799.66943,-,22.428706591229027,unknown,unknown,53,13.715707747533237,13.77862753879809,19.499333531335754,22.151259791206815,14.269247783287817,13.84356187912827,13.988814964523389,20.706546217562973,21.137544541422333,21.778948088823075,21.834100767785166,21.67227359633877,22.36434850319188,22.1137741472641,21.958801051692756,22.403269749873665,22.314939449747822,22.288368944405388,22.026784514261497,22.071310475068948,22.32659811630389,22.091963615143584,21.966000497035928,22.027026794584987,21.445072549742747,21.99903385251112,21.972729599745275,21.385978979852492,21.973247803984503,22.07460473407265,22.221824942626764,22.040258324831022,22.061645731460978,21.853431913093495,21.952479269419232,21.45645163015175,22.07170723994849,21.694857576317332,21.858352733952003,21.99687357194693,21.993604355910286,22.316750339705788,22.10110076369683,21.94066556258492,21.79014823535585,21.861212242370545,22.428706591229027,22.123358236226757,21.883450254700062,21.794159044294965,21.52750659463646,22.078270398999095,21.73114641189492,21.887146695428193,21.72671450287307,22.271141342366985,21.62690634838249,21.96979396266926,22.130091136365298,21.843801990755814,22.05924166884045,22.091997212053975,21.56355687984907,21.999509342210782,22.116831501033225,22.096075566509477,21.933784592074318,0.014720806332373165,0.06714721558587407,0.013847887162126142,False,21.933797021619686,13.747167643165664,13.77862753879809,8.186629378454022,8.155169482821595
