TraceFinder Compound Database Export,,,,,,,,,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 1 CONFIRMINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
2-deoxyadenosine 5'-monophosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,330.059692382813,,-,1,13.337189,60,30,,,330.059692382813,212.111663818359,30,100,eAbsolute,10,0.1,330.059692382813,78.957878112793,30,78.9905983431697,eAbsolute,10,0.1,330.059692382813,195.005294799805,30,57.0244827390124,eAbsolute,10,0.1,330.059692382813,134.045944213867,30,53.9201769854782,eAbsolute,10,0.1,330.059692382813,330.059753417969,30,43.6290609019255,eAbsolute,10,0.1,330.059692382813,96.9684219360352,30,24.8671328314047,eAbsolute,10,0.1,330.059692382813,176.994781494141,30,18.4085207769297,eAbsolute,10,0.1,212.111663818359,78.957878112793,195.005294799805,134.045944213867,330.059753417969,96.9684219360352,176.994781494141
D-Erythrose-4-phosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,199.000244140625,,-,1,16.000803,60,30,,,199.000244140625,96.9683685302734,30,100,eAbsolute,10,0.1,199.000244140625,78.9578552246094,30,47.732758884443,eAbsolute,10,0.1,199.000244140625,138.978927612305,30,10.5135246133201,eAbsolute,10,0.1,199.000244140625,212.47428894043,30,9.40467161805759,eAbsolute,10,0.1,199.000244140625,199.169250488281,30,5.47224391566779,eAbsolute,10,0.1,199.000244140625,198.892120361328,30,5.36362702970812,eAbsolute,10,0.1,199.000244140625,198.897964477539,30,2.60910712867341,eAbsolute,10,0.1,96.9683685302734,78.9578552246094,138.978927612305,212.47428894043,199.169250488281,198.892120361328,198.897964477539
uridine-5'-triphosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,482.95947265625,,-,1,17.398728,60,30,,,482.95947265625,158.924133300781,30,100,eAbsolute,10,0.1,482.95947265625,384.983001708984,30,34.8952015621597,eAbsolute,10,0.1,482.95947265625,482.959625244141,30,20.8044736254517,eAbsolute,10,0.1,482.95947265625,78.9577941894531,30,17.4640577624592,eAbsolute,10,0.1,482.95947265625,176.934692382813,30,14.8567430272012,eAbsolute,10,0.1,482.95947265625,272.956176757813,30,14.5444526856304,eAbsolute,10,0.1,482.95947265625,402.993347167969,30,13.3743651401428,eAbsolute,10,0.1,158.924133300781,384.983001708984,482.959625244141,78.9577941894531,176.934692382813,272.956176757813,402.993347167969
cytidine-5'-triphosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,481.9755859375,,-,1,17.960324,60,30,,,481.9755859375,158.924194335938,30,100,eAbsolute,10,0.1,481.9755859375,383.9990234375,30,28.1957999943312,eAbsolute,10,0.1,481.9755859375,218.210037231445,30,19.4152151027484,eAbsolute,10,0.1,481.9755859375,481.975708007813,30,16.3932703412914,eAbsolute,10,0.1,481.9755859375,78.9578857421875,30,14.4353133356044,eAbsolute,10,0.1,481.9755859375,402.009613037109,30,10.9553933660685,eAbsolute,10,0.1,481.9755859375,272.956024169922,30,10.3069489619684,eAbsolute,10,0.1,158.924194335938,383.9990234375,218.210037231445,481.975708007813,78.9578857421875,402.009613037109,272.956024169922
terreic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,153.018249511719,,-,1,3.0443574,60,30,,,153.018249511719,81.0334091186523,30,100,eAbsolute,10,0.1,153.018249511719,125.023147583008,30,77.6858027964208,eAbsolute,10,0.1,153.018249511719,153.018096923828,30,56.041767984554,eAbsolute,10,0.1,153.018249511719,154.086090087891,30,11.2664486128346,eAbsolute,10,0.1,153.018249511719,83.0039215087891,30,5.56515850624618,eAbsolute,10,0.1,153.018249511719,153.007049560547,30,4.60074254291299,eAbsolute,10,0.1,153.018249511719,110.05980682373,30,4.08710746310002,eAbsolute,10,0.1,81.0334091186523,125.023147583008,153.018096923828,154.086090087891,83.0039215087891,153.007049560547,110.05980682373
"N,N-dimethyl-glycine",XIC,eTargetCompound,,,,ESI,5000,,0,,104.070808410645,,+,1,9.9118515,60,30,,,104.070808410645,58.0657043457031,30,100,eAbsolute,10,0.1,104.070808410645,104.070793151855,30,9.31520278880129,eAbsolute,10,0.1,104.070808410645,56.0500297546387,30,0.320748777848785,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0657043457031,104.070793151855,56.0500297546387,,,,
2'-deoxyinosine,XIC,eTargetCompound,,,,ESI,5000,,0,,251.100173950195,,-,1,8.1156325,60,30,,,251.100173950195,135.02995300293,30,100,eAbsolute,10,0.1,251.100173950195,251.077529907227,30,83.8022052226218,eAbsolute,10,0.1,251.100173950195,161.045669555664,30,10.0866323377365,eAbsolute,10,0.1,251.100173950195,169.097015380859,30,9.85156007994284,eAbsolute,10,0.1,251.100173950195,214.054641723633,30,6.87807352393639,eAbsolute,10,0.1,251.100173950195,252.0810546875,30,1.36369738637605,eAbsolute,10,0.1,,,,,,,,135.02995300293,251.077529907227,161.045669555664,169.097015380859,214.054641723633,252.0810546875,
Pyruvic acid,XIC,eTargetCompound,C3H4O3,,,ESI,5000,,0,,87.0440521240234,,-,1,7.6462153,60,30,,,87.0440521240234,87.0438461303711,30,100,eAbsolute,10,0.1,87.0440521240234,88.0391464233398,30,37.018567395748,eAbsolute,10,0.1,87.0440521240234,76.5867004394531,30,24.5630450423568,eAbsolute,10,0.1,87.0440521240234,102.398025512695,30,23.8311509386858,eAbsolute,10,0.1,87.0440521240234,58.9319610595703,30,23.5691980074014,eAbsolute,10,0.1,87.0440521240234,56.8210182189941,30,23.3850207499819,eAbsolute,10,0.1,87.0440521240234,52.9824104309082,30,23.0847596657316,eAbsolute,10,0.1,87.0438461303711,88.0391464233398,76.5867004394531,102.398025512695,58.9319610595703,56.8210182189941,52.9824104309082
Pyruvic acid,XIC,eTargetCompound,C3H4O3,,,ESI,5000,,0,,87.0440521240234,,-,1,7.6462153,60,30,,,87.0440521240234,87.0438461303711,30,100,eAbsolute,10,0.1,87.0440521240234,88.0391464233398,30,37.018567395748,eAbsolute,10,0.1,87.0440521240234,76.5867004394531,30,24.5630450423568,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0438461303711,88.0391464233398,76.5867004394531,,,,
D-Glucose-6-phosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,259.021423339844,,-,1,15.926086,60,30,,,259.021423339844,96.9683609008789,30,100,eAbsolute,10,0.1,259.021423339844,78.9578475952148,30,24.0851772228878,eAbsolute,10,0.1,259.021423339844,138.978897094727,30,7.81118877740919,eAbsolute,10,0.1,259.021423339844,259.021392822266,30,5.1497329758435,eAbsolute,10,0.1,259.021423339844,213.546569824219,30,4.46854330606567,eAbsolute,10,0.1,259.021423339844,199.000122070313,30,3.84740642332545,eAbsolute,10,0.1,259.021423339844,168.989517211914,30,3.03228105442889,eAbsolute,10,0.1,96.9683609008789,78.9578475952148,138.978897094727,259.021392822266,213.546569824219,199.000122070313,168.989517211914
Citraconic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,129.018112182617,,-,1,8.0415324,60,30,,,129.018112182617,85.0283203125,30,100,eAbsolute,10,0.1,129.018112182617,129.017974853516,30,7.45890101264875,eAbsolute,10,0.1,129.018112182617,129.090744018555,30,6.47783549463823,eAbsolute,10,0.1,129.018112182617,86.0316467285156,30,4.18931378804192,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,85.0283203125,129.017974853516,129.090744018555,86.0316467285156,,,
"D-fructose-1,6-diphosphate",XIC,eTargetCompound,,,,ESI,5000,,0,,338.987457275391,,-,1,18.694175,60,30,,,338.987457275391,96.9683990478516,30,100,eAbsolute,10,0.1,338.987457275391,339.198760986328,30,24.3117142265634,eAbsolute,10,0.1,338.987457275391,78.957878112793,30,23.6536397347328,eAbsolute,10,0.1,338.987457275391,216.787292480469,30,14.1118435727888,eAbsolute,10,0.1,338.987457275391,338.987854003906,30,12.8368200688435,eAbsolute,10,0.1,338.987457275391,241.010879516602,30,11.5724730508995,eAbsolute,10,0.1,338.987457275391,176.934875488281,30,9.74967218857761,eAbsolute,10,0.1,96.9683990478516,339.198760986328,78.957878112793,216.787292480469,338.987854003906,241.010879516602,176.934875488281
uridine 5-monophosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,323.027496337891,,-,1,15.06792,60,30,,,323.027496337891,78.9578857421875,30,100,eAbsolute,10,0.1,323.027496337891,96.9684219360352,30,79.2725498413108,eAbsolute,10,0.1,323.027496337891,323.027648925781,30,58.6864950048794,eAbsolute,10,0.1,323.027496337891,211.00016784668,30,19.3544403677253,eAbsolute,10,0.1,323.027496337891,111.018775939941,30,14.1913324253516,eAbsolute,10,0.1,323.027496337891,280.022277832031,30,9.81539464969683,eAbsolute,10,0.1,323.027496337891,150.978988647461,30,9.41299822994845,eAbsolute,10,0.1,78.9578857421875,96.9684219360352,323.027648925781,211.00016784668,111.018775939941,280.022277832031,150.978988647461
glycerol-2-phosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,170.996505737305,,-,1,14.366309,60,30,,,170.996505737305,78.9578552246094,30,100,eAbsolute,10,0.1,170.996505737305,171.005142211914,30,18.9133949244606,eAbsolute,10,0.1,170.996505737305,170.995849609375,30,4.76246679989581,eAbsolute,10,0.1,170.996505737305,96.9683685302734,30,3.91322666945188,eAbsolute,10,0.1,170.996505737305,96.9588394165039,30,1.68698630018009,eAbsolute,10,0.1,,,,,,,,,,,,,,,78.9578552246094,171.005142211914,170.995849609375,96.9683685302734,96.9588394165039,,
Uridine,XIC,eTargetCompound,,,,ESI,5000,,0,,243.061309814453,,-,1,8.2391365,60,30,,,243.061309814453,110.023513793945,30,100,eAbsolute,10,0.1,243.061309814453,200.055389404297,30,40.7532437583368,eAbsolute,10,0.1,243.061309814453,59.0127220153809,30,26.8157003440897,eAbsolute,10,0.1,243.061309814453,243.061416625977,30,25.8383970145718,eAbsolute,10,0.1,243.061309814453,152.034088134766,30,20.7612712322391,eAbsolute,10,0.1,243.061309814453,216.49983215332,30,15.247455075235,eAbsolute,10,0.1,243.061309814453,140.034088134766,30,13.2688343357892,eAbsolute,10,0.1,110.023513793945,200.055389404297,59.0127220153809,243.061416625977,152.034088134766,216.49983215332,140.034088134766
Guanosine 5-triphosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,521.9814453125,,-,1,19.001429,60,30,,,521.9814453125,158.924194335938,30,100,eAbsolute,10,0.1,521.9814453125,424.005187988281,30,35.1850489147258,eAbsolute,10,0.1,521.9814453125,78.957878112793,30,22.1210678455365,eAbsolute,10,0.1,521.9814453125,176.934814453125,30,16.7747934991526,eAbsolute,10,0.1,521.9814453125,521.981750488281,30,16.0553389077431,eAbsolute,10,0.1,521.9814453125,215.6318359375,30,15.7593340302679,eAbsolute,10,0.1,521.9814453125,150.040924072266,30,10.0802747799017,eAbsolute,10,0.1,158.924194335938,424.005187988281,78.957878112793,176.934814453125,521.981750488281,215.6318359375,150.040924072266
oleamide,XIC,eTargetCompound,,,,ESI,5000,,0,,282.278594970703,,+,1,1.3380048,60,30,,,282.278594970703,282.278503417969,30,100,eAbsolute,10,0.1,282.278594970703,97.1014404296875,30,46.1656289186927,eAbsolute,10,0.1,282.278594970703,69.0703811645508,30,46.0792760637774,eAbsolute,10,0.1,282.278594970703,211.779800415039,30,45.588292037515,eAbsolute,10,0.1,282.278594970703,83.0859146118164,30,44.069146371905,eAbsolute,10,0.1,282.278594970703,247.241561889648,30,36.0755582977286,eAbsolute,10,0.1,282.278594970703,265.252044677734,30,30.9312115158123,eAbsolute,10,0.1,282.278503417969,97.1014404296875,69.0703811645508,211.779800415039,83.0859146118164,247.241561889648,265.252044677734
3-dehydroshikimic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,170.99577331543,,-,1,12.398829,60,30,,,170.99577331543,127.03881072998,30,100,eAbsolute,10,0.1,170.99577331543,109.028259277344,30,73.3824759448776,eAbsolute,10,0.1,170.99577331543,171.028717041016,30,13.5711004547089,eAbsolute,10,0.1,170.99577331543,81.0334167480469,30,12.0702734695708,eAbsolute,10,0.1,170.99577331543,65.0385513305664,30,4.63353265025021,eAbsolute,10,0.1,170.99577331543,71.0127258300781,30,3.65070104936141,eAbsolute,10,0.1,170.99577331543,69.0334396362305,30,3.51400387958252,eAbsolute,10,0.1,127.03881072998,109.028259277344,171.028717041016,81.0334167480469,65.0385513305664,71.0127258300781,69.0334396362305
dihydrofolic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,442.146209716797,,-,1,15.652669,60,30,,,442.146209716797,176.056625366211,30,100,eAbsolute,10,0.1,442.146209716797,442.146362304688,30,37.0796560250588,eAbsolute,10,0.1,442.146209716797,265.082092285156,30,25.1857639273069,eAbsolute,10,0.1,442.146209716797,221.092178344727,30,18.4774994123683,eAbsolute,10,0.1,442.146209716797,136.039123535156,30,15.3070096838568,eAbsolute,10,0.1,442.146209716797,128.034072875977,30,13.2293689872296,eAbsolute,10,0.1,442.146209716797,313.104278564453,30,12.3384219740975,eAbsolute,10,0.1,176.056625366211,442.146362304688,265.082092285156,221.092178344727,136.039123535156,128.034072875977,313.104278564453
L-Cystathionine,XIC,eTargetCompound,,,,ESI,5000,,0,,223.074310302734,,+,1,14.760933,60,30,,,223.074310302734,134.02685546875,30,100,eAbsolute,10,0.1,223.074310302734,88.021858215332,30,32.7154212325758,eAbsolute,10,0.1,223.074310302734,215.377517700195,30,25.9249393577359,eAbsolute,10,0.1,223.074310302734,223.074249267578,30,10.3385325485363,eAbsolute,10,0.1,223.074310302734,56.0500411987305,30,5.74620268515304,eAbsolute,10,0.1,223.074310302734,223.115493774414,30,1.99890001412177,eAbsolute,10,0.1,,,,,,,,134.02685546875,88.021858215332,215.377517700195,223.074249267578,56.0500411987305,223.115493774414,
L-Homocysteine,XIC,eTargetCompound,C4H9NO2S,,,ESI,5000,,0,,136.061538696289,,+,1,14.213516,60,30,,,136.061538696289,136.0615234375,30,100,eAbsolute,10,0.1,136.061538696289,90.0374603271484,30,49.9377363603928,eAbsolute,10,0.1,136.061538696289,56.0500183105469,30,18.6608361999325,eAbsolute,10,0.1,136.061538696289,136.021270751953,30,11.1973914326324,eAbsolute,10,0.1,136.061538696289,137.045547485352,30,7.17719401260415,eAbsolute,10,0.1,,,,,,,,,,,,,,,136.0615234375,90.0374603271484,56.0500183105469,136.021270751953,137.045547485352,,
S-(5′-Adenosyl)-L-methionine ,XIC,eTargetCompound,,,,ESI,5000,,0,,399.143829345703,,+,1,13.895779,60,30,,,399.143829345703,250.093139648438,30,100,eAbsolute,10,0.1,399.143829345703,136.061676025391,30,63.8376367383408,eAbsolute,10,0.1,399.143829345703,97.0287170410156,30,43.1205384718552,eAbsolute,10,0.1,399.143829345703,102.055206298828,30,29.7024553870798,eAbsolute,10,0.1,399.143829345703,298.096282958984,30,15.612971937354,eAbsolute,10,0.1,399.143829345703,215.728698730469,30,6.7846909491544,eAbsolute,10,0.1,399.143829345703,56.0500679016113,30,6.14407087820441,eAbsolute,10,0.1,250.093139648438,136.061676025391,97.0287170410156,102.055206298828,298.096282958984,215.728698730469,56.0500679016113
xylulose-5-phosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,229.010894775391,,-,1,14.937392,60,30,,,229.010894775391,96.968376159668,30,100,eAbsolute,10,0.1,229.010894775391,78.9578475952148,30,28.993467879942,eAbsolute,10,0.1,229.010894775391,138.978897094727,30,14.2119121886093,eAbsolute,10,0.1,229.010894775391,213.832580566406,30,3.31046561398124,eAbsolute,10,0.1,229.010894775391,229.010848999023,30,1.25160118057673,eAbsolute,10,0.1,229.010894775391,71.0126724243164,30,1.16682127891808,eAbsolute,10,0.1,229.010894775391,192.989654541016,30,0.431083449148589,eAbsolute,10,0.1,96.968376159668,78.9578475952148,138.978897094727,213.832580566406,229.010848999023,71.0126724243164,192.989654541016
3-deoxy-2-keto-6-phosphogluconic acid ,XIC,eTargetCompound,C6H11O9P,,,ESI,5000,,0,,257.005859375,,-,1,16.908872,60,30,,,257.005859375,96.96852156,30,100,eAbsolute,10,0.1,257.005859375,97.02840595,30,49.8164386080851,eAbsolute,10,0.1,257.005859375,257.238919812852,30,39.3725765204351,eAbsolute,10,0.1,257.005859375,217.769681458594,30,38.4660432656534,eAbsolute,10,0.1,257.005859375,69.03349135,30,19.7288929562647,eAbsolute,10,0.1,257.005859375,78.9579569,30,17.4706304394118,eAbsolute,10,0.1,257.005859375,141.01823515,30,10.9124888429378,eAbsolute,10,0.1,96.96852156,97.02840595,257.238919812852,217.769681458594,69.03349135,78.9579569,141.01823515
Xanthurenic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,206.044586181641,,+,1,11.543814,60,30,,,206.044586181641,206.044494628906,30,100,eAbsolute,10,0.1,206.044586181641,178.049575805664,30,94.9799771386351,eAbsolute,10,0.1,206.044586181641,217.508163452148,30,6.11590938739634,eAbsolute,10,0.1,206.044586181641,217.514938354492,30,3.32492894305171,eAbsolute,10,0.1,206.044586181641,132.04411315918,30,1.61963866817865,eAbsolute,10,0.1,206.044586181641,224.025909423828,30,0.804463874042396,eAbsolute,10,0.1,206.044586181641,176.546249389648,30,0.787826074045958,eAbsolute,10,0.1,206.044494628906,178.049575805664,217.508163452148,217.514938354492,132.04411315918,224.025909423828,176.546249389648
Jasmonic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,209.117248535156,,-,1,2.3470211,60,30,,,209.117248535156,59.0126762390137,30,100,eAbsolute,10,0.1,209.117248535156,209.1171875,30,9.41777185878044,eAbsolute,10,0.1,209.117248535156,209.153549194336,30,6.22556491008567,eAbsolute,10,0.1,209.117248535156,165.127243041992,30,3.16148930912913,eAbsolute,10,0.1,209.117248535156,209.0068359375,30,2.04137001373949,eAbsolute,10,0.1,209.117248535156,217.652069091797,30,1.74594279724548,eAbsolute,10,0.1,209.117248535156,166.053024291992,30,1.11351788854067,eAbsolute,10,0.1,59.0126762390137,209.1171875,209.153549194336,165.127243041992,209.0068359375,217.652069091797,166.053024291992
trans-cinnamic acid ,XIC,eTargetCompound,,,,ESI,5000,,0,,147.043975830078,,-,1,6.1667342,60,30,,,147.043975830078,119.049018859863,30,100,eAbsolute,10,0.1,147.043975830078,147.043975830078,30,63.1478294095192,eAbsolute,10,0.1,147.043975830078,148.047332763672,30,6.01028095592763,eAbsolute,10,0.1,147.043975830078,103.054100036621,30,5.65577928814065,eAbsolute,10,0.1,147.043975830078,120.05224609375,30,3.56734500666727,eAbsolute,10,0.1,147.043975830078,147.047378540039,30,3.38414046580305,eAbsolute,10,0.1,147.043975830078,145.028182983398,30,2.9413567794316,eAbsolute,10,0.1,119.049018859863,147.043975830078,148.047332763672,103.054100036621,120.05224609375,147.047378540039,145.028182983398
5-hydroxymethylfurfural,XIC,eTargetCompound,,,,ESI,5000,,0,,125.023162841797,,-,1,16.178249,60,30,,,125.023162841797,125.023170471191,30,100,eAbsolute,10,0.1,125.023162841797,69.0334243774414,30,9.36657300718162,eAbsolute,10,0.1,125.023162841797,97.0283203125,30,7.01016370165896,eAbsolute,10,0.1,125.023162841797,125.89754486084,30,5.17639147666342,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,125.023170471191,69.0334243774414,97.0283203125,125.89754486084,,,
